gewest;provincie;arrondissement;nis-code;postcode;gemeente;leeftijdsgroep_(jaar);geslacht;aantal_verblijven
Waals Gewest;Luxemburg;Neufchâteau;84010.0;6830.0;Bouillon;65 – ...;Vrouwelijk;212
Waals Gewest;Luxemburg;Neufchâteau;84016.0;6929.0;Daverdisse; 0 – 14;Mannelijk;9
Waals Gewest;Luxemburg;Neufchâteau;84016.0;6929.0;Daverdisse; 0 – 14;Vrouwelijk;6
Waals Gewest;Luxemburg;Neufchâteau;84016.0;6929.0;Daverdisse;15 – 64;Mannelijk;59
Waals Gewest;Luxemburg;Neufchâteau;84016.0;6929.0;Daverdisse;15 – 64;Vrouwelijk;56
Waals Gewest;Luxemburg;Neufchâteau;84016.0;6929.0;Daverdisse;65 – ...;Mannelijk;52
Waals Gewest;Luxemburg;Neufchâteau;84016.0;6929.0;Daverdisse;65 – ...;Vrouwelijk;54
Waals Gewest;Luxemburg;Neufchâteau;84029.0;6887.0;Herbeumont; 0 – 14;Mannelijk;16
Waals Gewest;Luxemburg;Neufchâteau;84029.0;6887.0;Herbeumont; 0 – 14;Vrouwelijk;23
Waals Gewest;Luxemburg;Neufchâteau;84029.0;6887.0;Herbeumont;15 – 64;Mannelijk;103
Waals Gewest;Luxemburg;Neufchâteau;84029.0;6887.0;Herbeumont;15 – 64;Vrouwelijk;106
Waals Gewest;Luxemburg;Neufchâteau;84029.0;6887.0;Herbeumont;65 – ...;Mannelijk;82
Waals Gewest;Luxemburg;Neufchâteau;84029.0;6887.0;Herbeumont;65 – ...;Vrouwelijk;24
Waals Gewest;Luxemburg;Neufchâteau;84033.0;6860.0;Léglise; 0 – 14;Mannelijk;39
Waals Gewest;Luxemburg;Neufchâteau;84033.0;6860.0;Léglise; 0 – 14;Vrouwelijk;26
Waals Gewest;Luxemburg;Neufchâteau;84033.0;6860.0;Léglise;15 – 64;Mannelijk;178
Waals Gewest;Luxemburg;Neufchâteau;84033.0;6860.0;Léglise;15 – 64;Vrouwelijk;273
Waals Gewest;Luxemburg;Neufchâteau;84033.0;6860.0;Léglise;65 – ...;Mannelijk;77
Waals Gewest;Luxemburg;Neufchâteau;84033.0;6860.0;Léglise;65 – ...;Vrouwelijk;98
Waals Gewest;Luxemburg;Neufchâteau;84035.0;6890.0;Libin; 0 – 14;Mannelijk;42
Waals Gewest;Luxemburg;Neufchâteau;84035.0;6890.0;Libin; 0 – 14;Vrouwelijk;33
Waals Gewest;Luxemburg;Neufchâteau;84035.0;6890.0;Libin;15 – 64;Mannelijk;259
Waals Gewest;Luxemburg;Neufchâteau;84035.0;6890.0;Libin;15 – 64;Vrouwelijk;302
Waals Gewest;Luxemburg;Neufchâteau;84035.0;6890.0;Libin;65 – ...;Mannelijk;129
Waals Gewest;Luxemburg;Neufchâteau;84035.0;6890.0;Libin;65 – ...;Vrouwelijk;178
Waals Gewest;Luxemburg;Neufchâteau;84043.0;6840.0;Neufchâteau; 0 – 14;Mannelijk;74
Waals Gewest;Luxemburg;Neufchâteau;84043.0;6840.0;Neufchâteau; 0 – 14;Vrouwelijk;51
Waals Gewest;Luxemburg;Neufchâteau;84043.0;6840.0;Neufchâteau;15 – 64;Mannelijk;395
Waals Gewest;Luxemburg;Neufchâteau;84043.0;6840.0;Neufchâteau;15 – 64;Vrouwelijk;421
Waals Gewest;Luxemburg;Neufchâteau;84043.0;6840.0;Neufchâteau;65 – ...;Mannelijk;147
Waals Gewest;Luxemburg;Neufchâteau;84043.0;6840.0;Neufchâteau;65 – ...;Vrouwelijk;221
Waals Gewest;Luxemburg;Neufchâteau;84050.0;6850.0;Paliseul; 0 – 14;Mannelijk;20
Waals Gewest;Luxemburg;Neufchâteau;84050.0;6850.0;Paliseul; 0 – 14;Vrouwelijk;38
Waals Gewest;Luxemburg;Neufchâteau;84050.0;6850.0;Paliseul;15 – 64;Mannelijk;236
Waals Gewest;Luxemburg;Neufchâteau;84050.0;6850.0;Paliseul;15 – 64;Vrouwelijk;385
Waals Gewest;Luxemburg;Neufchâteau;84050.0;6850.0;Paliseul;65 – ...;Mannelijk;151
Waals Gewest;Luxemburg;Neufchâteau;84050.0;6850.0;Paliseul;65 – ...;Vrouwelijk;167
Waals Gewest;Luxemburg;Neufchâteau;84059.0;6870.0;Saint-Hubert; 0 – 14;Mannelijk;45
Waals Gewest;Luxemburg;Neufchâteau;84059.0;6870.0;Saint-Hubert; 0 – 14;Vrouwelijk;21
Waals Gewest;Luxemburg;Neufchâteau;84059.0;6870.0;Saint-Hubert;15 – 64;Mannelijk;439
Waals Gewest;Luxemburg;Neufchâteau;84059.0;6870.0;Saint-Hubert;15 – 64;Vrouwelijk;377
Waals Gewest;Luxemburg;Neufchâteau;84059.0;6870.0;Saint-Hubert;65 – ...;Mannelijk;225
Waals Gewest;Luxemburg;Neufchâteau;84059.0;6870.0;Saint-Hubert;65 – ...;Vrouwelijk;188
Waals Gewest;Luxemburg;Neufchâteau;84068.0;6927.0;Tellin; 0 – 14;Mannelijk;21
Waals Gewest;Luxemburg;Neufchâteau;84068.0;6927.0;Tellin; 0 – 14;Vrouwelijk;14
Waals Gewest;Luxemburg;Neufchâteau;84068.0;6927.0;Tellin;15 – 64;Mannelijk;160
Waals Gewest;Luxemburg;Neufchâteau;84068.0;6927.0;Tellin;15 – 64;Vrouwelijk;160
Waals Gewest;Luxemburg;Neufchâteau;84068.0;6927.0;Tellin;65 – ...;Mannelijk;63
Waals Gewest;Luxemburg;Neufchâteau;84068.0;6927.0;Tellin;65 – ...;Vrouwelijk;84
Waals Gewest;Luxemburg;Neufchâteau;84075.0;6920.0;Wellin; 0 – 14;Mannelijk;25
Waals Gewest;Luxemburg;Neufchâteau;84075.0;6920.0;Wellin; 0 – 14;Vrouwelijk;23
Waals Gewest;Luxemburg;Neufchâteau;84075.0;6920.0;Wellin;15 – 64;Mannelijk;141
Waals Gewest;Luxemburg;Neufchâteau;84075.0;6920.0;Wellin;15 – 64;Vrouwelijk;232
Waals Gewest;Luxemburg;Neufchâteau;84075.0;6920.0;Wellin;65 – ...;Mannelijk;84
Waals Gewest;Luxemburg;Neufchâteau;84075.0;6920.0;Wellin;65 – ...;Vrouwelijk;140
Waals Gewest;Luxemburg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny; 0 – 14;Mannelijk;58
Waals Gewest;Luxemburg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny; 0 – 14;Vrouwelijk;43
Waals Gewest;Luxemburg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny;15 – 64;Mannelijk;480
Waals Gewest;Luxemburg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny;15 – 64;Vrouwelijk;712
Waals Gewest;Luxemburg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny;65 – ...;Mannelijk;275
Waals Gewest;Luxemburg;Neufchâteau;84077.0;6800.0;Libramont-Chevigny;65 – ...;Vrouwelijk;274
Waals Gewest;Luxemburg;Virton;85007.0;6810.0;Chiny; 0 – 14;Mannelijk;23
Waals Gewest;Luxemburg;Virton;85007.0;6810.0;Chiny; 0 – 14;Vrouwelijk;53
Waals Gewest;Luxemburg;Virton;85007.0;6810.0;Chiny;15 – 64;Mannelijk;235
Waals Gewest;Luxemburg;Virton;85007.0;6810.0;Chiny;15 – 64;Vrouwelijk;318
Waals Gewest;Luxemburg;Virton;85007.0;6810.0;Chiny;65 – ...;Mannelijk;117
Waals Gewest;Luxemburg;Virton;85007.0;6810.0;Chiny;65 – ...;Vrouwelijk;156
Waals Gewest;Luxemburg;Virton;85009.0;6740.0;Étalle; 0 – 14;Mannelijk;45
Waals Gewest;Luxemburg;Virton;85009.0;6740.0;Étalle; 0 – 14;Vrouwelijk;48
Waals Gewest;Luxemburg;Virton;85009.0;6740.0;Étalle;15 – 64;Mannelijk;332
Waals Gewest;Luxemburg;Virton;85009.0;6740.0;Étalle;15 – 64;Vrouwelijk;347
Waals Gewest;Luxemburg;Virton;85009.0;6740.0;Étalle;65 – ...;Mannelijk;167
Waals Gewest;Luxemburg;Virton;85009.0;6740.0;Étalle;65 – ...;Vrouwelijk;186
Waals Gewest;Luxemburg;Virton;85011.0;6820.0;Florenville; 0 – 14;Mannelijk;24
Waals Gewest;Luxemburg;Virton;85011.0;6820.0;Florenville; 0 – 14;Vrouwelijk;37
Waals Gewest;Luxemburg;Virton;85011.0;6820.0;Florenville;15 – 64;Mannelijk;215
Waals Gewest;Luxemburg;Virton;85011.0;6820.0;Florenville;15 – 64;Vrouwelijk;331
Waals Gewest;Luxemburg;Virton;85011.0;6820.0;Florenville;65 – ...;Mannelijk;297
Waals Gewest;Luxemburg;Virton;85011.0;6820.0;Florenville;65 – ...;Vrouwelijk;202
Waals Gewest;Luxemburg;Virton;85024.0;6769.0;Meix-devant-Virton; 0 – 14;Mannelijk;20
Waals Gewest;Luxemburg;Virton;85024.0;6769.0;Meix-devant-Virton; 0 – 14;Vrouwelijk;8
Waals Gewest;Luxemburg;Virton;85024.0;6769.0;Meix-devant-Virton;15 – 64;Mannelijk;183
Waals Gewest;Luxemburg;Virton;85024.0;6769.0;Meix-devant-Virton;15 – 64;Vrouwelijk;131
Waals Gewest;Luxemburg;Virton;85024.0;6769.0;Meix-devant-Virton;65 – ...;Mannelijk;73
Waals Gewest;Luxemburg;Virton;85024.0;6769.0;Meix-devant-Virton;65 – ...;Vrouwelijk;98
Waals Gewest;Luxemburg;Virton;85026.0;6750.0;Musson; 0 – 14;Mannelijk;33
Waals Gewest;Luxemburg;Virton;85026.0;6750.0;Musson; 0 – 14;Vrouwelijk;13
Waals Gewest;Luxemburg;Virton;85026.0;6750.0;Musson;15 – 64;Mannelijk;210
Waals Gewest;Luxemburg;Virton;85026.0;6750.0;Musson;15 – 64;Vrouwelijk;223
Waals Gewest;Luxemburg;Virton;85026.0;6750.0;Musson;65 – ...;Mannelijk;144
Waals Gewest;Luxemburg;Virton;85026.0;6750.0;Musson;65 – ...;Vrouwelijk;102
Waals Gewest;Luxemburg;Virton;85034.0;6747.0;Saint-Léger (Luxemburg); 0 – 14;Mannelijk;37
Waals Gewest;Luxemburg;Virton;85034.0;6747.0;Saint-Léger (Luxemburg); 0 – 14;Vrouwelijk;24
Waals Gewest;Luxemburg;Virton;85034.0;6747.0;Saint-Léger (Luxemburg);15 – 64;Mannelijk;164
Waals Gewest;Luxemburg;Virton;85034.0;6747.0;Saint-Léger (Luxemburg);15 – 64;Vrouwelijk;211
Waals Gewest;Luxemburg;Virton;85034.0;6747.0;Saint-Léger (Luxemburg);65 – ...;Mannelijk;75
Waals Gewest;Luxemburg;Virton;85034.0;6747.0;Saint-Léger (Luxemburg);65 – ...;Vrouwelijk;108
Waals Gewest;Luxemburg;Virton;85039.0;6730.0;Tintigny; 0 – 14;Mannelijk;21
Waals Gewest;Luxemburg;Virton;85039.0;6730.0;Tintigny; 0 – 14;Vrouwelijk;34
Waals Gewest;Luxemburg;Virton;85039.0;6730.0;Tintigny;15 – 64;Mannelijk;297
Waals Gewest;Luxemburg;Virton;85039.0;6730.0;Tintigny;15 – 64;Vrouwelijk;243
Waals Gewest;Luxemburg;Virton;85039.0;6730.0;Tintigny;65 – ...;Mannelijk;83
Waals Gewest;Luxemburg;Virton;85039.0;6730.0;Tintigny;65 – ...;Vrouwelijk;110
Waals Gewest;Luxemburg;Virton;85045.0;6760.0;Virton; 0 – 14;Mannelijk;113
Waals Gewest;Luxemburg;Virton;85045.0;6760.0;Virton; 0 – 14;Vrouwelijk;45
Waals Gewest;Luxemburg;Virton;85045.0;6760.0;Virton;15 – 64;Mannelijk;503
Waals Gewest;Luxemburg;Virton;85045.0;6760.0;Virton;15 – 64;Vrouwelijk;655
Waals Gewest;Luxemburg;Virton;85045.0;6760.0;Virton;65 – ...;Mannelijk;332
Waals Gewest;Luxemburg;Virton;85045.0;6760.0;Virton;65 – ...;Vrouwelijk;381
Waals Gewest;Luxemburg;Virton;85046.0;6720.0;Habay; 0 – 14;Mannelijk;72
Waals Gewest;Luxemburg;Virton;85046.0;6720.0;Habay; 0 – 14;Vrouwelijk;41
Waals Gewest;Luxemburg;Virton;85046.0;6720.0;Habay;15 – 64;Mannelijk;267
Waals Gewest;Luxemburg;Virton;85046.0;6720.0;Habay;15 – 64;Vrouwelijk;405
Waals Gewest;Luxemburg;Virton;85046.0;6720.0;Habay;65 – ...;Mannelijk;247
Waals Gewest;Luxemburg;Virton;85046.0;6720.0;Habay;65 – ...;Vrouwelijk;146
Waals Gewest;Luxemburg;Virton;85047.0;6767.0;Rouvroy; 0 – 14;Mannelijk;33
Waals Gewest;Luxemburg;Virton;85047.0;6767.0;Rouvroy; 0 – 14;Vrouwelijk;5
Waals Gewest;Luxemburg;Virton;85047.0;6767.0;Rouvroy;15 – 64;Mannelijk;76
Waals Gewest;Luxemburg;Virton;85047.0;6767.0;Rouvroy;15 – 64;Vrouwelijk;117
Waals Gewest;Luxemburg;Virton;85047.0;6767.0;Rouvroy;65 – ...;Mannelijk;42
Waals Gewest;Luxemburg;Virton;85047.0;6767.0;Rouvroy;65 – ...;Vrouwelijk;59
Waals Gewest;Namen;Dinant;91005.0;5537.0;Anhée; 0 – 14;Mannelijk;97
Waals Gewest;Namen;Dinant;91005.0;5537.0;Anhée; 0 – 14;Vrouwelijk;88
Waals Gewest;Namen;Dinant;91005.0;5537.0;Anhée;15 – 64;Mannelijk;453
Waals Gewest;Namen;Dinant;91005.0;5537.0;Anhée;15 – 64;Vrouwelijk;649
Waals Gewest;Namen;Dinant;91005.0;5537.0;Anhée;65 – ...;Mannelijk;328
Waals Gewest;Namen;Dinant;91005.0;5537.0;Anhée;65 – ...;Vrouwelijk;333
Waals Gewest;Namen;Dinant;91013.0;5570.0;Beauraing; 0 – 14;Mannelijk;112
Waals Gewest;Namen;Dinant;91013.0;5570.0;Beauraing; 0 – 14;Vrouwelijk;73
Waals Gewest;Namen;Dinant;91013.0;5570.0;Beauraing;15 – 64;Mannelijk;556
Waals Gewest;Namen;Dinant;91013.0;5570.0;Beauraing;15 – 64;Vrouwelijk;528
Waals Gewest;Namen;Dinant;91013.0;5570.0;Beauraing;65 – ...;Mannelijk;356
Waals Gewest;Namen;Dinant;91013.0;5570.0;Beauraing;65 – ...;Vrouwelijk;393
Waals Gewest;Namen;Dinant;91015.0;5555.0;Bièvre; 0 – 14;Mannelijk;14
Waals Gewest;Namen;Dinant;91015.0;5555.0;Bièvre; 0 – 14;Vrouwelijk;23
Waals Gewest;Namen;Dinant;91015.0;5555.0;Bièvre;15 – 64;Mannelijk;198
Waals Gewest;Namen;Dinant;91015.0;5555.0;Bièvre;15 – 64;Vrouwelijk;240
Waals Gewest;Namen;Dinant;91015.0;5555.0;Bièvre;65 – ...;Mannelijk;62
Waals Gewest;Namen;Dinant;91015.0;5555.0;Bièvre;65 – ...;Vrouwelijk;164
Waals Gewest;Namen;Dinant;91030.0;5590.0;Ciney; 0 – 14;Mannelijk;178
Waals Gewest;Namen;Dinant;91030.0;5590.0;Ciney; 0 – 14;Vrouwelijk;121
Waals Gewest;Namen;Dinant;91030.0;5590.0;Ciney;15 – 64;Mannelijk;1052
Waals Gewest;Namen;Dinant;91030.0;5590.0;Ciney;15 – 64;Vrouwelijk;1153
Waals Gewest;Namen;Dinant;91030.0;5590.0;Ciney;65 – ...;Mannelijk;627
Waals Gewest;Namen;Dinant;91030.0;5590.0;Ciney;65 – ...;Vrouwelijk;684
Waals Gewest;Namen;Dinant;91034.0;5500.0;Dinant; 0 – 14;Mannelijk;216
Waals Gewest;Namen;Dinant;91034.0;5500.0;Dinant; 0 – 14;Vrouwelijk;162
Waals Gewest;Namen;Dinant;91034.0;5500.0;Dinant;15 – 64;Mannelijk;1016
Waals Gewest;Namen;Dinant;91034.0;5500.0;Dinant;15 – 64;Vrouwelijk;1229
Waals Gewest;Namen;Dinant;91034.0;5500.0;Dinant;65 – ...;Mannelijk;580
Waals Gewest;Namen;Dinant;91034.0;5500.0;Dinant;65 – ...;Vrouwelijk;624
Waals Gewest;Namen;Dinant;91054.0;5575.0;Gedinne; 0 – 14;Mannelijk;30
Waals Gewest;Namen;Dinant;91054.0;5575.0;Gedinne; 0 – 14;Vrouwelijk;34
Waals Gewest;Namen;Dinant;91054.0;5575.0;Gedinne;15 – 64;Mannelijk;205
Waals Gewest;Namen;Dinant;91054.0;5575.0;Gedinne;15 – 64;Vrouwelijk;243
Waals Gewest;Namen;Dinant;91054.0;5575.0;Gedinne;65 – ...;Mannelijk;209
Waals Gewest;Namen;Dinant;91054.0;5575.0;Gedinne;65 – ...;Vrouwelijk;172
Waals Gewest;Namen;Dinant;91059.0;5360.0;Hamois; 0 – 14;Mannelijk;85
Waals Gewest;Namen;Dinant;91059.0;5360.0;Hamois; 0 – 14;Vrouwelijk;55
Waals Gewest;Namen;Dinant;91059.0;5360.0;Hamois;15 – 64;Mannelijk;467
Waals Gewest;Namen;Dinant;91059.0;5360.0;Hamois;15 – 64;Vrouwelijk;445
Waals Gewest;Namen;Dinant;91059.0;5360.0;Hamois;65 – ...;Mannelijk;182
Waals Gewest;Namen;Dinant;91059.0;5360.0;Hamois;65 – ...;Vrouwelijk;198
Waals Gewest;Namen;Dinant;91064.0;5370.0;Havelange; 0 – 14;Mannelijk;55
Waals Gewest;Namen;Dinant;91064.0;5370.0;Havelange; 0 – 14;Vrouwelijk;50
Waals Gewest;Namen;Dinant;91064.0;5370.0;Havelange;15 – 64;Mannelijk;239
Waals Gewest;Namen;Dinant;91064.0;5370.0;Havelange;15 – 64;Vrouwelijk;296
Waals Gewest;Namen;Dinant;91064.0;5370.0;Havelange;65 – ...;Mannelijk;134
Waals Gewest;Namen;Dinant;91064.0;5370.0;Havelange;65 – ...;Vrouwelijk;183
Waals Gewest;Namen;Dinant;91072.0;5560.0;Houyet; 0 – 14;Mannelijk;56
Waals Gewest;Namen;Dinant;91072.0;5560.0;Houyet; 0 – 14;Vrouwelijk;38
Waals Gewest;Namen;Dinant;91072.0;5560.0;Houyet;15 – 64;Mannelijk;329
Waals Gewest;Namen;Dinant;91072.0;5560.0;Houyet;15 – 64;Vrouwelijk;349
Waals Gewest;Namen;Dinant;91072.0;5560.0;Houyet;65 – ...;Mannelijk;112
Waals Gewest;Namen;Dinant;91072.0;5560.0;Houyet;65 – ...;Vrouwelijk;179
Waals Gewest;Namen;Dinant;91103.0;5520.0;Onhaye; 0 – 14;Mannelijk;36
Waals Gewest;Namen;Dinant;91103.0;5520.0;Onhaye; 0 – 14;Vrouwelijk;19
Waals Gewest;Namen;Dinant;91103.0;5520.0;Onhaye;15 – 64;Mannelijk;220
Waals Gewest;Namen;Dinant;91103.0;5520.0;Onhaye;15 – 64;Vrouwelijk;300
Waals Gewest;Namen;Dinant;91103.0;5520.0;Onhaye;65 – ...;Mannelijk;85
Waals Gewest;Namen;Dinant;91103.0;5520.0;Onhaye;65 – ...;Vrouwelijk;110
Waals Gewest;Namen;Dinant;91114.0;5580.0;Rochefort; 0 – 14;Mannelijk;122
Waals Gewest;Namen;Dinant;91114.0;5580.0;Rochefort; 0 – 14;Vrouwelijk;63
Waals Gewest;Namen;Dinant;91114.0;5580.0;Rochefort;15 – 64;Mannelijk;763
Waals Gewest;Namen;Dinant;91114.0;5580.0;Rochefort;15 – 64;Vrouwelijk;851
Waals Gewest;Namen;Dinant;91114.0;5580.0;Rochefort;65 – ...;Mannelijk;406
Waals Gewest;Namen;Dinant;91114.0;5580.0;Rochefort;65 – ...;Vrouwelijk;468
Waals Gewest;Namen;Dinant;91120.0;5377.0;Somme-Leuze; 0 – 14;Mannelijk;31
Waals Gewest;Namen;Dinant;91120.0;5377.0;Somme-Leuze; 0 – 14;Vrouwelijk;31
Waals Gewest;Namen;Dinant;91120.0;5377.0;Somme-Leuze;15 – 64;Mannelijk;317
Waals Gewest;Namen;Dinant;91120.0;5377.0;Somme-Leuze;15 – 64;Vrouwelijk;350
Waals Gewest;Namen;Dinant;91120.0;5377.0;Somme-Leuze;65 – ...;Mannelijk;155
Waals Gewest;Namen;Dinant;91120.0;5377.0;Somme-Leuze;65 – ...;Vrouwelijk;104
Waals Gewest;Namen;Dinant;91141.0;5530.0;Yvoir; 0 – 14;Mannelijk;169
Waals Gewest;Namen;Dinant;91141.0;5530.0;Yvoir; 0 – 14;Vrouwelijk;107
Waals Gewest;Namen;Dinant;91141.0;5530.0;Yvoir;15 – 64;Mannelijk;680
Waals Gewest;Namen;Dinant;91141.0;5530.0;Yvoir;15 – 64;Vrouwelijk;971
Waals Gewest;Namen;Dinant;91141.0;5530.0;Yvoir;65 – ...;Mannelijk;398
Waals Gewest;Namen;Dinant;91141.0;5530.0;Yvoir;65 – ...;Vrouwelijk;415
Waals Gewest;Namen;Dinant;91142.0;5540.0;Hastière; 0 – 14;Mannelijk;67
Waals Gewest;Namen;Dinant;91142.0;5540.0;Hastière; 0 – 14;Vrouwelijk;48
Waals Gewest;Namen;Dinant;91142.0;5540.0;Hastière;15 – 64;Mannelijk;448
Waals Gewest;Namen;Dinant;91142.0;5540.0;Hastière;15 – 64;Vrouwelijk;478
Waals Gewest;Namen;Dinant;91142.0;5540.0;Hastière;65 – ...;Mannelijk;265
Waals Gewest;Namen;Dinant;91142.0;5540.0;Hastière;65 – ...;Vrouwelijk;303
Waals Gewest;Namen;Dinant;91143.0;5550.0;Vresse-sur-Semois; 0 – 14;Mannelijk;7
Waals Gewest;Namen;Dinant;91143.0;5550.0;Vresse-sur-Semois; 0 – 14;Vrouwelijk;10
Waals Gewest;Namen;Dinant;91143.0;5550.0;Vresse-sur-Semois;15 – 64;Mannelijk;169
Waals Gewest;Namen;Dinant;91143.0;5550.0;Vresse-sur-Semois;15 – 64;Vrouwelijk;134
Waals Gewest;Namen;Dinant;91143.0;5550.0;Vresse-sur-Semois;65 – ...;Mannelijk;135
Waals Gewest;Namen;Dinant;91143.0;5550.0;Vresse-sur-Semois;65 – ...;Vrouwelijk;94
Waals Gewest;Namen;Namen;92003.0;5300.0;Andenne; 0 – 14;Mannelijk;189
Waals Gewest;Namen;Namen;92003.0;5300.0;Andenne; 0 – 14;Vrouwelijk;198
Waals Gewest;Namen;Namen;92003.0;5300.0;Andenne;15 – 64;Mannelijk;1462
Waals Gewest;Namen;Namen;92003.0;5300.0;Andenne;15 – 64;Vrouwelijk;1855
Waals Gewest;Namen;Namen;92003.0;5300.0;Andenne;65 – ...;Mannelijk;739
Waals Gewest;Namen;Namen;92003.0;5300.0;Andenne;65 – ...;Vrouwelijk;1047
Waals Gewest;Namen;Namen;92006.0;5330.0;Assesse; 0 – 14;Mannelijk;86
Waals Gewest;Namen;Namen;92006.0;5330.0;Assesse; 0 – 14;Vrouwelijk;82
Waals Gewest;Namen;Namen;92006.0;5330.0;Assesse;15 – 64;Mannelijk;464
Waals Gewest;Namen;Namen;92006.0;5330.0;Assesse;15 – 64;Vrouwelijk;517
Waals Gewest;Namen;Namen;92006.0;5330.0;Assesse;65 – ...;Mannelijk;159
Waals Gewest;Namen;Namen;92006.0;5330.0;Assesse;65 – ...;Vrouwelijk;157
Waals Gewest;Namen;Namen;92035.0;5310.0;Éghezée; 0 – 14;Mannelijk;115
Waals Gewest;Namen;Namen;92035.0;5310.0;Éghezée; 0 – 14;Vrouwelijk;82
Waals Gewest;Namen;Namen;92035.0;5310.0;Éghezée;15 – 64;Mannelijk;752
Waals Gewest;Namen;Namen;92035.0;5310.0;Éghezée;15 – 64;Vrouwelijk;968
Waals Gewest;Namen;Namen;92035.0;5310.0;Éghezée;65 – ...;Mannelijk;437
Waals Gewest;Namen;Namen;92035.0;5310.0;Éghezée;65 – ...;Vrouwelijk;385
Waals Gewest;Namen;Namen;92045.0;5150.0;Floreffe; 0 – 14;Mannelijk;69
Waals Gewest;Namen;Namen;92045.0;5150.0;Floreffe; 0 – 14;Vrouwelijk;41
Waals Gewest;Namen;Namen;92045.0;5150.0;Floreffe;15 – 64;Mannelijk;454
Waals Gewest;Namen;Namen;92045.0;5150.0;Floreffe;15 – 64;Vrouwelijk;610
Waals Gewest;Namen;Namen;92045.0;5150.0;Floreffe;65 – ...;Mannelijk;237
Waals Gewest;Namen;Namen;92045.0;5150.0;Floreffe;65 – ...;Vrouwelijk;191
Waals Gewest;Namen;Namen;92048.0;5070.0;Fosses-la-Ville; 0 – 14;Mannelijk;73
Waals Gewest;Namen;Namen;92048.0;5070.0;Fosses-la-Ville; 0 – 14;Vrouwelijk;42
Waals Gewest;Namen;Namen;92048.0;5070.0;Fosses-la-Ville;15 – 64;Mannelijk;556
Waals Gewest;Namen;Namen;92048.0;5070.0;Fosses-la-Ville;15 – 64;Vrouwelijk;683
Waals Gewest;Namen;Namen;92048.0;5070.0;Fosses-la-Ville;65 – ...;Mannelijk;352
Waals Gewest;Namen;Namen;92048.0;5070.0;Fosses-la-Ville;65 – ...;Vrouwelijk;237
Waals Gewest;Namen;Namen;92054.0;5340.0;Gesves; 0 – 14;Mannelijk;51
Waals Gewest;Namen;Namen;92054.0;5340.0;Gesves; 0 – 14;Vrouwelijk;46
Waals Gewest;Namen;Namen;92054.0;5340.0;Gesves;15 – 64;Mannelijk;341
Waals Gewest;Namen;Namen;92054.0;5340.0;Gesves;15 – 64;Vrouwelijk;510
Waals Gewest;Namen;Namen;92054.0;5340.0;Gesves;65 – ...;Mannelijk;153
Waals Gewest;Namen;Namen;92054.0;5340.0;Gesves;65 – ...;Vrouwelijk;187
Waals Gewest;Namen;Namen;92087.0;5640.0;Mettet; 0 – 14;Mannelijk;134
Waals Gewest;Namen;Namen;92087.0;5640.0;Mettet; 0 – 14;Vrouwelijk;87
Waals Gewest;Namen;Namen;92087.0;5640.0;Mettet;15 – 64;Mannelijk;783
Waals Gewest;Namen;Namen;92087.0;5640.0;Mettet;15 – 64;Vrouwelijk;897
Waals Gewest;Namen;Namen;92087.0;5640.0;Mettet;65 – ...;Mannelijk;531
Waals Gewest;Namen;Namen;92087.0;5640.0;Mettet;65 – ...;Vrouwelijk;556
Waals Gewest;Namen;Namen;92094.0;5000.0;Namen; 0 – 14;Mannelijk;849
Waals Gewest;Namen;Namen;92094.0;5000.0;Namen; 0 – 14;Vrouwelijk;575
Waals Gewest;Namen;Namen;92094.0;5000.0;Namen;15 – 64;Mannelijk;6168
Waals Gewest;Namen;Namen;92094.0;5000.0;Namen;15 – 64;Vrouwelijk;8706
Waals Gewest;Namen;Namen;92094.0;5000.0;Namen;65 – ...;Mannelijk;3580
Waals Gewest;Namen;Namen;92094.0;5000.0;Namen;65 – ...;Vrouwelijk;4843
Waals Gewest;Namen;Namen;92097.0;5350.0;Ohey; 0 – 14;Mannelijk;37
Waals Gewest;Namen;Namen;92097.0;5350.0;Ohey; 0 – 14;Vrouwelijk;23
Waals Gewest;Namen;Namen;92097.0;5350.0;Ohey;15 – 64;Mannelijk;297
Waals Gewest;Namen;Namen;92097.0;5350.0;Ohey;15 – 64;Vrouwelijk;312
Waals Gewest;Namen;Namen;92097.0;5350.0;Ohey;65 – ...;Mannelijk;132
Waals Gewest;Namen;Namen;92097.0;5350.0;Ohey;65 – ...;Vrouwelijk;130
Waals Gewest;Namen;Namen;92101.0;5170.0;Profondeville; 0 – 14;Mannelijk;135
Waals Gewest;Namen;Namen;92101.0;5170.0;Profondeville; 0 – 14;Vrouwelijk;115
Waals Gewest;Namen;Namen;92101.0;5170.0;Profondeville;15 – 64;Mannelijk;919
Waals Gewest;Namen;Namen;92101.0;5170.0;Profondeville;15 – 64;Vrouwelijk;1044
Waals Gewest;Namen;Namen;92101.0;5170.0;Profondeville;65 – ...;Mannelijk;474
Waals Gewest;Namen;Namen;92101.0;5170.0;Profondeville;65 – ...;Vrouwelijk;531
Waals Gewest;Namen;Namen;92114.0;5140.0;Sombreffe; 0 – 14;Mannelijk;55
