gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;klassieke_hospita-_lisatie
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;0 - 14;Mannelijk;24
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;0 - 14;Vrouwelijk;23
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;15 - 64;Mannelijk;68
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;15 - 64;Vrouwelijk;130
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;65 - ...;Mannelijk;92
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;65 - ...;Vrouwelijk;79
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;0 - 14;Mannelijk;43
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;0 - 14;Vrouwelijk;55
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;15 - 64;Mannelijk;216
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;15 - 64;Vrouwelijk;373
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;65 - ...;Mannelijk;294
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;65 - ...;Vrouwelijk;250
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;0 - 14;Mannelijk;34
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;0 - 14;Vrouwelijk;43
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;15 - 64;Mannelijk;191
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;15 - 64;Vrouwelijk;257
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;65 - ...;Mannelijk;168
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;65 - ...;Vrouwelijk;185
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;0 - 14;Mannelijk;8
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;0 - 14;Vrouwelijk;13
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;15 - 64;Mannelijk;45
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;15 - 64;Vrouwelijk;71
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;65 - ...;Mannelijk;49
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;65 - ...;Vrouwelijk;63
Waals Gewest;Namen;Dinant;91005;5537;Anhée;0 - 14;Mannelijk;40
Waals Gewest;Namen;Dinant;91005;5537;Anhée;0 - 14;Vrouwelijk;18
Waals Gewest;Namen;Dinant;91005;5537;Anhée;15 - 64;Mannelijk;214
Waals Gewest;Namen;Dinant;91005;5537;Anhée;15 - 64;Vrouwelijk;256
Waals Gewest;Namen;Dinant;91005;5537;Anhée;65 - ...;Mannelijk;238
Waals Gewest;Namen;Dinant;91005;5537;Anhée;65 - ...;Vrouwelijk;195
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;0 - 14;Mannelijk;55
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;0 - 14;Vrouwelijk;34
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;15 - 64;Mannelijk;316
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;15 - 64;Vrouwelijk;357
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;65 - ...;Mannelijk;304
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;65 - ...;Vrouwelijk;287
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;0 - 14;Mannelijk;32
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;0 - 14;Vrouwelijk;12
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;15 - 64;Mannelijk;114
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;15 - 64;Vrouwelijk;104
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;65 - ...;Mannelijk;78
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;65 - ...;Vrouwelijk;91
Waals Gewest;Namen;Dinant;91030;5590;Ciney;0 - 14;Mannelijk;91
Waals Gewest;Namen;Dinant;91030;5590;Ciney;0 - 14;Vrouwelijk;69
Waals Gewest;Namen;Dinant;91030;5590;Ciney;15 - 64;Mannelijk;497
Waals Gewest;Namen;Dinant;91030;5590;Ciney;15 - 64;Vrouwelijk;669
Waals Gewest;Namen;Dinant;91030;5590;Ciney;65 - ...;Mannelijk;472
Waals Gewest;Namen;Dinant;91030;5590;Ciney;65 - ...;Vrouwelijk;520
Waals Gewest;Namen;Dinant;91034;5500;Dinant;0 - 14;Mannelijk;62
Waals Gewest;Namen;Dinant;91034;5500;Dinant;0 - 14;Vrouwelijk;59
Waals Gewest;Namen;Dinant;91034;5500;Dinant;15 - 64;Mannelijk;445
Waals Gewest;Namen;Dinant;91034;5500;Dinant;15 - 64;Vrouwelijk;582
Waals Gewest;Namen;Dinant;91034;5500;Dinant;65 - ...;Mannelijk;510
Waals Gewest;Namen;Dinant;91034;5500;Dinant;65 - ...;Vrouwelijk;485
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;0 - 14;Mannelijk;28
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;0 - 14;Vrouwelijk;13
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;15 - 64;Mannelijk;120
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;15 - 64;Vrouwelijk;179
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;65 - ...;Mannelijk;153
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;65 - ...;Vrouwelijk;117
Waals Gewest;Namen;Dinant;91059;5360;Hamois;0 - 14;Mannelijk;44
Waals Gewest;Namen;Dinant;91059;5360;Hamois;0 - 14;Vrouwelijk;36
Waals Gewest;Namen;Dinant;91059;5360;Hamois;15 - 64;Mannelijk;197
Waals Gewest;Namen;Dinant;91059;5360;Hamois;15 - 64;Vrouwelijk;286
Waals Gewest;Namen;Dinant;91059;5360;Hamois;65 - ...;Mannelijk;173
Waals Gewest;Namen;Dinant;91059;5360;Hamois;65 - ...;Vrouwelijk;119
Waals Gewest;Namen;Dinant;91064;5370;Havelange;0 - 14;Mannelijk;37
Waals Gewest;Namen;Dinant;91064;5370;Havelange;0 - 14;Vrouwelijk;23
Waals Gewest;Namen;Dinant;91064;5370;Havelange;15 - 64;Mannelijk;116
Waals Gewest;Namen;Dinant;91064;5370;Havelange;15 - 64;Vrouwelijk;207
Waals Gewest;Namen;Dinant;91064;5370;Havelange;65 - ...;Mannelijk;176
Waals Gewest;Namen;Dinant;91064;5370;Havelange;65 - ...;Vrouwelijk;138
Waals Gewest;Namen;Dinant;91072;5560;Houyet;0 - 14;Mannelijk;20
Waals Gewest;Namen;Dinant;91072;5560;Houyet;0 - 14;Vrouwelijk;11
Waals Gewest;Namen;Dinant;91072;5560;Houyet;15 - 64;Mannelijk;146
Waals Gewest;Namen;Dinant;91072;5560;Houyet;15 - 64;Vrouwelijk;182
Waals Gewest;Namen;Dinant;91072;5560;Houyet;65 - ...;Mannelijk;124
Waals Gewest;Namen;Dinant;91072;5560;Houyet;65 - ...;Vrouwelijk;150
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;0 - 14;Mannelijk;17
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;0 - 14;Vrouwelijk;13
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;15 - 64;Mannelijk;102
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;15 - 64;Vrouwelijk;136
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;65 - ...;Mannelijk;111
Waals Gewest;Namen;Dinant;91103;5520;Onhaye;65 - ...;Vrouwelijk;101
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;0 - 14;Mannelijk;81
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;0 - 14;Vrouwelijk;60
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;15 - 64;Mannelijk;456
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;15 - 64;Vrouwelijk;481
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;65 - ...;Mannelijk;448
Waals Gewest;Namen;Dinant;91114;5580;Rochefort;65 - ...;Vrouwelijk;362
Waals Gewest;Namen;Dinant;91120;5377;Somme-Leuze;0 - 14;Mannelijk;57
Waals Gewest;Namen;Dinant;91120;5377;Somme-Leuze;0 - 14;Vrouwelijk;35
Waals Gewest;Namen;Dinant;91120;5377;Somme-Leuze;15 - 64;Mannelijk;169
Waals Gewest;Namen;Dinant;91120;5377;Somme-Leuze;15 - 64;Vrouwelijk;240
Waals Gewest;Namen;Dinant;91120;5377;Somme-Leuze;65 - ...;Mannelijk;160
Waals Gewest;Namen;Dinant;91120;5377;Somme-Leuze;65 - ...;Vrouwelijk;116
Waals Gewest;Namen;Dinant;91141;5530;Yvoir;0 - 14;Mannelijk;64
Waals Gewest;Namen;Dinant;91141;5530;Yvoir;0 - 14;Vrouwelijk;52
Waals Gewest;Namen;Dinant;91141;5530;Yvoir;15 - 64;Mannelijk;304
Waals Gewest;Namen;Dinant;91141;5530;Yvoir;15 - 64;Vrouwelijk;366
Waals Gewest;Namen;Dinant;91141;5530;Yvoir;65 - ...;Mannelijk;285
Waals Gewest;Namen;Dinant;91141;5530;Yvoir;65 - ...;Vrouwelijk;237
Waals Gewest;Namen;Dinant;91142;5540;Hastière;0 - 14;Mannelijk;14
Waals Gewest;Namen;Dinant;91142;5540;Hastière;0 - 14;Vrouwelijk;13
Waals Gewest;Namen;Dinant;91142;5540;Hastière;15 - 64;Mannelijk;277
Waals Gewest;Namen;Dinant;91142;5540;Hastière;15 - 64;Vrouwelijk;265
Waals Gewest;Namen;Dinant;91142;5540;Hastière;65 - ...;Mannelijk;310
Waals Gewest;Namen;Dinant;91142;5540;Hastière;65 - ...;Vrouwelijk;212
Waals Gewest;Namen;Dinant;91143;5550;Vresse-sur-Semois;0 - 14;Mannelijk;10
Waals Gewest;Namen;Dinant;91143;5550;Vresse-sur-Semois;0 - 14;Vrouwelijk;11
Waals Gewest;Namen;Dinant;91143;5550;Vresse-sur-Semois;15 - 64;Mannelijk;88
Waals Gewest;Namen;Dinant;91143;5550;Vresse-sur-Semois;15 - 64;Vrouwelijk;104
Waals Gewest;Namen;Dinant;91143;5550;Vresse-sur-Semois;65 - ...;Mannelijk;120
Waals Gewest;Namen;Dinant;91143;5550;Vresse-sur-Semois;65 - ...;Vrouwelijk;115
Waals Gewest;Namen;Namen;92003;5300;Andenne;0 - 14;Mannelijk;165
Waals Gewest;Namen;Namen;92003;5300;Andenne;0 - 14;Vrouwelijk;160
Waals Gewest;Namen;Namen;92003;5300;Andenne;15 - 64;Mannelijk;763
Waals Gewest;Namen;Namen;92003;5300;Andenne;15 - 64;Vrouwelijk;1111
Waals Gewest;Namen;Namen;92003;5300;Andenne;65 - ...;Mannelijk;774
Waals Gewest;Namen;Namen;92003;5300;Andenne;65 - ...;Vrouwelijk;820
Waals Gewest;Namen;Namen;92006;5330;Assesse;0 - 14;Mannelijk;27
Waals Gewest;Namen;Namen;92006;5330;Assesse;0 - 14;Vrouwelijk;26
Waals Gewest;Namen;Namen;92006;5330;Assesse;15 - 64;Mannelijk;155
Waals Gewest;Namen;Namen;92006;5330;Assesse;15 - 64;Vrouwelijk;211
Waals Gewest;Namen;Namen;92006;5330;Assesse;65 - ...;Mannelijk;159
Waals Gewest;Namen;Namen;92006;5330;Assesse;65 - ...;Vrouwelijk;146
Waals Gewest;Namen;Namen;92035;5310;Éghezée;0 - 14;Mannelijk;75
Waals Gewest;Namen;Namen;92035;5310;Éghezée;0 - 14;Vrouwelijk;72
Waals Gewest;Namen;Namen;92035;5310;Éghezée;15 - 64;Mannelijk;413
Waals Gewest;Namen;Namen;92035;5310;Éghezée;15 - 64;Vrouwelijk;625
Waals Gewest;Namen;Namen;92035;5310;Éghezée;65 - ...;Mannelijk;494
Waals Gewest;Namen;Namen;92035;5310;Éghezée;65 - ...;Vrouwelijk;506
Waals Gewest;Namen;Namen;92045;5150;Floreffe;0 - 14;Mannelijk;32
Waals Gewest;Namen;Namen;92045;5150;Floreffe;0 - 14;Vrouwelijk;30
Waals Gewest;Namen;Namen;92045;5150;Floreffe;15 - 64;Mannelijk;179
Waals Gewest;Namen;Namen;92045;5150;Floreffe;15 - 64;Vrouwelijk;279
Waals Gewest;Namen;Namen;92045;5150;Floreffe;65 - ...;Mannelijk;217
Waals Gewest;Namen;Namen;92045;5150;Floreffe;65 - ...;Vrouwelijk;218
Waals Gewest;Namen;Namen;92048;5070;Fosses-la-Ville;0 - 14;Mannelijk;53
Waals Gewest;Namen;Namen;92048;5070;Fosses-la-Ville;0 - 14;Vrouwelijk;54
Waals Gewest;Namen;Namen;92048;5070;Fosses-la-Ville;15 - 64;Mannelijk;316
Waals Gewest;Namen;Namen;92048;5070;Fosses-la-Ville;15 - 64;Vrouwelijk;445
Waals Gewest;Namen;Namen;92048;5070;Fosses-la-Ville;65 - ...;Mannelijk;297
Waals Gewest;Namen;Namen;92048;5070;Fosses-la-Ville;65 - ...;Vrouwelijk;267
Waals Gewest;Namen;Namen;92054;5340;Gesves;0 - 14;Mannelijk;25
Waals Gewest;Namen;Namen;92054;5340;Gesves;0 - 14;Vrouwelijk;20
Waals Gewest;Namen;Namen;92054;5340;Gesves;15 - 64;Mannelijk;172
Waals Gewest;Namen;Namen;92054;5340;Gesves;15 - 64;Vrouwelijk;235
Waals Gewest;Namen;Namen;92054;5340;Gesves;65 - ...;Mannelijk;214
Waals Gewest;Namen;Namen;92054;5340;Gesves;65 - ...;Vrouwelijk;170
Waals Gewest;Namen;Namen;92087;5640;Mettet;0 - 14;Mannelijk;56
Waals Gewest;Namen;Namen;92087;5640;Mettet;0 - 14;Vrouwelijk;47
Waals Gewest;Namen;Namen;92087;5640;Mettet;15 - 64;Mannelijk;448
Waals Gewest;Namen;Namen;92087;5640;Mettet;15 - 64;Vrouwelijk;524
Waals Gewest;Namen;Namen;92087;5640;Mettet;65 - ...;Mannelijk;368
Waals Gewest;Namen;Namen;92087;5640;Mettet;65 - ...;Vrouwelijk;377
Waals Gewest;Namen;Namen;92094;5000;Namen;0 - 14;Mannelijk;497
Waals Gewest;Namen;Namen;92094;5000;Namen;0 - 14;Vrouwelijk;425
Waals Gewest;Namen;Namen;92094;5000;Namen;15 - 64;Mannelijk;3010
Waals Gewest;Namen;Namen;92094;5000;Namen;15 - 64;Vrouwelijk;4166
Waals Gewest;Namen;Namen;92094;5000;Namen;65 - ...;Mannelijk;3309
Waals Gewest;Namen;Namen;92094;5000;Namen;65 - ...;Vrouwelijk;3701
Waals Gewest;Namen;Namen;92097;5350;Ohey;0 - 14;Mannelijk;34
Waals Gewest;Namen;Namen;92097;5350;Ohey;0 - 14;Vrouwelijk;42
Waals Gewest;Namen;Namen;92097;5350;Ohey;15 - 64;Mannelijk;150
Waals Gewest;Namen;Namen;92097;5350;Ohey;15 - 64;Vrouwelijk;164
Waals Gewest;Namen;Namen;92097;5350;Ohey;65 - ...;Mannelijk;128
Waals Gewest;Namen;Namen;92097;5350;Ohey;65 - ...;Vrouwelijk;99
Waals Gewest;Namen;Namen;92101;5170;Profondeville;0 - 14;Mannelijk;58
Waals Gewest;Namen;Namen;92101;5170;Profondeville;0 - 14;Vrouwelijk;44
Waals Gewest;Namen;Namen;92101;5170;Profondeville;15 - 64;Mannelijk;311
Waals Gewest;Namen;Namen;92101;5170;Profondeville;15 - 64;Vrouwelijk;408
Waals Gewest;Namen;Namen;92101;5170;Profondeville;65 - ...;Mannelijk;327
Waals Gewest;Namen;Namen;92101;5170;Profondeville;65 - ...;Vrouwelijk;309
Waals Gewest;Namen;Namen;92114;5140;Sombreffe;0 - 14;Mannelijk;35
Waals Gewest;Namen;Namen;92114;5140;Sombreffe;0 - 14;Vrouwelijk;40
Waals Gewest;Namen;Namen;92114;5140;Sombreffe;15 - 64;Mannelijk;209
Waals Gewest;Namen;Namen;92114;5140;Sombreffe;15 - 64;Vrouwelijk;287
Waals Gewest;Namen;Namen;92114;5140;Sombreffe;65 - ...;Mannelijk;193
Waals Gewest;Namen;Namen;92114;5140;Sombreffe;65 - ...;Vrouwelijk;185
Waals Gewest;Namen;Namen;92137;5060;Sambreville;0 - 14;Mannelijk;194
Waals Gewest;Namen;Namen;92137;5060;Sambreville;0 - 14;Vrouwelijk;195
Waals Gewest;Namen;Namen;92137;5060;Sambreville;15 - 64;Mannelijk;1024
Waals Gewest;Namen;Namen;92137;5060;Sambreville;15 - 64;Vrouwelijk;1271
Waals Gewest;Namen;Namen;92137;5060;Sambreville;65 - ...;Mannelijk;914
Waals Gewest;Namen;Namen;92137;5060;Sambreville;65 - ...;Vrouwelijk;1018
Waals Gewest;Namen;Namen;92138;5380;Fernelmont;0 - 14;Mannelijk;70
Waals Gewest;Namen;Namen;92138;5380;Fernelmont;0 - 14;Vrouwelijk;31
Waals Gewest;Namen;Namen;92138;5380;Fernelmont;15 - 64;Mannelijk;220
Waals Gewest;Namen;Namen;92138;5380;Fernelmont;15 - 64;Vrouwelijk;267
Waals Gewest;Namen;Namen;92138;5380;Fernelmont;65 - ...;Mannelijk;195
Waals Gewest;Namen;Namen;92138;5380;Fernelmont;65 - ...;Vrouwelijk;183
Waals Gewest;Namen;Namen;92140;5190;Jemeppe-sur-Sambre;0 - 14;Mannelijk;110
Waals Gewest;Namen;Namen;92140;5190;Jemeppe-sur-Sambre;0 - 14;Vrouwelijk;87
Waals Gewest;Namen;Namen;92140;5190;Jemeppe-sur-Sambre;15 - 64;Mannelijk;612
Waals Gewest;Namen;Namen;92140;5190;Jemeppe-sur-Sambre;15 - 64;Vrouwelijk;808
Waals Gewest;Namen;Namen;92140;5190;Jemeppe-sur-Sambre;65 - ...;Mannelijk;519
Waals Gewest;Namen;Namen;92140;5190;Jemeppe-sur-Sambre;65 - ...;Vrouwelijk;473
Waals Gewest;Namen;Namen;92141;5080;La Bruyère;0 - 14;Mannelijk;22
Waals Gewest;Namen;Namen;92141;5080;La Bruyère;0 - 14;Vrouwelijk;32
Waals Gewest;Namen;Namen;92141;5080;La Bruyère;15 - 64;Mannelijk;239
Waals Gewest;Namen;Namen;92141;5080;La Bruyère;15 - 64;Vrouwelijk;307
Waals Gewest;Namen;Namen;92141;5080;La Bruyère;65 - ...;Mannelijk;263
Waals Gewest;Namen;Namen;92141;5080;La Bruyère;65 - ...;Vrouwelijk;232
Waals Gewest;Namen;Namen;92142;5030;Gembloux;0 - 14;Mannelijk;117
Waals Gewest;Namen;Namen;92142;5030;Gembloux;0 - 14;Vrouwelijk;107
Waals Gewest;Namen;Namen;92142;5030;Gembloux;15 - 64;Mannelijk;607
Waals Gewest;Namen;Namen;92142;5030;Gembloux;15 - 64;Vrouwelijk;830
Waals Gewest;Namen;Namen;92142;5030;Gembloux;65 - ...;Mannelijk;671
Waals Gewest;Namen;Namen;92142;5030;Gembloux;65 - ...;Vrouwelijk;705
Waals Gewest;Namen;Philippeville;93010;5630;Cerfontaine;0 - 14;Mannelijk;14
Waals Gewest;Namen;Philippeville;93010;5630;Cerfontaine;0 - 14;Vrouwelijk;31
Waals Gewest;Namen;Philippeville;93010;5630;Cerfontaine;15 - 64;Mannelijk;148
Waals Gewest;Namen;Philippeville;93010;5630;Cerfontaine;15 - 64;Vrouwelijk;207
Waals Gewest;Namen;Philippeville;93010;5630;Cerfontaine;65 - ...;Mannelijk;122
Waals Gewest;Namen;Philippeville;93010;5630;Cerfontaine;65 - ...;Vrouwelijk;139
Waals Gewest;Namen;Philippeville;93014;5660;Couvin;0 - 14;Mannelijk;98
Waals Gewest;Namen;Philippeville;93014;5660;Couvin;0 - 14;Vrouwelijk;90
Waals Gewest;Namen;Philippeville;93014;5660;Couvin;15 - 64;Mannelijk;470
Waals Gewest;Namen;Philippeville;93014;5660;Couvin;15 - 64;Vrouwelijk;573
Waals Gewest;Namen;Philippeville;93014;5660;Couvin;65 - ...;Mannelijk;477
Waals Gewest;Namen;Philippeville;93014;5660;Couvin;65 - ...;Vrouwelijk;520
Waals Gewest;Namen;Philippeville;93018;5680;Doische;0 - 14;Mannelijk;11
Waals Gewest;Namen;Philippeville;93018;5680;Doische;0 - 14;Vrouwelijk;< 5
Waals Gewest;Namen;Philippeville;93018;5680;Doische;15 - 64;Mannelijk;109
Waals Gewest;Namen;Philippeville;93018;5680;Doische;15 - 64;Vrouwelijk;115
Waals Gewest;Namen;Philippeville;93018;5680;Doische;65 - ...;Mannelijk;100
Waals Gewest;Namen;Philippeville;93018;5680;Doische;65 - ...;Vrouwelijk;104
Waals Gewest;Namen;Philippeville;93022;5620;Florennes;0 - 14;Mannelijk;72
Waals Gewest;Namen;Philippeville;93022;5620;Florennes;0 - 14;Vrouwelijk;66
Waals Gewest;Namen;Philippeville;93022;5620;Florennes;15 - 64;Mannelijk;335
Waals Gewest;Namen;Philippeville;93022;5620;Florennes;15 - 64;Vrouwelijk;435
Waals Gewest;Namen;Philippeville;93022;5620;Florennes;65 - ...;Mannelijk;347
Waals Gewest;Namen;Philippeville;93022;5620;Florennes;65 - ...;Vrouwelijk;313
Waals Gewest;Namen;Philippeville;93056;5600;Philippeville;0 - 14;Mannelijk;35
Waals Gewest;Namen;Philippeville;93056;5600;Philippeville;0 - 14;Vrouwelijk;40
Waals Gewest;Namen;Philippeville;93056;5600;Philippeville;15 - 64;Mannelijk;310
Waals Gewest;Namen;Philippeville;93056;5600;Philippeville;15 - 64;Vrouwelijk;369
Waals Gewest;Namen;Philippeville;93056;5600;Philippeville;65 - ...;Mannelijk;261
Waals Gewest;Namen;Philippeville;93056;5600;Philippeville;65 - ...;Vrouwelijk;237
Waals Gewest;Namen;Philippeville;93088;5650;Walcourt;0 - 14;Mannelijk;83
Waals Gewest;Namen;Philippeville;93088;5650;Walcourt;0 - 14;Vrouwelijk;83
Waals Gewest;Namen;Philippeville;93088;5650;Walcourt;15 - 64;Mannelijk;465
Waals Gewest;Namen;Philippeville;93088;5650;Walcourt;15 - 64;Vrouwelijk;621
Waals Gewest;Namen;Philippeville;93088;5650;Walcourt;65 - ...;Mannelijk;457
Waals Gewest;Namen;Philippeville;93088;5650;Walcourt;65 - ...;Vrouwelijk;437
Waals Gewest;Namen;Philippeville;93090;5670;Viroinval;0 - 14;Mannelijk;38
Waals Gewest;Namen;Philippeville;93090;5670;Viroinval;0 - 14;Vrouwelijk;24
Waals Gewest;Namen;Philippeville;93090;5670;Viroinval;15 - 64;Mannelijk;187
Waals Gewest;Namen;Philippeville;93090;5670;Viroinval;15 - 64;Vrouwelijk;226
Waals Gewest;Namen;Philippeville;93090;5670;Viroinval;65 - ...;Mannelijk;235
Waals Gewest;Namen;Philippeville;93090;5670;Viroinval;65 - ...;Vrouwelijk;212
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21001;1070;Anderlecht;0 - 14;Mannelijk;781
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21001;1070;Anderlecht;0 - 14;Vrouwelijk;697
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21001;1070;Anderlecht;15 - 64;Mannelijk;3289
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21001;1070;Anderlecht;15 - 64;Vrouwelijk;5365
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21001;1070;Anderlecht;65 - ...;Mannelijk;2466
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21001;1070;Anderlecht;65 - ...;Vrouwelijk;2776
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21002;1160;Oudergem;0 - 14;Mannelijk;159
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21002;1160;Oudergem;0 - 14;Vrouwelijk;140
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21002;1160;Oudergem;15 - 64;Mannelijk;576
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21002;1160;Oudergem;15 - 64;Vrouwelijk;1075
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21002;1160;Oudergem;65 - ...;Mannelijk;652
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21002;1160;Oudergem;65 - ...;Vrouwelijk;889
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21003;1082;Sint-Agatha-Berchem;0 - 14;Mannelijk;131
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21003;1082;Sint-Agatha-Berchem;0 - 14;Vrouwelijk;110
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21003;1082;Sint-Agatha-Berchem;15 - 64;Mannelijk;561
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21003;1082;Sint-Agatha-Berchem;15 - 64;Vrouwelijk;994
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21003;1082;Sint-Agatha-Berchem;65 - ...;Mannelijk;625
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21003;1082;Sint-Agatha-Berchem;65 - ...;Vrouwelijk;655
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21004;1000;Brussel;0 - 14;Mannelijk;1035
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21004;1000;Brussel;0 - 14;Vrouwelijk;760
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21004;1000;Brussel;15 - 64;Mannelijk;4861
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21004;1000;Brussel;15 - 64;Vrouwelijk;6530
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21004;1000;Brussel;65 - ...;Mannelijk;3072
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21004;1000;Brussel;65 - ...;Vrouwelijk;3137
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21005;1040;Etterbeek;0 - 14;Mannelijk;211
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21005;1040;Etterbeek;0 - 14;Vrouwelijk;178
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21005;1040;Etterbeek;15 - 64;Mannelijk;938
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21005;1040;Etterbeek;15 - 64;Vrouwelijk;1674
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21005;1040;Etterbeek;65 - ...;Mannelijk;713
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21005;1040;Etterbeek;65 - ...;Vrouwelijk;878
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21006;1140;Evere;0 - 14;Mannelijk;181
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21006;1140;Evere;0 - 14;Vrouwelijk;151
Brussels Hoofdstedelijk Gewest;[Brussel-Hoofdstad];Brussel-Hoofdstad;21006;1140;Evere;15 - 64;Mannelijk;887
