région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_classique
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;65 - ...;Féminin;815
Région flamande;Limbourg;Tongres;73042;3620;Lanaken;65 - ...;Changé;0
Région flamande;Limbourg;Tongres;73066;3770;Riemst;0 - 14;Indéfinissable;0
Région flamande;Limbourg;Tongres;73066;3770;Riemst;0 - 14;Masculin;76
Région flamande;Limbourg;Tongres;73066;3770;Riemst;0 - 14;Féminin;61
Région flamande;Limbourg;Tongres;73066;3770;Riemst;0 - 14;Changé;0
Région flamande;Limbourg;Tongres;73066;3770;Riemst;15 - 64;Indéfinissable;0
Région flamande;Limbourg;Tongres;73066;3770;Riemst;15 - 64;Masculin;475
Région flamande;Limbourg;Tongres;73066;3770;Riemst;15 - 64;Féminin;570
Région flamande;Limbourg;Tongres;73066;3770;Riemst;15 - 64;Changé;< 5
Région flamande;Limbourg;Tongres;73066;3770;Riemst;65 - ...;Indéfinissable;0
Région flamande;Limbourg;Tongres;73066;3770;Riemst;65 - ...;Masculin;532
Région flamande;Limbourg;Tongres;73066;3770;Riemst;65 - ...;Féminin;537
Région flamande;Limbourg;Tongres;73066;3770;Riemst;65 - ...;Changé;0
Région flamande;Limbourg;Tongres;73083;3700;Tongres;0 - 14;Indéfinissable;0
Région flamande;Limbourg;Tongres;73083;3700;Tongres;0 - 14;Masculin;181
Région flamande;Limbourg;Tongres;73083;3700;Tongres;0 - 14;Féminin;156
Région flamande;Limbourg;Tongres;73083;3700;Tongres;0 - 14;Changé;0
Région flamande;Limbourg;Tongres;73083;3700;Tongres;15 - 64;Indéfinissable;0
Région flamande;Limbourg;Tongres;73083;3700;Tongres;15 - 64;Masculin;977
Région flamande;Limbourg;Tongres;73083;3700;Tongres;15 - 64;Féminin;1 228
Région flamande;Limbourg;Tongres;73083;3700;Tongres;15 - 64;Changé;< 5
Région flamande;Limbourg;Tongres;73083;3700;Tongres;65 - ...;Indéfinissable;0
Région flamande;Limbourg;Tongres;73083;3700;Tongres;65 - ...;Masculin;1 216
Région flamande;Limbourg;Tongres;73083;3700;Tongres;65 - ...;Féminin;1 186
Région flamande;Limbourg;Tongres;73083;3700;Tongres;65 - ...;Changé;0
Région flamande;Limbourg;Tongres;73098;3830;Wellen;0 - 14;Indéfinissable;0
Région flamande;Limbourg;Tongres;73098;3830;Wellen;0 - 14;Masculin;36
Région flamande;Limbourg;Tongres;73098;3830;Wellen;0 - 14;Féminin;29
Région flamande;Limbourg;Tongres;73098;3830;Wellen;0 - 14;Changé;0
Région flamande;Limbourg;Tongres;73098;3830;Wellen;15 - 64;Indéfinissable;0
Région flamande;Limbourg;Tongres;73098;3830;Wellen;15 - 64;Masculin;166
Région flamande;Limbourg;Tongres;73098;3830;Wellen;15 - 64;Féminin;261
Région flamande;Limbourg;Tongres;73098;3830;Wellen;15 - 64;Changé;0
Région flamande;Limbourg;Tongres;73098;3830;Wellen;65 - ...;Indéfinissable;0
Région flamande;Limbourg;Tongres;73098;3830;Wellen;65 - ...;Masculin;230
Région flamande;Limbourg;Tongres;73098;3830;Wellen;65 - ...;Féminin;227
Région flamande;Limbourg;Tongres;73098;3830;Wellen;65 - ...;Changé;0
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;0 - 14;Indéfinissable;0
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;0 - 14;Masculin;189
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;0 - 14;Féminin;173
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;0 - 14;Changé;0
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;15 - 64;Indéfinissable;0
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;15 - 64;Masculin;1 097
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;15 - 64;Féminin;1 422
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;15 - 64;Changé;< 5
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;65 - ...;Indéfinissable;0
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;65 - ...;Masculin;1 087
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;65 - ...;Féminin;1 056
Région flamande;Limbourg;Tongres;73107;3630;Maasmechelen;65 - ...;Changé;0
Région flamande;Limbourg;Tongres;73109;3790;Fourons;0 - 14;Indéfinissable;0
Région flamande;Limbourg;Tongres;73109;3790;Fourons;0 - 14;Masculin;22
Région flamande;Limbourg;Tongres;73109;3790;Fourons;0 - 14;Féminin;6
Région flamande;Limbourg;Tongres;73109;3790;Fourons;0 - 14;Changé;0
Région flamande;Limbourg;Tongres;73109;3790;Fourons;15 - 64;Indéfinissable;0
Région flamande;Limbourg;Tongres;73109;3790;Fourons;15 - 64;Masculin;109
Région flamande;Limbourg;Tongres;73109;3790;Fourons;15 - 64;Féminin;145
Région flamande;Limbourg;Tongres;73109;3790;Fourons;15 - 64;Changé;0
Région flamande;Limbourg;Tongres;73109;3790;Fourons;65 - ...;Indéfinissable;0
Région flamande;Limbourg;Tongres;73109;3790;Fourons;65 - ...;Masculin;96
Région flamande;Limbourg;Tongres;73109;3790;Fourons;65 - ...;Féminin;135
Région flamande;Limbourg;Tongres;73109;3790;Fourons;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Masculin;17
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Féminin;43
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Masculin;178
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Féminin;259
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;15 - 64;Changé;< 5
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Masculin;214
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Féminin;131
Région wallonne;Brabant wallon;Nivelles;25005;1320;Beauvechain;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Masculin;200
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Féminin;216
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Masculin;1 086
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Féminin;1 655
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Masculin;1 158
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Féminin;1 187
Région wallonne;Brabant wallon;Nivelles;25014;1420;Braine-l'Alleud;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Masculin;56
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Féminin;47
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Masculin;321
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Féminin;413
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Masculin;256
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Féminin;263
Région wallonne;Brabant wallon;Nivelles;25015;1440;Braine-le-Château;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Masculin;41
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Féminin;53
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Masculin;292
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Féminin;379
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Masculin;294
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Féminin;292
Région wallonne;Brabant wallon;Nivelles;25018;1325;Chaumont-Gistoux;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Masculin;58
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Féminin;33
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Masculin;266
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Féminin;396
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Masculin;279
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Féminin;291
Région wallonne;Brabant wallon;Nivelles;25023;1490;Court-Saint-Etienne;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Masculin;80
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Féminin;64
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Masculin;454
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Féminin;650
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Masculin;422
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Féminin;363
Région wallonne;Brabant wallon;Nivelles;25031;1470;Genappe;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Masculin;71
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Féminin;51
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Masculin;355
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Féminin;546
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Masculin;405
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Féminin;419
Région wallonne;Brabant wallon;Nivelles;25037;1390;Grez-Doiceau;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Masculin;36
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Féminin;29
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Masculin;123
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Féminin;255
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Masculin;158
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Féminin;153
Région wallonne;Brabant wallon;Nivelles;25043;1315;Incourt;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Masculin;59
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Féminin;42
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Masculin;214
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Féminin;262
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Masculin;218
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Féminin;249
Région wallonne;Brabant wallon;Nivelles;25044;1460;Ittre;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Masculin;74
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Féminin;63
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Masculin;412
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Féminin;570
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;15 - 64;Changé;< 5
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Masculin;366
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Féminin;386
Région wallonne;Brabant wallon;Nivelles;25048;1370;Jodoigne;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Masculin;29
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Féminin;34
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Masculin;140
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Féminin;249
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Masculin;250
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Féminin;240
Région wallonne;Brabant wallon;Nivelles;25050;1310;La Hulpe;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Masculin;46
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Féminin;34
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Masculin;205
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Féminin;306
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Masculin;172
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Féminin;218
Région wallonne;Brabant wallon;Nivelles;25068;1435;Mont-Saint-Guibert;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Masculin;120
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Féminin;111
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Masculin;813
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Féminin;1 146
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Masculin;871
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Féminin;1 110
Région wallonne;Brabant wallon;Nivelles;25072;1400;Nivelles;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Masculin;52
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Féminin;52
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Masculin;242
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Féminin;382
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Masculin;240
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Féminin;314
Région wallonne;Brabant wallon;Nivelles;25084;1360;Perwez (Brabant wallon);65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Masculin;113
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Féminin;88
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Masculin;484
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Féminin;777
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Masculin;777
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Féminin;849
Région wallonne;Brabant wallon;Nivelles;25091;1330;Rixensart;65 - ...;Changé;0
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Masculin;171
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Féminin;124
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;0 - 14;Changé;0
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Masculin;800
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Féminin;1 195
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;15 - 64;Changé;0
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Indéfinissable;0
Région wallonne;Brabant wallon;Nivelles;25105;1480;Tubize;65 - ...;Masculin;714
