région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge_(ans);sexe;nombre_de_séjours
Région flamande;Anvers;Turnhout;13011.0;2200.0;Herentals; 0 – 14;Féminin;166
Région flamande;Anvers;Turnhout;13011.0;2200.0;Herentals;15 – 64;Masculin;1038
Région flamande;Anvers;Turnhout;13011.0;2200.0;Herentals;15 – 64;Féminin;1330
Région flamande;Anvers;Turnhout;13011.0;2200.0;Herentals;65 – ...;Masculin;865
Région flamande;Anvers;Turnhout;13011.0;2200.0;Herentals;65 – ...;Féminin;1005
Région flamande;Anvers;Turnhout;13012.0;2270.0;Herenthout; 0 – 14;Masculin;59
Région flamande;Anvers;Turnhout;13012.0;2270.0;Herenthout; 0 – 14;Féminin;64
Région flamande;Anvers;Turnhout;13012.0;2270.0;Herenthout;15 – 64;Masculin;276
Région flamande;Anvers;Turnhout;13012.0;2270.0;Herenthout;15 – 64;Féminin;391
Région flamande;Anvers;Turnhout;13012.0;2270.0;Herenthout;65 – ...;Masculin;285
Région flamande;Anvers;Turnhout;13012.0;2270.0;Herenthout;65 – ...;Féminin;279
Région flamande;Anvers;Turnhout;13013.0;2230.0;Herselt; 0 – 14;Masculin;85
Région flamande;Anvers;Turnhout;13013.0;2230.0;Herselt; 0 – 14;Féminin;57
Région flamande;Anvers;Turnhout;13013.0;2230.0;Herselt;15 – 64;Masculin;592
Région flamande;Anvers;Turnhout;13013.0;2230.0;Herselt;15 – 64;Féminin;648
Région flamande;Anvers;Turnhout;13013.0;2230.0;Herselt;65 – ...;Masculin;553
Région flamande;Anvers;Turnhout;13013.0;2230.0;Herselt;65 – ...;Féminin;457
Région flamande;Anvers;Turnhout;13014.0;2320.0;Hoogstraten; 0 – 14;Masculin;148
Région flamande;Anvers;Turnhout;13014.0;2320.0;Hoogstraten; 0 – 14;Féminin;137
Région flamande;Anvers;Turnhout;13014.0;2320.0;Hoogstraten;15 – 64;Masculin;690
Région flamande;Anvers;Turnhout;13014.0;2320.0;Hoogstraten;15 – 64;Féminin;848
Région flamande;Anvers;Turnhout;13014.0;2320.0;Hoogstraten;65 – ...;Masculin;630
Région flamande;Anvers;Turnhout;13014.0;2320.0;Hoogstraten;65 – ...;Féminin;551
Région flamande;Anvers;Turnhout;13016.0;2235.0;Hulshout; 0 – 14;Masculin;69
Région flamande;Anvers;Turnhout;13016.0;2235.0;Hulshout; 0 – 14;Féminin;55
Région flamande;Anvers;Turnhout;13016.0;2235.0;Hulshout;15 – 64;Masculin;370
Région flamande;Anvers;Turnhout;13016.0;2235.0;Hulshout;15 – 64;Féminin;535
Région flamande;Anvers;Turnhout;13016.0;2235.0;Hulshout;65 – ...;Masculin;292
Région flamande;Anvers;Turnhout;13016.0;2235.0;Hulshout;65 – ...;Féminin;336
Région flamande;Anvers;Turnhout;13017.0;2460.0;Kasterlee; 0 – 14;Masculin;113
Région flamande;Anvers;Turnhout;13017.0;2460.0;Kasterlee; 0 – 14;Féminin;118
Région flamande;Anvers;Turnhout;13017.0;2460.0;Kasterlee;15 – 64;Masculin;714
Région flamande;Anvers;Turnhout;13017.0;2460.0;Kasterlee;15 – 64;Féminin;793
Région flamande;Anvers;Turnhout;13017.0;2460.0;Kasterlee;65 – ...;Masculin;529
Région flamande;Anvers;Turnhout;13017.0;2460.0;Kasterlee;65 – ...;Féminin;523
Région flamande;Anvers;Turnhout;13019.0;2275.0;Lille; 0 – 14;Masculin;121
Région flamande;Anvers;Turnhout;13019.0;2275.0;Lille; 0 – 14;Féminin;93
Région flamande;Anvers;Turnhout;13019.0;2275.0;Lille;15 – 64;Masculin;530
Région flamande;Anvers;Turnhout;13019.0;2275.0;Lille;15 – 64;Féminin;729
Région flamande;Anvers;Turnhout;13019.0;2275.0;Lille;65 – ...;Masculin;484
Région flamande;Anvers;Turnhout;13019.0;2275.0;Lille;65 – ...;Féminin;402
Région flamande;Anvers;Turnhout;13021.0;2450.0;Meerhout; 0 – 14;Masculin;82
Région flamande;Anvers;Turnhout;13021.0;2450.0;Meerhout; 0 – 14;Féminin;95
Région flamande;Anvers;Turnhout;13021.0;2450.0;Meerhout;15 – 64;Masculin;451
Région flamande;Anvers;Turnhout;13021.0;2450.0;Meerhout;15 – 64;Féminin;620
Région flamande;Anvers;Turnhout;13021.0;2450.0;Meerhout;65 – ...;Masculin;415
Région flamande;Anvers;Turnhout;13021.0;2450.0;Meerhout;65 – ...;Féminin;384
Région flamande;Anvers;Turnhout;13023.0;2330.0;Merksplas; 0 – 14;Masculin;86
Région flamande;Anvers;Turnhout;13023.0;2330.0;Merksplas; 0 – 14;Féminin;57
Région flamande;Anvers;Turnhout;13023.0;2330.0;Merksplas;15 – 64;Masculin;319
Région flamande;Anvers;Turnhout;13023.0;2330.0;Merksplas;15 – 64;Féminin;411
Région flamande;Anvers;Turnhout;13023.0;2330.0;Merksplas;65 – ...;Masculin;218
Région flamande;Anvers;Turnhout;13023.0;2330.0;Merksplas;65 – ...;Féminin;258
Région flamande;Anvers;Turnhout;13025.0;2400.0;Mol; 0 – 14;Masculin;344
Région flamande;Anvers;Turnhout;13025.0;2400.0;Mol; 0 – 14;Féminin;265
Région flamande;Anvers;Turnhout;13025.0;2400.0;Mol;15 – 64;Masculin;1352
Région flamande;Anvers;Turnhout;13025.0;2400.0;Mol;15 – 64;Féminin;1638
Région flamande;Anvers;Turnhout;13025.0;2400.0;Mol;65 – ...;Masculin;1198
Région flamande;Anvers;Turnhout;13025.0;2400.0;Mol;65 – ...;Féminin;1318
Région flamande;Anvers;Turnhout;13029.0;2250.0;Olen; 0 – 14;Masculin;105
Région flamande;Anvers;Turnhout;13029.0;2250.0;Olen; 0 – 14;Féminin;97
Région flamande;Anvers;Turnhout;13029.0;2250.0;Olen;15 – 64;Masculin;422
Région flamande;Anvers;Turnhout;13029.0;2250.0;Olen;15 – 64;Féminin;590
Région flamande;Anvers;Turnhout;13029.0;2250.0;Olen;65 – ...;Masculin;322
Région flamande;Anvers;Turnhout;13029.0;2250.0;Olen;65 – ...;Féminin;332
Région flamande;Anvers;Turnhout;13031.0;2360.0;Oud-Turnhout; 0 – 14;Masculin;91
Région flamande;Anvers;Turnhout;13031.0;2360.0;Oud-Turnhout; 0 – 14;Féminin;78
Région flamande;Anvers;Turnhout;13031.0;2360.0;Oud-Turnhout;15 – 64;Masculin;439
Région flamande;Anvers;Turnhout;13031.0;2360.0;Oud-Turnhout;15 – 64;Féminin;547
Région flamande;Anvers;Turnhout;13031.0;2360.0;Oud-Turnhout;65 – ...;Masculin;423
Région flamande;Anvers;Turnhout;13031.0;2360.0;Oud-Turnhout;65 – ...;Féminin;382
Région flamande;Anvers;Turnhout;13035.0;2380.0;Ravels; 0 – 14;Masculin;111
Région flamande;Anvers;Turnhout;13035.0;2380.0;Ravels; 0 – 14;Féminin;92
Région flamande;Anvers;Turnhout;13035.0;2380.0;Ravels;15 – 64;Masculin;575
Région flamande;Anvers;Turnhout;13035.0;2380.0;Ravels;15 – 64;Féminin;666
Région flamande;Anvers;Turnhout;13035.0;2380.0;Ravels;65 – ...;Masculin;444
Région flamande;Anvers;Turnhout;13035.0;2380.0;Ravels;65 – ...;Féminin;450
Région flamande;Anvers;Turnhout;13036.0;2470.0;Retie; 0 – 14;Masculin;100
Région flamande;Anvers;Turnhout;13036.0;2470.0;Retie; 0 – 14;Féminin;89
Région flamande;Anvers;Turnhout;13036.0;2470.0;Retie;15 – 64;Masculin;355
Région flamande;Anvers;Turnhout;13036.0;2470.0;Retie;15 – 64;Féminin;446
Région flamande;Anvers;Turnhout;13036.0;2470.0;Retie;65 – ...;Masculin;332
Région flamande;Anvers;Turnhout;13036.0;2470.0;Retie;65 – ...;Féminin;249
Région flamande;Anvers;Turnhout;13037.0;2310.0;Rijkevorsel; 0 – 14;Masculin;85
Région flamande;Anvers;Turnhout;13037.0;2310.0;Rijkevorsel; 0 – 14;Féminin;134
Région flamande;Anvers;Turnhout;13037.0;2310.0;Rijkevorsel;15 – 64;Masculin;407
Région flamande;Anvers;Turnhout;13037.0;2310.0;Rijkevorsel;15 – 64;Féminin;609
Région flamande;Anvers;Turnhout;13037.0;2310.0;Rijkevorsel;65 – ...;Masculin;376
Région flamande;Anvers;Turnhout;13037.0;2310.0;Rijkevorsel;65 – ...;Féminin;372
Région flamande;Anvers;Turnhout;13040.0;2300.0;Turnhout; 0 – 14;Masculin;446
Région flamande;Anvers;Turnhout;13040.0;2300.0;Turnhout; 0 – 14;Féminin;258
Région flamande;Anvers;Turnhout;13040.0;2300.0;Turnhout;15 – 64;Masculin;1559
Région flamande;Anvers;Turnhout;13040.0;2300.0;Turnhout;15 – 64;Féminin;2173
Région flamande;Anvers;Turnhout;13040.0;2300.0;Turnhout;65 – ...;Masculin;1299
Région flamande;Anvers;Turnhout;13040.0;2300.0;Turnhout;65 – ...;Féminin;1413
Région flamande;Anvers;Turnhout;13044.0;2290.0;Vorselaar; 0 – 14;Masculin;60
Région flamande;Anvers;Turnhout;13044.0;2290.0;Vorselaar; 0 – 14;Féminin;37
Région flamande;Anvers;Turnhout;13044.0;2290.0;Vorselaar;15 – 64;Masculin;276
Région flamande;Anvers;Turnhout;13044.0;2290.0;Vorselaar;15 – 64;Féminin;348
Région flamande;Anvers;Turnhout;13044.0;2290.0;Vorselaar;65 – ...;Masculin;220
Région flamande;Anvers;Turnhout;13044.0;2290.0;Vorselaar;65 – ...;Féminin;214
Région flamande;Anvers;Turnhout;13046.0;2350.0;Vosselaar; 0 – 14;Masculin;77
Région flamande;Anvers;Turnhout;13046.0;2350.0;Vosselaar; 0 – 14;Féminin;77
Région flamande;Anvers;Turnhout;13046.0;2350.0;Vosselaar;15 – 64;Masculin;367
Région flamande;Anvers;Turnhout;13046.0;2350.0;Vosselaar;15 – 64;Féminin;485
Région flamande;Anvers;Turnhout;13046.0;2350.0;Vosselaar;65 – ...;Masculin;280
Région flamande;Anvers;Turnhout;13046.0;2350.0;Vosselaar;65 – ...;Féminin;283
Région flamande;Anvers;Turnhout;13049.0;2260.0;Westerlo; 0 – 14;Masculin;208
Région flamande;Anvers;Turnhout;13049.0;2260.0;Westerlo; 0 – 14;Féminin;151
Région flamande;Anvers;Turnhout;13049.0;2260.0;Westerlo;15 – 64;Masculin;926
Région flamande;Anvers;Turnhout;13049.0;2260.0;Westerlo;15 – 64;Féminin;1233
Région flamande;Anvers;Turnhout;13049.0;2260.0;Westerlo;65 – ...;Masculin;760
Région flamande;Anvers;Turnhout;13049.0;2260.0;Westerlo;65 – ...;Féminin;789
Région flamande;Anvers;Turnhout;13053.0;2430.0;Laakdal; 0 – 14;Masculin;121
Région flamande;Anvers;Turnhout;13053.0;2430.0;Laakdal; 0 – 14;Féminin;120
Région flamande;Anvers;Turnhout;13053.0;2430.0;Laakdal;15 – 64;Masculin;692
Région flamande;Anvers;Turnhout;13053.0;2430.0;Laakdal;15 – 64;Féminin;840
Région flamande;Anvers;Turnhout;13053.0;2430.0;Laakdal;65 – ...;Masculin;566
Région flamande;Anvers;Turnhout;13053.0;2430.0;Laakdal;65 – ...;Féminin;523
Région flamande;Brabant flamand;Hal-Vilvorde;23002.0;1730.0;Asse; 0 – 14;Masculin;265
Région flamande;Brabant flamand;Hal-Vilvorde;23002.0;1730.0;Asse; 0 – 14;Féminin;219
Région flamande;Brabant flamand;Hal-Vilvorde;23002.0;1730.0;Asse;15 – 64;Masculin;909
Région flamande;Brabant flamand;Hal-Vilvorde;23002.0;1730.0;Asse;15 – 64;Féminin;1430
Région flamande;Brabant flamand;Hal-Vilvorde;23002.0;1730.0;Asse;65 – ...;Masculin;1074
Région flamande;Brabant flamand;Hal-Vilvorde;23002.0;1730.0;Asse;65 – ...;Féminin;1043
Région flamande;Brabant flamand;Hal-Vilvorde;23003.0;1650.0;Beersel; 0 – 14;Masculin;177
Région flamande;Brabant flamand;Hal-Vilvorde;23003.0;1650.0;Beersel; 0 – 14;Féminin;141
Région flamande;Brabant flamand;Hal-Vilvorde;23003.0;1650.0;Beersel;15 – 64;Masculin;700
Région flamande;Brabant flamand;Hal-Vilvorde;23003.0;1650.0;Beersel;15 – 64;Féminin;904
Région flamande;Brabant flamand;Hal-Vilvorde;23003.0;1650.0;Beersel;65 – ...;Masculin;677
Région flamande;Brabant flamand;Hal-Vilvorde;23003.0;1650.0;Beersel;65 – ...;Féminin;708
Région flamande;Brabant flamand;Hal-Vilvorde;23009.0;1547.0;Biévène; 0 – 14;Masculin;30
Région flamande;Brabant flamand;Hal-Vilvorde;23009.0;1547.0;Biévène; 0 – 14;Féminin;13
Région flamande;Brabant flamand;Hal-Vilvorde;23009.0;1547.0;Biévène;15 – 64;Masculin;60
Région flamande;Brabant flamand;Hal-Vilvorde;23009.0;1547.0;Biévène;15 – 64;Féminin;105
Région flamande;Brabant flamand;Hal-Vilvorde;23009.0;1547.0;Biévène;65 – ...;Masculin;48
Région flamande;Brabant flamand;Hal-Vilvorde;23009.0;1547.0;Biévène;65 – ...;Féminin;69
Région flamande;Brabant flamand;Hal-Vilvorde;23016.0;1700.0;Dilbeek; 0 – 14;Masculin;261
Région flamande;Brabant flamand;Hal-Vilvorde;23016.0;1700.0;Dilbeek; 0 – 14;Féminin;161
Région flamande;Brabant flamand;Hal-Vilvorde;23016.0;1700.0;Dilbeek;15 – 64;Masculin;1104
Région flamande;Brabant flamand;Hal-Vilvorde;23016.0;1700.0;Dilbeek;15 – 64;Féminin;1624
Région flamande;Brabant flamand;Hal-Vilvorde;23016.0;1700.0;Dilbeek;65 – ...;Masculin;1291
Région flamande;Brabant flamand;Hal-Vilvorde;23016.0;1700.0;Dilbeek;65 – ...;Féminin;1534
Région flamande;Brabant flamand;Hal-Vilvorde;23023.0;1570.0;Gammerages; 0 – 14;Masculin;58
Région flamande;Brabant flamand;Hal-Vilvorde;23023.0;1570.0;Gammerages; 0 – 14;Féminin;40
Région flamande;Brabant flamand;Hal-Vilvorde;23023.0;1570.0;Gammerages;15 – 64;Masculin;232
Région flamande;Brabant flamand;Hal-Vilvorde;23023.0;1570.0;Gammerages;15 – 64;Féminin;366
Région flamande;Brabant flamand;Hal-Vilvorde;23023.0;1570.0;Gammerages;65 – ...;Masculin;239
Région flamande;Brabant flamand;Hal-Vilvorde;23023.0;1570.0;Gammerages;65 – ...;Féminin;275
Région flamande;Brabant flamand;Hal-Vilvorde;23024.0;1755.0;Gooik; 0 – 14;Masculin;60
Région flamande;Brabant flamand;Hal-Vilvorde;23024.0;1755.0;Gooik; 0 – 14;Féminin;67
Région flamande;Brabant flamand;Hal-Vilvorde;23024.0;1755.0;Gooik;15 – 64;Masculin;268
Région flamande;Brabant flamand;Hal-Vilvorde;23024.0;1755.0;Gooik;15 – 64;Féminin;398
Région flamande;Brabant flamand;Hal-Vilvorde;23024.0;1755.0;Gooik;65 – ...;Masculin;322
Région flamande;Brabant flamand;Hal-Vilvorde;23024.0;1755.0;Gooik;65 – ...;Féminin;321
Région flamande;Brabant flamand;Hal-Vilvorde;23025.0;1850.0;Grimbergen; 0 – 14;Masculin;222
Région flamande;Brabant flamand;Hal-Vilvorde;23025.0;1850.0;Grimbergen; 0 – 14;Féminin;215
Région flamande;Brabant flamand;Hal-Vilvorde;23025.0;1850.0;Grimbergen;15 – 64;Masculin;1069
Région flamande;Brabant flamand;Hal-Vilvorde;23025.0;1850.0;Grimbergen;15 – 64;Féminin;1497
Région flamande;Brabant flamand;Hal-Vilvorde;23025.0;1850.0;Grimbergen;65 – ...;Masculin;1040
Région flamande;Brabant flamand;Hal-Vilvorde;23025.0;1850.0;Grimbergen;65 – ...;Féminin;1233
Région flamande;Brabant flamand;Hal-Vilvorde;23027.0;1500.0;Hal; 0 – 14;Masculin;292
Région flamande;Brabant flamand;Hal-Vilvorde;23027.0;1500.0;Hal; 0 – 14;Féminin;272
Région flamande;Brabant flamand;Hal-Vilvorde;23027.0;1500.0;Hal;15 – 64;Masculin;1123
Région flamande;Brabant flamand;Hal-Vilvorde;23027.0;1500.0;Hal;15 – 64;Féminin;1691
Région flamande;Brabant flamand;Hal-Vilvorde;23027.0;1500.0;Hal;65 – ...;Masculin;1171
Région flamande;Brabant flamand;Hal-Vilvorde;23027.0;1500.0;Hal;65 – ...;Féminin;1371
Région flamande;Brabant flamand;Hal-Vilvorde;23032.0;1540.0;Herne; 0 – 14;Masculin;26
Région flamande;Brabant flamand;Hal-Vilvorde;23032.0;1540.0;Herne; 0 – 14;Féminin;42
Région flamande;Brabant flamand;Hal-Vilvorde;23032.0;1540.0;Herne;15 – 64;Masculin;250
Région flamande;Brabant flamand;Hal-Vilvorde;23032.0;1540.0;Herne;15 – 64;Féminin;237
Région flamande;Brabant flamand;Hal-Vilvorde;23032.0;1540.0;Herne;65 – ...;Masculin;224
Région flamande;Brabant flamand;Hal-Vilvorde;23032.0;1540.0;Herne;65 – ...;Féminin;222
Région flamande;Brabant flamand;Hal-Vilvorde;23033.0;1560.0;Hoeilaart; 0 – 14;Masculin;71
Région flamande;Brabant flamand;Hal-Vilvorde;23033.0;1560.0;Hoeilaart; 0 – 14;Féminin;56
Région flamande;Brabant flamand;Hal-Vilvorde;23033.0;1560.0;Hoeilaart;15 – 64;Masculin;235
Région flamande;Brabant flamand;Hal-Vilvorde;23033.0;1560.0;Hoeilaart;15 – 64;Féminin;353
Région flamande;Brabant flamand;Hal-Vilvorde;23033.0;1560.0;Hoeilaart;65 – ...;Masculin;252
Région flamande;Brabant flamand;Hal-Vilvorde;23033.0;1560.0;Hoeilaart;65 – ...;Féminin;312
Région flamande;Brabant flamand;Hal-Vilvorde;23038.0;1910.0;Kampenhout; 0 – 14;Masculin;76
Région flamande;Brabant flamand;Hal-Vilvorde;23038.0;1910.0;Kampenhout; 0 – 14;Féminin;62
Région flamande;Brabant flamand;Hal-Vilvorde;23038.0;1910.0;Kampenhout;15 – 64;Masculin;352
Région flamande;Brabant flamand;Hal-Vilvorde;23038.0;1910.0;Kampenhout;15 – 64;Féminin;425
Région flamande;Brabant flamand;Hal-Vilvorde;23038.0;1910.0;Kampenhout;65 – ...;Masculin;276
Région flamande;Brabant flamand;Hal-Vilvorde;23038.0;1910.0;Kampenhout;65 – ...;Féminin;287
Région flamande;Brabant flamand;Hal-Vilvorde;23039.0;1880.0;Kapelle-op-den-Bos; 0 – 14;Masculin;45
Région flamande;Brabant flamand;Hal-Vilvorde;23039.0;1880.0;Kapelle-op-den-Bos; 0 – 14;Féminin;41
Région flamande;Brabant flamand;Hal-Vilvorde;23039.0;1880.0;Kapelle-op-den-Bos;15 – 64;Masculin;277
Région flamande;Brabant flamand;Hal-Vilvorde;23039.0;1880.0;Kapelle-op-den-Bos;15 – 64;Féminin;409
Région flamande;Brabant flamand;Hal-Vilvorde;23039.0;1880.0;Kapelle-op-den-Bos;65 – ...;Masculin;297
Région flamande;Brabant flamand;Hal-Vilvorde;23039.0;1880.0;Kapelle-op-den-Bos;65 – ...;Féminin;238
Région flamande;Brabant flamand;Hal-Vilvorde;23044.0;1770.0;Liedekerke; 0 – 14;Masculin;109
Région flamande;Brabant flamand;Hal-Vilvorde;23044.0;1770.0;Liedekerke; 0 – 14;Féminin;87
Région flamande;Brabant flamand;Hal-Vilvorde;23044.0;1770.0;Liedekerke;15 – 64;Masculin;414
Région flamande;Brabant flamand;Hal-Vilvorde;23044.0;1770.0;Liedekerke;15 – 64;Féminin;554
Région flamande;Brabant flamand;Hal-Vilvorde;23044.0;1770.0;Liedekerke;65 – ...;Masculin;414
Région flamande;Brabant flamand;Hal-Vilvorde;23044.0;1770.0;Liedekerke;65 – ...;Féminin;350
Région flamande;Brabant flamand;Hal-Vilvorde;23045.0;1840.0;Londerzeel; 0 – 14;Masculin;95
Région flamande;Brabant flamand;Hal-Vilvorde;23045.0;1840.0;Londerzeel; 0 – 14;Féminin;77
Région flamande;Brabant flamand;Hal-Vilvorde;23045.0;1840.0;Londerzeel;15 – 64;Masculin;531
Région flamande;Brabant flamand;Hal-Vilvorde;23045.0;1840.0;Londerzeel;15 – 64;Féminin;757
Région flamande;Brabant flamand;Hal-Vilvorde;23045.0;1840.0;Londerzeel;65 – ...;Masculin;480
Région flamande;Brabant flamand;Hal-Vilvorde;23045.0;1840.0;Londerzeel;65 – ...;Féminin;583
Région flamande;Brabant flamand;Hal-Vilvorde;23047.0;1830.0;Machelen (Brabant flamand); 0 – 14;Masculin;96
Région flamande;Brabant flamand;Hal-Vilvorde;23047.0;1830.0;Machelen (Brabant flamand); 0 – 14;Féminin;97
Région flamande;Brabant flamand;Hal-Vilvorde;23047.0;1830.0;Machelen (Brabant flamand);15 – 64;Masculin;433
Région flamande;Brabant flamand;Hal-Vilvorde;23047.0;1830.0;Machelen (Brabant flamand);15 – 64;Féminin;672
Région flamande;Brabant flamand;Hal-Vilvorde;23047.0;1830.0;Machelen (Brabant flamand);65 – ...;Masculin;452
Région flamande;Brabant flamand;Hal-Vilvorde;23047.0;1830.0;Machelen (Brabant flamand);65 – ...;Féminin;384
Région flamande;Brabant flamand;Hal-Vilvorde;23050.0;1860.0;Meise; 0 – 14;Masculin;82
Région flamande;Brabant flamand;Hal-Vilvorde;23050.0;1860.0;Meise; 0 – 14;Féminin;74
Région flamande;Brabant flamand;Hal-Vilvorde;23050.0;1860.0;Meise;15 – 64;Masculin;541
Région flamande;Brabant flamand;Hal-Vilvorde;23050.0;1860.0;Meise;15 – 64;Féminin;690
Région flamande;Brabant flamand;Hal-Vilvorde;23050.0;1860.0;Meise;65 – ...;Masculin;519
Région flamande;Brabant flamand;Hal-Vilvorde;23050.0;1860.0;Meise;65 – ...;Féminin;533
Région flamande;Brabant flamand;Hal-Vilvorde;23052.0;1785.0;Merchtem; 0 – 14;Masculin;85
Région flamande;Brabant flamand;Hal-Vilvorde;23052.0;1785.0;Merchtem; 0 – 14;Féminin;77
Région flamande;Brabant flamand;Hal-Vilvorde;23052.0;1785.0;Merchtem;15 – 64;Masculin;425
Région flamande;Brabant flamand;Hal-Vilvorde;23052.0;1785.0;Merchtem;15 – 64;Féminin;671
Région flamande;Brabant flamand;Hal-Vilvorde;23052.0;1785.0;Merchtem;65 – ...;Masculin;554
Région flamande;Brabant flamand;Hal-Vilvorde;23052.0;1785.0;Merchtem;65 – ...;Féminin;518
Région flamande;Brabant flamand;Hal-Vilvorde;23060.0;1745.0;Opwijk; 0 – 14;Masculin;116
Région flamande;Brabant flamand;Hal-Vilvorde;23060.0;1745.0;Opwijk; 0 – 14;Féminin;118
Région flamande;Brabant flamand;Hal-Vilvorde;23060.0;1745.0;Opwijk;15 – 64;Masculin;425
Région flamande;Brabant flamand;Hal-Vilvorde;23060.0;1745.0;Opwijk;15 – 64;Féminin;633
Région flamande;Brabant flamand;Hal-Vilvorde;23060.0;1745.0;Opwijk;65 – ...;Masculin;398
Région flamande;Brabant flamand;Hal-Vilvorde;23060.0;1745.0;Opwijk;65 – ...;Féminin;434
Région flamande;Brabant flamand;Hal-Vilvorde;23062.0;3090.0;Overijse; 0 – 14;Masculin;138
Région flamande;Brabant flamand;Hal-Vilvorde;23062.0;3090.0;Overijse; 0 – 14;Féminin;91
Région flamande;Brabant flamand;Hal-Vilvorde;23062.0;3090.0;Overijse;15 – 64;Masculin;628
Région flamande;Brabant flamand;Hal-Vilvorde;23062.0;3090.0;Overijse;15 – 64;Féminin;832
Région flamande;Brabant flamand;Hal-Vilvorde;23062.0;3090.0;Overijse;65 – ...;Masculin;720
Région flamande;Brabant flamand;Hal-Vilvorde;23062.0;3090.0;Overijse;65 – ...;Féminin;676
Région flamande;Brabant flamand;Hal-Vilvorde;23064.0;1670.0;Pepingen; 0 – 14;Masculin;24
Région flamande;Brabant flamand;Hal-Vilvorde;23064.0;1670.0;Pepingen; 0 – 14;Féminin;20
Région flamande;Brabant flamand;Hal-Vilvorde;23064.0;1670.0;Pepingen;15 – 64;Masculin;140
Région flamande;Brabant flamand;Hal-Vilvorde;23064.0;1670.0;Pepingen;15 – 64;Féminin;182
Région flamande;Brabant flamand;Hal-Vilvorde;23064.0;1670.0;Pepingen;65 – ...;Masculin;120
