gewest;provincie;arrondissement;nis-code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Waals Gewest;Luik;Verviers;63075;4987;Stoumont;Bejaarden;Mannelijk;88
Waals Gewest;Luik;Verviers;63075;4987;Stoumont;Bejaarden;Vrouwelijk;72
Waals Gewest;Luik;Verviers;63076;4910;Theux;Kinderen;Mannelijk;46
Waals Gewest;Luik;Verviers;63076;4910;Theux;Kinderen;Vrouwelijk;43
Waals Gewest;Luik;Verviers;63076;4910;Theux;Actieven;Mannelijk;430
Waals Gewest;Luik;Verviers;63076;4910;Theux;Actieven;Vrouwelijk;773
Waals Gewest;Luik;Verviers;63076;4910;Theux;Bejaarden;Mannelijk;226
Waals Gewest;Luik;Verviers;63076;4910;Theux;Bejaarden;Vrouwelijk;396
Waals Gewest;Luik;Verviers;63079;4800;Verviers;Kinderen;Mannelijk;612
Waals Gewest;Luik;Verviers;63079;4800;Verviers;Kinderen;Vrouwelijk;440
Waals Gewest;Luik;Verviers;63079;4800;Verviers;Actieven;Mannelijk;3110
Waals Gewest;Luik;Verviers;63079;4800;Verviers;Actieven;Vrouwelijk;3461
Waals Gewest;Luik;Verviers;63079;4800;Verviers;Bejaarden;Mannelijk;1139
Waals Gewest;Luik;Verviers;63079;4800;Verviers;Bejaarden;Vrouwelijk;1745
Waals Gewest;Luik;Verviers;63080;4950;Waimes;Kinderen;Mannelijk;99
Waals Gewest;Luik;Verviers;63080;4950;Waimes;Kinderen;Vrouwelijk;40
Waals Gewest;Luik;Verviers;63080;4950;Waimes;Actieven;Mannelijk;369
Waals Gewest;Luik;Verviers;63080;4950;Waimes;Actieven;Vrouwelijk;415
Waals Gewest;Luik;Verviers;63080;4950;Waimes;Bejaarden;Mannelijk;213
Waals Gewest;Luik;Verviers;63080;4950;Waimes;Bejaarden;Vrouwelijk;151
Waals Gewest;Luik;Verviers;63084;4840;Welkenraedt;Kinderen;Mannelijk;78
Waals Gewest;Luik;Verviers;63084;4840;Welkenraedt;Kinderen;Vrouwelijk;58
Waals Gewest;Luik;Verviers;63084;4840;Welkenraedt;Actieven;Mannelijk;559
Waals Gewest;Luik;Verviers;63084;4840;Welkenraedt;Actieven;Vrouwelijk;633
Waals Gewest;Luik;Verviers;63084;4840;Welkenraedt;Bejaarden;Mannelijk;287
Waals Gewest;Luik;Verviers;63084;4840;Welkenraedt;Bejaarden;Vrouwelijk;369
Waals Gewest;Luik;Verviers;63086;4980;Trois-Ponts;Kinderen;Mannelijk;10
Waals Gewest;Luik;Verviers;63086;4980;Trois-Ponts;Kinderen;Vrouwelijk;27
Waals Gewest;Luik;Verviers;63086;4980;Trois-Ponts;Actieven;Mannelijk;84
Waals Gewest;Luik;Verviers;63086;4980;Trois-Ponts;Actieven;Vrouwelijk;180
Waals Gewest;Luik;Verviers;63086;4980;Trois-Ponts;Bejaarden;Mannelijk;37
Waals Gewest;Luik;Verviers;63086;4980;Trois-Ponts;Bejaarden;Vrouwelijk;93
Waals Gewest;Luik;Verviers;63087;4790;Burg-Reuland;Kinderen;Mannelijk;28
Waals Gewest;Luik;Verviers;63087;4790;Burg-Reuland;Kinderen;Vrouwelijk;28
Waals Gewest;Luik;Verviers;63087;4790;Burg-Reuland;Actieven;Mannelijk;208
Waals Gewest;Luik;Verviers;63087;4790;Burg-Reuland;Actieven;Vrouwelijk;202
Waals Gewest;Luik;Verviers;63087;4790;Burg-Reuland;Bejaarden;Mannelijk;177
Waals Gewest;Luik;Verviers;63087;4790;Burg-Reuland;Bejaarden;Vrouwelijk;84
Waals Gewest;Luik;Verviers;63088;4850;Plombières;Kinderen;Mannelijk;63
Waals Gewest;Luik;Verviers;63088;4850;Plombières;Kinderen;Vrouwelijk;46
Waals Gewest;Luik;Verviers;63088;4850;Plombières;Actieven;Mannelijk;559
Waals Gewest;Luik;Verviers;63088;4850;Plombières;Actieven;Vrouwelijk;619
Waals Gewest;Luik;Verviers;63088;4850;Plombières;Bejaarden;Mannelijk;172
Waals Gewest;Luik;Verviers;63088;4850;Plombières;Bejaarden;Vrouwelijk;233
Waals Gewest;Luik;Verviers;63089;4890;Thimister-Clermont;Kinderen;Mannelijk;26
Waals Gewest;Luik;Verviers;63089;4890;Thimister-Clermont;Kinderen;Vrouwelijk;29
Waals Gewest;Luik;Verviers;63089;4890;Thimister-Clermont;Actieven;Mannelijk;217
Waals Gewest;Luik;Verviers;63089;4890;Thimister-Clermont;Actieven;Vrouwelijk;388
Waals Gewest;Luik;Verviers;63089;4890;Thimister-Clermont;Bejaarden;Mannelijk;67
Waals Gewest;Luik;Verviers;63089;4890;Thimister-Clermont;Bejaarden;Vrouwelijk;108
Waals Gewest;Luik;Borgworm;64008;4257;Berloz;Kinderen;Mannelijk;29
Waals Gewest;Luik;Borgworm;64008;4257;Berloz;Kinderen;Vrouwelijk;22
Waals Gewest;Luik;Borgworm;64008;4257;Berloz;Actieven;Mannelijk;162
Waals Gewest;Luik;Borgworm;64008;4257;Berloz;Actieven;Vrouwelijk;199
Waals Gewest;Luik;Borgworm;64008;4257;Berloz;Bejaarden;Mannelijk;54
Waals Gewest;Luik;Borgworm;64008;4257;Berloz;Bejaarden;Vrouwelijk;69
Waals Gewest;Luik;Borgworm;64015;4260;Braives;Kinderen;Mannelijk;74
Waals Gewest;Luik;Borgworm;64015;4260;Braives;Kinderen;Vrouwelijk;35
Waals Gewest;Luik;Borgworm;64015;4260;Braives;Actieven;Mannelijk;261
Waals Gewest;Luik;Borgworm;64015;4260;Braives;Actieven;Vrouwelijk;468
Waals Gewest;Luik;Borgworm;64015;4260;Braives;Bejaarden;Mannelijk;118
Waals Gewest;Luik;Borgworm;64015;4260;Braives;Bejaarden;Vrouwelijk;100
Waals Gewest;Luik;Borgworm;64021;4367;Crisnée;Kinderen;Mannelijk;23
Waals Gewest;Luik;Borgworm;64021;4367;Crisnée;Kinderen;Vrouwelijk;20
Waals Gewest;Luik;Borgworm;64021;4367;Crisnée;Actieven;Mannelijk;189
Waals Gewest;Luik;Borgworm;64021;4367;Crisnée;Actieven;Vrouwelijk;221
Waals Gewest;Luik;Borgworm;64021;4367;Crisnée;Bejaarden;Mannelijk;52
Waals Gewest;Luik;Borgworm;64021;4367;Crisnée;Bejaarden;Vrouwelijk;66
Waals Gewest;Luik;Borgworm;64023;4357;Donceel;Kinderen;Mannelijk;39
Waals Gewest;Luik;Borgworm;64023;4357;Donceel;Kinderen;Vrouwelijk;9
Waals Gewest;Luik;Borgworm;64023;4357;Donceel;Actieven;Mannelijk;175
Waals Gewest;Luik;Borgworm;64023;4357;Donceel;Actieven;Vrouwelijk;253
Waals Gewest;Luik;Borgworm;64023;4357;Donceel;Bejaarden;Mannelijk;109
Waals Gewest;Luik;Borgworm;64023;4357;Donceel;Bejaarden;Vrouwelijk;51
Waals Gewest;Luik;Borgworm;64025;4347;Fexhe-le-Haut-Clocher;Kinderen;Mannelijk;22
Waals Gewest;Luik;Borgworm;64025;4347;Fexhe-le-Haut-Clocher;Kinderen;Vrouwelijk;13
Waals Gewest;Luik;Borgworm;64025;4347;Fexhe-le-Haut-Clocher;Actieven;Mannelijk;285
Waals Gewest;Luik;Borgworm;64025;4347;Fexhe-le-Haut-Clocher;Actieven;Vrouwelijk;219
Waals Gewest;Luik;Borgworm;64025;4347;Fexhe-le-Haut-Clocher;Bejaarden;Mannelijk;75
Waals Gewest;Luik;Borgworm;64025;4347;Fexhe-le-Haut-Clocher;Bejaarden;Vrouwelijk;146
Waals Gewest;Luik;Borgworm;64029;4250;Geer;Kinderen;Mannelijk;35
Waals Gewest;Luik;Borgworm;64029;4250;Geer;Kinderen;Vrouwelijk;32
Waals Gewest;Luik;Borgworm;64029;4250;Geer;Actieven;Mannelijk;166
Waals Gewest;Luik;Borgworm;64029;4250;Geer;Actieven;Vrouwelijk;193
Waals Gewest;Luik;Borgworm;64029;4250;Geer;Bejaarden;Mannelijk;36
Waals Gewest;Luik;Borgworm;64029;4250;Geer;Bejaarden;Vrouwelijk;32
Waals Gewest;Luik;Borgworm;64034;4280;Hannuit;Kinderen;Mannelijk;81
Waals Gewest;Luik;Borgworm;64034;4280;Hannuit;Kinderen;Vrouwelijk;65
Waals Gewest;Luik;Borgworm;64034;4280;Hannuit;Actieven;Mannelijk;800
Waals Gewest;Luik;Borgworm;64034;4280;Hannuit;Actieven;Vrouwelijk;980
Waals Gewest;Luik;Borgworm;64034;4280;Hannuit;Bejaarden;Mannelijk;432
Waals Gewest;Luik;Borgworm;64034;4280;Hannuit;Bejaarden;Vrouwelijk;335
Waals Gewest;Luik;Borgworm;64047;4287;Lijsem;Kinderen;Mannelijk;35
Waals Gewest;Luik;Borgworm;64047;4287;Lijsem;Kinderen;Vrouwelijk;23
Waals Gewest;Luik;Borgworm;64047;4287;Lijsem;Actieven;Mannelijk;138
Waals Gewest;Luik;Borgworm;64047;4287;Lijsem;Actieven;Vrouwelijk;287
Waals Gewest;Luik;Borgworm;64047;4287;Lijsem;Bejaarden;Mannelijk;71
Waals Gewest;Luik;Borgworm;64047;4287;Lijsem;Bejaarden;Vrouwelijk;106
Waals Gewest;Luik;Borgworm;64056;4360;Oerle;Kinderen;Mannelijk;20
Waals Gewest;Luik;Borgworm;64056;4360;Oerle;Kinderen;Vrouwelijk;24
Waals Gewest;Luik;Borgworm;64056;4360;Oerle;Actieven;Mannelijk;249
Waals Gewest;Luik;Borgworm;64056;4360;Oerle;Actieven;Vrouwelijk;290
Waals Gewest;Luik;Borgworm;64056;4360;Oerle;Bejaarden;Mannelijk;74
Waals Gewest;Luik;Borgworm;64056;4360;Oerle;Bejaarden;Vrouwelijk;84
Waals Gewest;Luik;Borgworm;64063;4350;Remicourt;Kinderen;Mannelijk;39
Waals Gewest;Luik;Borgworm;64063;4350;Remicourt;Kinderen;Vrouwelijk;29
Waals Gewest;Luik;Borgworm;64063;4350;Remicourt;Actieven;Mannelijk;336
Waals Gewest;Luik;Borgworm;64063;4350;Remicourt;Actieven;Vrouwelijk;406
Waals Gewest;Luik;Borgworm;64063;4350;Remicourt;Bejaarden;Mannelijk;174
Waals Gewest;Luik;Borgworm;64063;4350;Remicourt;Bejaarden;Vrouwelijk;173
Waals Gewest;Luik;Borgworm;64065;4470;Saint-Georges-sur-Meuse;Kinderen;Mannelijk;49
Waals Gewest;Luik;Borgworm;64065;4470;Saint-Georges-sur-Meuse;Kinderen;Vrouwelijk;73
Waals Gewest;Luik;Borgworm;64065;4470;Saint-Georges-sur-Meuse;Actieven;Mannelijk;293
Waals Gewest;Luik;Borgworm;64065;4470;Saint-Georges-sur-Meuse;Actieven;Vrouwelijk;426
Waals Gewest;Luik;Borgworm;64065;4470;Saint-Georges-sur-Meuse;Bejaarden;Mannelijk;194
Waals Gewest;Luik;Borgworm;64065;4470;Saint-Georges-sur-Meuse;Bejaarden;Vrouwelijk;195
Waals Gewest;Luik;Borgworm;64074;4300;Borgworm;Kinderen;Mannelijk;184
Waals Gewest;Luik;Borgworm;64074;4300;Borgworm;Kinderen;Vrouwelijk;104
Waals Gewest;Luik;Borgworm;64074;4300;Borgworm;Actieven;Mannelijk;935
Waals Gewest;Luik;Borgworm;64074;4300;Borgworm;Actieven;Vrouwelijk;1230
Waals Gewest;Luik;Borgworm;64074;4300;Borgworm;Bejaarden;Mannelijk;610
Waals Gewest;Luik;Borgworm;64074;4300;Borgworm;Bejaarden;Vrouwelijk;567
Waals Gewest;Luik;Borgworm;64075;4219;Wasseiges;Kinderen;Mannelijk;20
Waals Gewest;Luik;Borgworm;64075;4219;Wasseiges;Kinderen;Vrouwelijk;11
Waals Gewest;Luik;Borgworm;64075;4219;Wasseiges;Actieven;Mannelijk;180
Waals Gewest;Luik;Borgworm;64075;4219;Wasseiges;Actieven;Vrouwelijk;147
Waals Gewest;Luik;Borgworm;64075;4219;Wasseiges;Bejaarden;Mannelijk;56
Waals Gewest;Luik;Borgworm;64075;4219;Wasseiges;Bejaarden;Vrouwelijk;49
Waals Gewest;Luik;Borgworm;64076;4317;Faimes;Kinderen;Mannelijk;45
Waals Gewest;Luik;Borgworm;64076;4317;Faimes;Kinderen;Vrouwelijk;17
Waals Gewest;Luik;Borgworm;64076;4317;Faimes;Actieven;Mannelijk;245
Waals Gewest;Luik;Borgworm;64076;4317;Faimes;Actieven;Vrouwelijk;263
Waals Gewest;Luik;Borgworm;64076;4317;Faimes;Bejaarden;Mannelijk;116
Waals Gewest;Luik;Borgworm;64076;4317;Faimes;Bejaarden;Vrouwelijk;71
Waals Gewest;Luxemburg;Aarlen;81001;6700;Aarlen;Kinderen;Mannelijk;188
Waals Gewest;Luxemburg;Aarlen;81001;6700;Aarlen;Kinderen;Vrouwelijk;142
Waals Gewest;Luxemburg;Aarlen;81001;6700;Aarlen;Actieven;Mannelijk;1284
Waals Gewest;Luxemburg;Aarlen;81001;6700;Aarlen;Actieven;Vrouwelijk;1214
Waals Gewest;Luxemburg;Aarlen;81001;6700;Aarlen;Bejaarden;Mannelijk;571
Waals Gewest;Luxemburg;Aarlen;81001;6700;Aarlen;Bejaarden;Vrouwelijk;598
Waals Gewest;Luxemburg;Aarlen;81003;6717;Attert;Kinderen;Mannelijk;41
Waals Gewest;Luxemburg;Aarlen;81003;6717;Attert;Kinderen;Vrouwelijk;21
Waals Gewest;Luxemburg;Aarlen;81003;6717;Attert;Actieven;Mannelijk;191
Waals Gewest;Luxemburg;Aarlen;81003;6717;Attert;Actieven;Vrouwelijk;244
Waals Gewest;Luxemburg;Aarlen;81003;6717;Attert;Bejaarden;Mannelijk;81
Waals Gewest;Luxemburg;Aarlen;81003;6717;Attert;Bejaarden;Vrouwelijk;87
Waals Gewest;Luxemburg;Aarlen;81004;6790;Aubange;Kinderen;Mannelijk;92
Waals Gewest;Luxemburg;Aarlen;81004;6790;Aubange;Kinderen;Vrouwelijk;41
Waals Gewest;Luxemburg;Aarlen;81004;6790;Aubange;Actieven;Mannelijk;535
Waals Gewest;Luxemburg;Aarlen;81004;6790;Aubange;Actieven;Vrouwelijk;667
Waals Gewest;Luxemburg;Aarlen;81004;6790;Aubange;Bejaarden;Mannelijk;410
Waals Gewest;Luxemburg;Aarlen;81004;6790;Aubange;Bejaarden;Vrouwelijk;436
Waals Gewest;Luxemburg;Aarlen;81013;6630;Martelange;Kinderen;Mannelijk;21
Waals Gewest;Luxemburg;Aarlen;81013;6630;Martelange;Kinderen;Vrouwelijk;5
Waals Gewest;Luxemburg;Aarlen;81013;6630;Martelange;Actieven;Mannelijk;66
Waals Gewest;Luxemburg;Aarlen;81013;6630;Martelange;Actieven;Vrouwelijk;81
Waals Gewest;Luxemburg;Aarlen;81013;6630;Martelange;Bejaarden;Mannelijk;74
Waals Gewest;Luxemburg;Aarlen;81013;6630;Martelange;Bejaarden;Vrouwelijk;55
Waals Gewest;Luxemburg;Aarlen;81015;6780;Messancy;Kinderen;Mannelijk;45
Waals Gewest;Luxemburg;Aarlen;81015;6780;Messancy;Kinderen;Vrouwelijk;25
Waals Gewest;Luxemburg;Aarlen;81015;6780;Messancy;Actieven;Mannelijk;309
Waals Gewest;Luxemburg;Aarlen;81015;6780;Messancy;Actieven;Vrouwelijk;325
Waals Gewest;Luxemburg;Aarlen;81015;6780;Messancy;Bejaarden;Mannelijk;242
Waals Gewest;Luxemburg;Aarlen;81015;6780;Messancy;Bejaarden;Vrouwelijk;176
Waals Gewest;Luxemburg;Bastenaken;82003;6600;Bastenaken;Kinderen;Mannelijk;108
Waals Gewest;Luxemburg;Bastenaken;82003;6600;Bastenaken;Kinderen;Vrouwelijk;80
Waals Gewest;Luxemburg;Bastenaken;82003;6600;Bastenaken;Actieven;Mannelijk;907
Waals Gewest;Luxemburg;Bastenaken;82003;6600;Bastenaken;Actieven;Vrouwelijk;1015
Waals Gewest;Luxemburg;Bastenaken;82003;6600;Bastenaken;Bejaarden;Mannelijk;367
Waals Gewest;Luxemburg;Bastenaken;82003;6600;Bastenaken;Bejaarden;Vrouwelijk;370
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;Kinderen;Mannelijk;63
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;Kinderen;Vrouwelijk;26
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;Actieven;Mannelijk;179
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;Actieven;Vrouwelijk;160
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;Bejaarden;Mannelijk;67
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;Bejaarden;Vrouwelijk;86
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;Kinderen;Mannelijk;19
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;Kinderen;Vrouwelijk;14
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;Actieven;Mannelijk;106
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;Actieven;Vrouwelijk;151
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;Bejaarden;Mannelijk;40
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;Bejaarden;Vrouwelijk;40
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;Kinderen;Mannelijk;28
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;Kinderen;Vrouwelijk;31
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;Actieven;Mannelijk;289
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;Actieven;Vrouwelijk;290
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;Bejaarden;Mannelijk;158
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;Bejaarden;Vrouwelijk;129
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;Kinderen;Mannelijk;41
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;Kinderen;Vrouwelijk;19
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;Actieven;Mannelijk;418
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;Actieven;Vrouwelijk;514
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;Bejaarden;Mannelijk;183
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;Bejaarden;Vrouwelijk;164
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;Kinderen;Mannelijk;31
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;Kinderen;Vrouwelijk;32
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;Actieven;Mannelijk;229
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;Actieven;Vrouwelijk;325
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;Bejaarden;Mannelijk;44
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;Bejaarden;Vrouwelijk;145
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;Kinderen;Mannelijk;39
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;Kinderen;Vrouwelijk;22
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;Actieven;Mannelijk;305
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;Actieven;Vrouwelijk;315
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;Bejaarden;Mannelijk;170
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;Bejaarden;Vrouwelijk;89
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;Kinderen;Mannelijk;10
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;Kinderen;Vrouwelijk;11
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;Actieven;Mannelijk;178
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;Actieven;Vrouwelijk;160
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;Bejaarden;Mannelijk;53
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;Bejaarden;Vrouwelijk;74
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;Kinderen;Mannelijk;50
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;Kinderen;Vrouwelijk;59
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;Actieven;Mannelijk;474
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;Actieven;Vrouwelijk;705
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;Bejaarden;Mannelijk;313
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;Bejaarden;Vrouwelijk;249
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;Kinderen;Mannelijk;10
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;Kinderen;Vrouwelijk;13
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;Actieven;Mannelijk;144
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;Actieven;Vrouwelijk;143
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;Bejaarden;Mannelijk;100
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;Bejaarden;Vrouwelijk;71
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;Kinderen;Mannelijk;40
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;Kinderen;Vrouwelijk;31
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;Actieven;Mannelijk;315
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;Actieven;Vrouwelijk;360
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;Bejaarden;Mannelijk;131
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;Bejaarden;Vrouwelijk;110
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;Kinderen;Mannelijk;28
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;Kinderen;Vrouwelijk;14
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;Actieven;Mannelijk;238
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;Actieven;Vrouwelijk;285
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;Bejaarden;Mannelijk;104
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;Bejaarden;Vrouwelijk;128
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;Kinderen;Mannelijk;95
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;Kinderen;Vrouwelijk;47
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;Actieven;Mannelijk;985
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;Actieven;Vrouwelijk;1328
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;Bejaarden;Mannelijk;605
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;Bejaarden;Vrouwelijk;434
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;Kinderen;Mannelijk;43
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;Kinderen;Vrouwelijk;25
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;Actieven;Mannelijk;263
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;Actieven;Vrouwelijk;263
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;Bejaarden;Mannelijk;168
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;Bejaarden;Vrouwelijk;185
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;Kinderen;Mannelijk;19
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;Kinderen;Vrouwelijk;7
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;Actieven;Mannelijk;123
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;Actieven;Vrouwelijk;164
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;Bejaarden;Mannelijk;88
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;Bejaarden;Vrouwelijk;70
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;Kinderen;Mannelijk;9
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;Kinderen;Vrouwelijk;10
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;Actieven;Mannelijk;184
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;Actieven;Vrouwelijk;203
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;Bejaarden;Mannelijk;73
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;Bejaarden;Vrouwelijk;68
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;Kinderen;Mannelijk;22
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;Kinderen;Vrouwelijk;12
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;Actieven;Mannelijk;162
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;Actieven;Vrouwelijk;182
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;Bejaarden;Mannelijk;74
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;Bejaarden;Vrouwelijk;45
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;Kinderen;Mannelijk;46
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;Kinderen;Vrouwelijk;30
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;Actieven;Mannelijk;528
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;Actieven;Vrouwelijk;493
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;Bejaarden;Mannelijk;228
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;Bejaarden;Vrouwelijk;238
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;Kinderen;Mannelijk;20
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;Kinderen;Vrouwelijk;24
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;Actieven;Mannelijk;291
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;Actieven;Vrouwelijk;291
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;Bejaarden;Mannelijk;127
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;Bejaarden;Vrouwelijk;231
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;Kinderen;Mannelijk;6
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;Kinderen;Vrouwelijk;3
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;Actieven;Mannelijk;55
