gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep_(jaar);geslacht;aantal_verblijven
Waals Gewest;Luik;Verviers;63072.0;4900.0;Spa; 0 – 14;Mannelijk;62
Waals Gewest;Luik;Verviers;63072.0;4900.0;Spa; 0 – 14;Vrouwelijk;52
Waals Gewest;Luik;Verviers;63072.0;4900.0;Spa;15 – 64;Mannelijk;364
Waals Gewest;Luik;Verviers;63072.0;4900.0;Spa;15 – 64;Vrouwelijk;517
Waals Gewest;Luik;Verviers;63072.0;4900.0;Spa;65 – ...;Mannelijk;388
Waals Gewest;Luik;Verviers;63072.0;4900.0;Spa;65 – ...;Vrouwelijk;432
Waals Gewest;Luik;Verviers;63073.0;4970.0;Stavelot; 0 – 14;Mannelijk;49
Waals Gewest;Luik;Verviers;63073.0;4970.0;Stavelot; 0 – 14;Vrouwelijk;41
Waals Gewest;Luik;Verviers;63073.0;4970.0;Stavelot;15 – 64;Mannelijk;298
Waals Gewest;Luik;Verviers;63073.0;4970.0;Stavelot;15 – 64;Vrouwelijk;329
Waals Gewest;Luik;Verviers;63073.0;4970.0;Stavelot;65 – ...;Mannelijk;167
Waals Gewest;Luik;Verviers;63073.0;4970.0;Stavelot;65 – ...;Vrouwelijk;205
Waals Gewest;Luik;Verviers;63075.0;4987.0;Stoumont; 0 – 14;Mannelijk;14
Waals Gewest;Luik;Verviers;63075.0;4987.0;Stoumont; 0 – 14;Vrouwelijk;26
Waals Gewest;Luik;Verviers;63075.0;4987.0;Stoumont;15 – 64;Mannelijk;95
Waals Gewest;Luik;Verviers;63075.0;4987.0;Stoumont;15 – 64;Vrouwelijk;137
Waals Gewest;Luik;Verviers;63075.0;4987.0;Stoumont;65 – ...;Mannelijk;94
Waals Gewest;Luik;Verviers;63075.0;4987.0;Stoumont;65 – ...;Vrouwelijk;78
Waals Gewest;Luik;Verviers;63076.0;4910.0;Theux; 0 – 14;Mannelijk;70
Waals Gewest;Luik;Verviers;63076.0;4910.0;Theux; 0 – 14;Vrouwelijk;52
Waals Gewest;Luik;Verviers;63076.0;4910.0;Theux;15 – 64;Mannelijk;340
Waals Gewest;Luik;Verviers;63076.0;4910.0;Theux;15 – 64;Vrouwelijk;517
Waals Gewest;Luik;Verviers;63076.0;4910.0;Theux;65 – ...;Mannelijk;286
Waals Gewest;Luik;Verviers;63076.0;4910.0;Theux;65 – ...;Vrouwelijk;316
Waals Gewest;Luik;Verviers;63079.0;4800.0;Verviers; 0 – 14;Mannelijk;634
Waals Gewest;Luik;Verviers;63079.0;4800.0;Verviers; 0 – 14;Vrouwelijk;536
Waals Gewest;Luik;Verviers;63079.0;4800.0;Verviers;15 – 64;Mannelijk;2199
Waals Gewest;Luik;Verviers;63079.0;4800.0;Verviers;15 – 64;Vrouwelijk;3074
Waals Gewest;Luik;Verviers;63079.0;4800.0;Verviers;65 – ...;Mannelijk;1422
Waals Gewest;Luik;Verviers;63079.0;4800.0;Verviers;65 – ...;Vrouwelijk;1881
Waals Gewest;Luik;Verviers;63080.0;4950.0;Waimes; 0 – 14;Mannelijk;41
Waals Gewest;Luik;Verviers;63080.0;4950.0;Waimes; 0 – 14;Vrouwelijk;28
Waals Gewest;Luik;Verviers;63080.0;4950.0;Waimes;15 – 64;Mannelijk;244
Waals Gewest;Luik;Verviers;63080.0;4950.0;Waimes;15 – 64;Vrouwelijk;335
Waals Gewest;Luik;Verviers;63080.0;4950.0;Waimes;65 – ...;Mannelijk;245
Waals Gewest;Luik;Verviers;63080.0;4950.0;Waimes;65 – ...;Vrouwelijk;235
Waals Gewest;Luik;Verviers;63084.0;4840.0;Welkenraedt; 0 – 14;Mannelijk;70
Waals Gewest;Luik;Verviers;63084.0;4840.0;Welkenraedt; 0 – 14;Vrouwelijk;51
Waals Gewest;Luik;Verviers;63084.0;4840.0;Welkenraedt;15 – 64;Mannelijk;320
Waals Gewest;Luik;Verviers;63084.0;4840.0;Welkenraedt;15 – 64;Vrouwelijk;429
Waals Gewest;Luik;Verviers;63084.0;4840.0;Welkenraedt;65 – ...;Mannelijk;207
Waals Gewest;Luik;Verviers;63084.0;4840.0;Welkenraedt;65 – ...;Vrouwelijk;288
Waals Gewest;Luik;Verviers;63086.0;4980.0;Trois-Ponts; 0 – 14;Mannelijk;14
Waals Gewest;Luik;Verviers;63086.0;4980.0;Trois-Ponts; 0 – 14;Vrouwelijk;17
Waals Gewest;Luik;Verviers;63086.0;4980.0;Trois-Ponts;15 – 64;Mannelijk;95
Waals Gewest;Luik;Verviers;63086.0;4980.0;Trois-Ponts;15 – 64;Vrouwelijk;128
Waals Gewest;Luik;Verviers;63086.0;4980.0;Trois-Ponts;65 – ...;Mannelijk;89
Waals Gewest;Luik;Verviers;63086.0;4980.0;Trois-Ponts;65 – ...;Vrouwelijk;66
Waals Gewest;Luik;Verviers;63087.0;4790.0;Burg-Reuland; 0 – 14;Mannelijk;21
Waals Gewest;Luik;Verviers;63087.0;4790.0;Burg-Reuland; 0 – 14;Vrouwelijk;18
Waals Gewest;Luik;Verviers;63087.0;4790.0;Burg-Reuland;15 – 64;Mannelijk;135
Waals Gewest;Luik;Verviers;63087.0;4790.0;Burg-Reuland;15 – 64;Vrouwelijk;160
Waals Gewest;Luik;Verviers;63087.0;4790.0;Burg-Reuland;65 – ...;Mannelijk;132
Waals Gewest;Luik;Verviers;63087.0;4790.0;Burg-Reuland;65 – ...;Vrouwelijk;142
Waals Gewest;Luik;Verviers;63088.0;4850.0;Plombières; 0 – 14;Mannelijk;56
Waals Gewest;Luik;Verviers;63088.0;4850.0;Plombières; 0 – 14;Vrouwelijk;37
Waals Gewest;Luik;Verviers;63088.0;4850.0;Plombières;15 – 64;Mannelijk;233
Waals Gewest;Luik;Verviers;63088.0;4850.0;Plombières;15 – 64;Vrouwelijk;346
Waals Gewest;Luik;Verviers;63088.0;4850.0;Plombières;65 – ...;Mannelijk;248
Waals Gewest;Luik;Verviers;63088.0;4850.0;Plombières;65 – ...;Vrouwelijk;228
Waals Gewest;Luik;Verviers;63089.0;4890.0;Thimister-Clermont; 0 – 14;Mannelijk;36
Waals Gewest;Luik;Verviers;63089.0;4890.0;Thimister-Clermont; 0 – 14;Vrouwelijk;32
Waals Gewest;Luik;Verviers;63089.0;4890.0;Thimister-Clermont;15 – 64;Mannelijk;163
Waals Gewest;Luik;Verviers;63089.0;4890.0;Thimister-Clermont;15 – 64;Vrouwelijk;250
Waals Gewest;Luik;Verviers;63089.0;4890.0;Thimister-Clermont;65 – ...;Mannelijk;112
Waals Gewest;Luik;Verviers;63089.0;4890.0;Thimister-Clermont;65 – ...;Vrouwelijk;86
Waals Gewest;Luik;Borgworm;64008.0;4257.0;Berloz; 0 – 14;Mannelijk;31
Waals Gewest;Luik;Borgworm;64008.0;4257.0;Berloz; 0 – 14;Vrouwelijk;20
Waals Gewest;Luik;Borgworm;64008.0;4257.0;Berloz;15 – 64;Mannelijk;79
Waals Gewest;Luik;Borgworm;64008.0;4257.0;Berloz;15 – 64;Vrouwelijk;158
Waals Gewest;Luik;Borgworm;64008.0;4257.0;Berloz;65 – ...;Mannelijk;52
Waals Gewest;Luik;Borgworm;64008.0;4257.0;Berloz;65 – ...;Vrouwelijk;83
Waals Gewest;Luik;Borgworm;64015.0;4260.0;Braives; 0 – 14;Mannelijk;45
Waals Gewest;Luik;Borgworm;64015.0;4260.0;Braives; 0 – 14;Vrouwelijk;33
Waals Gewest;Luik;Borgworm;64015.0;4260.0;Braives;15 – 64;Mannelijk;195
Waals Gewest;Luik;Borgworm;64015.0;4260.0;Braives;15 – 64;Vrouwelijk;305
Waals Gewest;Luik;Borgworm;64015.0;4260.0;Braives;65 – ...;Mannelijk;149
Waals Gewest;Luik;Borgworm;64015.0;4260.0;Braives;65 – ...;Vrouwelijk;185
Waals Gewest;Luik;Borgworm;64021.0;4367.0;Crisnée; 0 – 14;Mannelijk;13
Waals Gewest;Luik;Borgworm;64021.0;4367.0;Crisnée; 0 – 14;Vrouwelijk;15
Waals Gewest;Luik;Borgworm;64021.0;4367.0;Crisnée;15 – 64;Mannelijk;100
Waals Gewest;Luik;Borgworm;64021.0;4367.0;Crisnée;15 – 64;Vrouwelijk;135
Waals Gewest;Luik;Borgworm;64021.0;4367.0;Crisnée;65 – ...;Mannelijk;80
Waals Gewest;Luik;Borgworm;64021.0;4367.0;Crisnée;65 – ...;Vrouwelijk;82
Waals Gewest;Luik;Borgworm;64023.0;4357.0;Donceel; 0 – 14;Mannelijk;16
Waals Gewest;Luik;Borgworm;64023.0;4357.0;Donceel; 0 – 14;Vrouwelijk;16
Waals Gewest;Luik;Borgworm;64023.0;4357.0;Donceel;15 – 64;Mannelijk;107
Waals Gewest;Luik;Borgworm;64023.0;4357.0;Donceel;15 – 64;Vrouwelijk;141
Waals Gewest;Luik;Borgworm;64023.0;4357.0;Donceel;65 – ...;Mannelijk;50
Waals Gewest;Luik;Borgworm;64023.0;4357.0;Donceel;65 – ...;Vrouwelijk;98
Waals Gewest;Luik;Borgworm;64025.0;4347.0;Fexhe-le-Haut-Clocher; 0 – 14;Mannelijk;48
Waals Gewest;Luik;Borgworm;64025.0;4347.0;Fexhe-le-Haut-Clocher; 0 – 14;Vrouwelijk;22
Waals Gewest;Luik;Borgworm;64025.0;4347.0;Fexhe-le-Haut-Clocher;15 – 64;Mannelijk;100
Waals Gewest;Luik;Borgworm;64025.0;4347.0;Fexhe-le-Haut-Clocher;15 – 64;Vrouwelijk;153
Waals Gewest;Luik;Borgworm;64025.0;4347.0;Fexhe-le-Haut-Clocher;65 – ...;Mannelijk;66
Waals Gewest;Luik;Borgworm;64025.0;4347.0;Fexhe-le-Haut-Clocher;65 – ...;Vrouwelijk;82
Waals Gewest;Luik;Borgworm;64029.0;4250.0;Geer; 0 – 14;Mannelijk;15
Waals Gewest;Luik;Borgworm;64029.0;4250.0;Geer; 0 – 14;Vrouwelijk;15
Waals Gewest;Luik;Borgworm;64029.0;4250.0;Geer;15 – 64;Mannelijk;94
Waals Gewest;Luik;Borgworm;64029.0;4250.0;Geer;15 – 64;Vrouwelijk;136
Waals Gewest;Luik;Borgworm;64029.0;4250.0;Geer;65 – ...;Mannelijk;53
Waals Gewest;Luik;Borgworm;64029.0;4250.0;Geer;65 – ...;Vrouwelijk;80
Waals Gewest;Luik;Borgworm;64034.0;4280.0;Hannuit; 0 – 14;Mannelijk;79
Waals Gewest;Luik;Borgworm;64034.0;4280.0;Hannuit; 0 – 14;Vrouwelijk;101
Waals Gewest;Luik;Borgworm;64034.0;4280.0;Hannuit;15 – 64;Mannelijk;515
Waals Gewest;Luik;Borgworm;64034.0;4280.0;Hannuit;15 – 64;Vrouwelijk;665
Waals Gewest;Luik;Borgworm;64034.0;4280.0;Hannuit;65 – ...;Mannelijk;395
Waals Gewest;Luik;Borgworm;64034.0;4280.0;Hannuit;65 – ...;Vrouwelijk;482
Waals Gewest;Luik;Borgworm;64047.0;4287.0;Lijsem; 0 – 14;Mannelijk;22
Waals Gewest;Luik;Borgworm;64047.0;4287.0;Lijsem; 0 – 14;Vrouwelijk;29
Waals Gewest;Luik;Borgworm;64047.0;4287.0;Lijsem;15 – 64;Mannelijk;97
Waals Gewest;Luik;Borgworm;64047.0;4287.0;Lijsem;15 – 64;Vrouwelijk;142
Waals Gewest;Luik;Borgworm;64047.0;4287.0;Lijsem;65 – ...;Mannelijk;96
Waals Gewest;Luik;Borgworm;64047.0;4287.0;Lijsem;65 – ...;Vrouwelijk;114
Waals Gewest;Luik;Borgworm;64056.0;4360.0;Oerle; 0 – 14;Mannelijk;38
Waals Gewest;Luik;Borgworm;64056.0;4360.0;Oerle; 0 – 14;Vrouwelijk;45
Waals Gewest;Luik;Borgworm;64056.0;4360.0;Oerle;15 – 64;Mannelijk;154
Waals Gewest;Luik;Borgworm;64056.0;4360.0;Oerle;15 – 64;Vrouwelijk;157
Waals Gewest;Luik;Borgworm;64056.0;4360.0;Oerle;65 – ...;Mannelijk;94
Waals Gewest;Luik;Borgworm;64056.0;4360.0;Oerle;65 – ...;Vrouwelijk;104
Waals Gewest;Luik;Borgworm;64063.0;4350.0;Remicourt; 0 – 14;Mannelijk;38
Waals Gewest;Luik;Borgworm;64063.0;4350.0;Remicourt; 0 – 14;Vrouwelijk;34
Waals Gewest;Luik;Borgworm;64063.0;4350.0;Remicourt;15 – 64;Mannelijk;172
Waals Gewest;Luik;Borgworm;64063.0;4350.0;Remicourt;15 – 64;Vrouwelijk;259
Waals Gewest;Luik;Borgworm;64063.0;4350.0;Remicourt;65 – ...;Mannelijk;146
Waals Gewest;Luik;Borgworm;64063.0;4350.0;Remicourt;65 – ...;Vrouwelijk;149
Waals Gewest;Luik;Borgworm;64065.0;4470.0;Saint-Georges-sur-Meuse; 0 – 14;Mannelijk;60
Waals Gewest;Luik;Borgworm;64065.0;4470.0;Saint-Georges-sur-Meuse; 0 – 14;Vrouwelijk;34
Waals Gewest;Luik;Borgworm;64065.0;4470.0;Saint-Georges-sur-Meuse;15 – 64;Mannelijk;239
Waals Gewest;Luik;Borgworm;64065.0;4470.0;Saint-Georges-sur-Meuse;15 – 64;Vrouwelijk;331
Waals Gewest;Luik;Borgworm;64065.0;4470.0;Saint-Georges-sur-Meuse;65 – ...;Mannelijk;212
Waals Gewest;Luik;Borgworm;64065.0;4470.0;Saint-Georges-sur-Meuse;65 – ...;Vrouwelijk;210
Waals Gewest;Luik;Borgworm;64074.0;4300.0;Borgworm; 0 – 14;Mannelijk;81
Waals Gewest;Luik;Borgworm;64074.0;4300.0;Borgworm; 0 – 14;Vrouwelijk;81
Waals Gewest;Luik;Borgworm;64074.0;4300.0;Borgworm;15 – 64;Mannelijk;565
Waals Gewest;Luik;Borgworm;64074.0;4300.0;Borgworm;15 – 64;Vrouwelijk;698
Waals Gewest;Luik;Borgworm;64074.0;4300.0;Borgworm;65 – ...;Mannelijk;532
Waals Gewest;Luik;Borgworm;64074.0;4300.0;Borgworm;65 – ...;Vrouwelijk;669
Waals Gewest;Luik;Borgworm;64075.0;4219.0;Wasseiges; 0 – 14;Mannelijk;18
Waals Gewest;Luik;Borgworm;64075.0;4219.0;Wasseiges; 0 – 14;Vrouwelijk;18
Waals Gewest;Luik;Borgworm;64075.0;4219.0;Wasseiges;15 – 64;Mannelijk;86
Waals Gewest;Luik;Borgworm;64075.0;4219.0;Wasseiges;15 – 64;Vrouwelijk;123
Waals Gewest;Luik;Borgworm;64075.0;4219.0;Wasseiges;65 – ...;Mannelijk;62
Waals Gewest;Luik;Borgworm;64075.0;4219.0;Wasseiges;65 – ...;Vrouwelijk;93
Waals Gewest;Luik;Borgworm;64076.0;4317.0;Faimes; 0 – 14;Mannelijk;37
Waals Gewest;Luik;Borgworm;64076.0;4317.0;Faimes; 0 – 14;Vrouwelijk;31
Waals Gewest;Luik;Borgworm;64076.0;4317.0;Faimes;15 – 64;Mannelijk;103
Waals Gewest;Luik;Borgworm;64076.0;4317.0;Faimes;15 – 64;Vrouwelijk;211
Waals Gewest;Luik;Borgworm;64076.0;4317.0;Faimes;65 – ...;Mannelijk;85
Waals Gewest;Luik;Borgworm;64076.0;4317.0;Faimes;65 – ...;Vrouwelijk;107
Waals Gewest;Luxemburg;Aarlen;81001.0;6700.0;Aarlen; 0 – 14;Mannelijk;167
Waals Gewest;Luxemburg;Aarlen;81001.0;6700.0;Aarlen; 0 – 14;Vrouwelijk;147
Waals Gewest;Luxemburg;Aarlen;81001.0;6700.0;Aarlen;15 – 64;Mannelijk;898
Waals Gewest;Luxemburg;Aarlen;81001.0;6700.0;Aarlen;15 – 64;Vrouwelijk;1104
Waals Gewest;Luxemburg;Aarlen;81001.0;6700.0;Aarlen;65 – ...;Mannelijk;732
Waals Gewest;Luxemburg;Aarlen;81001.0;6700.0;Aarlen;65 – ...;Vrouwelijk;760
Waals Gewest;Luxemburg;Aarlen;81003.0;6717.0;Attert; 0 – 14;Mannelijk;40
Waals Gewest;Luxemburg;Aarlen;81003.0;6717.0;Attert; 0 – 14;Vrouwelijk;18
Waals Gewest;Luxemburg;Aarlen;81003.0;6717.0;Attert;15 – 64;Mannelijk;126
Waals Gewest;Luxemburg;Aarlen;81003.0;6717.0;Attert;15 – 64;Vrouwelijk;155
Waals Gewest;Luxemburg;Aarlen;81003.0;6717.0;Attert;65 – ...;Mannelijk;100
Waals Gewest;Luxemburg;Aarlen;81003.0;6717.0;Attert;65 – ...;Vrouwelijk;112
Waals Gewest;Luxemburg;Aarlen;81004.0;6790.0;Aubange; 0 – 14;Mannelijk;85
Waals Gewest;Luxemburg;Aarlen;81004.0;6790.0;Aubange; 0 – 14;Vrouwelijk;76
Waals Gewest;Luxemburg;Aarlen;81004.0;6790.0;Aubange;15 – 64;Mannelijk;456
Waals Gewest;Luxemburg;Aarlen;81004.0;6790.0;Aubange;15 – 64;Vrouwelijk;634
Waals Gewest;Luxemburg;Aarlen;81004.0;6790.0;Aubange;65 – ...;Mannelijk;408
Waals Gewest;Luxemburg;Aarlen;81004.0;6790.0;Aubange;65 – ...;Vrouwelijk;489
Waals Gewest;Luxemburg;Aarlen;81013.0;6630.0;Martelange; 0 – 14;Mannelijk;17
Waals Gewest;Luxemburg;Aarlen;81013.0;6630.0;Martelange; 0 – 14;Vrouwelijk;8
Waals Gewest;Luxemburg;Aarlen;81013.0;6630.0;Martelange;15 – 64;Mannelijk;64
Waals Gewest;Luxemburg;Aarlen;81013.0;6630.0;Martelange;15 – 64;Vrouwelijk;71
Waals Gewest;Luxemburg;Aarlen;81013.0;6630.0;Martelange;65 – ...;Mannelijk;45
Waals Gewest;Luxemburg;Aarlen;81013.0;6630.0;Martelange;65 – ...;Vrouwelijk;64
Waals Gewest;Luxemburg;Aarlen;81015.0;6780.0;Messancy; 0 – 14;Mannelijk;44
Waals Gewest;Luxemburg;Aarlen;81015.0;6780.0;Messancy; 0 – 14;Vrouwelijk;42
Waals Gewest;Luxemburg;Aarlen;81015.0;6780.0;Messancy;15 – 64;Mannelijk;217
Waals Gewest;Luxemburg;Aarlen;81015.0;6780.0;Messancy;15 – 64;Vrouwelijk;290
Waals Gewest;Luxemburg;Aarlen;81015.0;6780.0;Messancy;65 – ...;Mannelijk;233
Waals Gewest;Luxemburg;Aarlen;81015.0;6780.0;Messancy;65 – ...;Vrouwelijk;287
Waals Gewest;Luxemburg;Bastenaken;82003.0;6600.0;Bastenaken; 0 – 14;Mannelijk;82
Waals Gewest;Luxemburg;Bastenaken;82003.0;6600.0;Bastenaken; 0 – 14;Vrouwelijk;79
Waals Gewest;Luxemburg;Bastenaken;82003.0;6600.0;Bastenaken;15 – 64;Mannelijk;639
Waals Gewest;Luxemburg;Bastenaken;82003.0;6600.0;Bastenaken;15 – 64;Vrouwelijk;778
Waals Gewest;Luxemburg;Bastenaken;82003.0;6600.0;Bastenaken;65 – ...;Mannelijk;354
Waals Gewest;Luxemburg;Bastenaken;82003.0;6600.0;Bastenaken;65 – ...;Vrouwelijk;382
Waals Gewest;Luxemburg;Bastenaken;82005.0;6687.0;Bertogne; 0 – 14;Mannelijk;31
Waals Gewest;Luxemburg;Bastenaken;82005.0;6687.0;Bertogne; 0 – 14;Vrouwelijk;25
Waals Gewest;Luxemburg;Bastenaken;82005.0;6687.0;Bertogne;15 – 64;Mannelijk;124
Waals Gewest;Luxemburg;Bastenaken;82005.0;6687.0;Bertogne;15 – 64;Vrouwelijk;148
Waals Gewest;Luxemburg;Bastenaken;82005.0;6687.0;Bertogne;65 – ...;Mannelijk;77
Waals Gewest;Luxemburg;Bastenaken;82005.0;6687.0;Bertogne;65 – ...;Vrouwelijk;83
Waals Gewest;Luxemburg;Bastenaken;82009.0;6637.0;Fauvillers; 0 – 14;Mannelijk;26
Waals Gewest;Luxemburg;Bastenaken;82009.0;6637.0;Fauvillers; 0 – 14;Vrouwelijk;15
Waals Gewest;Luxemburg;Bastenaken;82009.0;6637.0;Fauvillers;15 – 64;Mannelijk;84
Waals Gewest;Luxemburg;Bastenaken;82009.0;6637.0;Fauvillers;15 – 64;Vrouwelijk;126
Waals Gewest;Luxemburg;Bastenaken;82009.0;6637.0;Fauvillers;65 – ...;Mannelijk;54
Waals Gewest;Luxemburg;Bastenaken;82009.0;6637.0;Fauvillers;65 – ...;Vrouwelijk;55
Waals Gewest;Luxemburg;Bastenaken;82014.0;6660.0;Houffalize; 0 – 14;Mannelijk;30
Waals Gewest;Luxemburg;Bastenaken;82014.0;6660.0;Houffalize; 0 – 14;Vrouwelijk;20
Waals Gewest;Luxemburg;Bastenaken;82014.0;6660.0;Houffalize;15 – 64;Mannelijk;197
Waals Gewest;Luxemburg;Bastenaken;82014.0;6660.0;Houffalize;15 – 64;Vrouwelijk;225
Waals Gewest;Luxemburg;Bastenaken;82014.0;6660.0;Houffalize;65 – ...;Mannelijk;134
Waals Gewest;Luxemburg;Bastenaken;82014.0;6660.0;Houffalize;65 – ...;Vrouwelijk;144
Waals Gewest;Luxemburg;Bastenaken;82032.0;6690.0;Vielsalm; 0 – 14;Mannelijk;51
Waals Gewest;Luxemburg;Bastenaken;82032.0;6690.0;Vielsalm; 0 – 14;Vrouwelijk;51
Waals Gewest;Luxemburg;Bastenaken;82032.0;6690.0;Vielsalm;15 – 64;Mannelijk;342
Waals Gewest;Luxemburg;Bastenaken;82032.0;6690.0;Vielsalm;15 – 64;Vrouwelijk;395
Waals Gewest;Luxemburg;Bastenaken;82032.0;6690.0;Vielsalm;65 – ...;Mannelijk;210
Waals Gewest;Luxemburg;Bastenaken;82032.0;6690.0;Vielsalm;65 – ...;Vrouwelijk;294
Waals Gewest;Luxemburg;Bastenaken;82036.0;6640.0;Vaux-sur-Sûre; 0 – 14;Mannelijk;57
Waals Gewest;Luxemburg;Bastenaken;82036.0;6640.0;Vaux-sur-Sûre; 0 – 14;Vrouwelijk;50
Waals Gewest;Luxemburg;Bastenaken;82036.0;6640.0;Vaux-sur-Sûre;15 – 64;Mannelijk;203
Waals Gewest;Luxemburg;Bastenaken;82036.0;6640.0;Vaux-sur-Sûre;15 – 64;Vrouwelijk;244
Waals Gewest;Luxemburg;Bastenaken;82036.0;6640.0;Vaux-sur-Sûre;65 – ...;Mannelijk;131
Waals Gewest;Luxemburg;Bastenaken;82036.0;6640.0;Vaux-sur-Sûre;65 – ...;Vrouwelijk;159
Waals Gewest;Luxemburg;Bastenaken;82037.0;6670.0;Gouvy; 0 – 14;Mannelijk;49
Waals Gewest;Luxemburg;Bastenaken;82037.0;6670.0;Gouvy; 0 – 14;Vrouwelijk;29
Waals Gewest;Luxemburg;Bastenaken;82037.0;6670.0;Gouvy;15 – 64;Mannelijk;199
Waals Gewest;Luxemburg;Bastenaken;82037.0;6670.0;Gouvy;15 – 64;Vrouwelijk;247
Waals Gewest;Luxemburg;Bastenaken;82037.0;6670.0;Gouvy;65 – ...;Mannelijk;183
Waals Gewest;Luxemburg;Bastenaken;82037.0;6670.0;Gouvy;65 – ...;Vrouwelijk;141
Waals Gewest;Luxemburg;Bastenaken;82038.0;6680.0;Sainte-Ode; 0 – 14;Mannelijk;19
Waals Gewest;Luxemburg;Bastenaken;82038.0;6680.0;Sainte-Ode; 0 – 14;Vrouwelijk;15
Waals Gewest;Luxemburg;Bastenaken;82038.0;6680.0;Sainte-Ode;15 – 64;Mannelijk;96
Waals Gewest;Luxemburg;Bastenaken;82038.0;6680.0;Sainte-Ode;15 – 64;Vrouwelijk;123
Waals Gewest;Luxemburg;Bastenaken;82038.0;6680.0;Sainte-Ode;65 – ...;Mannelijk;54
Waals Gewest;Luxemburg;Bastenaken;82038.0;6680.0;Sainte-Ode;65 – ...;Vrouwelijk;69
Waals Gewest;Luxemburg;Marche-en-Famenne;83012.0;6940.0;Durbuy; 0 – 14;Mannelijk;77
Waals Gewest;Luxemburg;Marche-en-Famenne;83012.0;6940.0;Durbuy; 0 – 14;Vrouwelijk;75
Waals Gewest;Luxemburg;Marche-en-Famenne;83012.0;6940.0;Durbuy;15 – 64;Mannelijk;414
Waals Gewest;Luxemburg;Marche-en-Famenne;83012.0;6940.0;Durbuy;15 – 64;Vrouwelijk;530
Waals Gewest;Luxemburg;Marche-en-Famenne;83012.0;6940.0;Durbuy;65 – ...;Mannelijk;346
Waals Gewest;Luxemburg;Marche-en-Famenne;83012.0;6940.0;Durbuy;65 – ...;Vrouwelijk;420
Waals Gewest;Luxemburg;Marche-en-Famenne;83013.0;6997.0;Érezée; 0 – 14;Mannelijk;18
Waals Gewest;Luxemburg;Marche-en-Famenne;83013.0;6997.0;Érezée; 0 – 14;Vrouwelijk;27
Waals Gewest;Luxemburg;Marche-en-Famenne;83013.0;6997.0;Érezée;15 – 64;Mannelijk;119
Waals Gewest;Luxemburg;Marche-en-Famenne;83013.0;6997.0;Érezée;15 – 64;Vrouwelijk;142
Waals Gewest;Luxemburg;Marche-en-Famenne;83013.0;6997.0;Érezée;65 – ...;Mannelijk;111
Waals Gewest;Luxemburg;Marche-en-Famenne;83013.0;6997.0;Érezée;65 – ...;Vrouwelijk;93
Waals Gewest;Luxemburg;Marche-en-Famenne;83028.0;6990.0;Hotton; 0 – 14;Mannelijk;65
Waals Gewest;Luxemburg;Marche-en-Famenne;83028.0;6990.0;Hotton; 0 – 14;Vrouwelijk;52
Waals Gewest;Luxemburg;Marche-en-Famenne;83028.0;6990.0;Hotton;15 – 64;Mannelijk;244
Waals Gewest;Luxemburg;Marche-en-Famenne;83028.0;6990.0;Hotton;15 – 64;Vrouwelijk;293
Waals Gewest;Luxemburg;Marche-en-Famenne;83028.0;6990.0;Hotton;65 – ...;Mannelijk;127
Waals Gewest;Luxemburg;Marche-en-Famenne;83028.0;6990.0;Hotton;65 – ...;Vrouwelijk;162
Waals Gewest;Luxemburg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne; 0 – 14;Mannelijk;30
Waals Gewest;Luxemburg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne; 0 – 14;Vrouwelijk;21
Waals Gewest;Luxemburg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne;15 – 64;Mannelijk;177
Waals Gewest;Luxemburg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne;15 – 64;Vrouwelijk;171
Waals Gewest;Luxemburg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne;65 – ...;Mannelijk;145
Waals Gewest;Luxemburg;Marche-en-Famenne;83031.0;6980.0;La Roche-en-Ardenne;65 – ...;Vrouwelijk;144
Waals Gewest;Luxemburg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne; 0 – 14;Mannelijk;189
Waals Gewest;Luxemburg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne; 0 – 14;Vrouwelijk;120
Waals Gewest;Luxemburg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne;15 – 64;Mannelijk;771
Waals Gewest;Luxemburg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne;15 – 64;Vrouwelijk;1060
Waals Gewest;Luxemburg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne;65 – ...;Mannelijk;480
Waals Gewest;Luxemburg;Marche-en-Famenne;83034.0;6900.0;Marche-en-Famenne;65 – ...;Vrouwelijk;604
Waals Gewest;Luxemburg;Marche-en-Famenne;83040.0;6950.0;Nassogne; 0 – 14;Mannelijk;67
Waals Gewest;Luxemburg;Marche-en-Famenne;83040.0;6950.0;Nassogne; 0 – 14;Vrouwelijk;44
Waals Gewest;Luxemburg;Marche-en-Famenne;83040.0;6950.0;Nassogne;15 – 64;Mannelijk;210
Waals Gewest;Luxemburg;Marche-en-Famenne;83040.0;6950.0;Nassogne;15 – 64;Vrouwelijk;265
