région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_de_jour
Région flamande;Anvers;Anvers;11055;2980;Zoersel;0 - 14;Changé;0
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Indéfinissable;0
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Masculin;1 669
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Féminin;2 332
Région flamande;Anvers;Anvers;11055;2980;Zoersel;15 - 64;Changé;0
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Indéfinissable;0
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Masculin;1 962
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Féminin;2 010
Région flamande;Anvers;Anvers;11055;2980;Zoersel;65 - ...;Changé;0
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Indéfinissable;0
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Masculin;151
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Féminin;86
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;0 - 14;Changé;0
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Indéfinissable;0
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Masculin;1 344
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Féminin;1 953
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;15 - 64;Changé;0
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Indéfinissable;0
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Masculin;1 212
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Féminin;1 085
Région flamande;Anvers;Anvers;11056;2070;Zwijndrecht;65 - ...;Changé;0
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Indéfinissable;0
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Masculin;89
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Féminin;60
Région flamande;Anvers;Anvers;11057;2390;Malle;0 - 14;Changé;0
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Indéfinissable;0
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Masculin;1 374
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Féminin;1 733
Région flamande;Anvers;Anvers;11057;2390;Malle;15 - 64;Changé;0
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Indéfinissable;0
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Masculin;1 144
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Féminin;1 332
Région flamande;Anvers;Anvers;11057;2390;Malle;65 - ...;Changé;0
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Masculin;95
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Féminin;33
Région flamande;Anvers;Malines;12002;2590;Berlaar;0 - 14;Changé;0
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Masculin;804
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Féminin;1 211
Région flamande;Anvers;Malines;12002;2590;Berlaar;15 - 64;Changé;0
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Masculin;836
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Féminin;922
Région flamande;Anvers;Malines;12002;2590;Berlaar;65 - ...;Changé;0
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Masculin;142
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Féminin;82
Région flamande;Anvers;Malines;12005;2820;Bonheiden;0 - 14;Changé;0
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Masculin;1 087
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Féminin;1 560
Région flamande;Anvers;Malines;12005;2820;Bonheiden;15 - 64;Changé;0
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Masculin;1 420
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Féminin;1 407
Région flamande;Anvers;Malines;12005;2820;Bonheiden;65 - ...;Changé;0
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Masculin;173
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Féminin;142
Région flamande;Anvers;Malines;12007;2880;Bornem;0 - 14;Changé;0
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Masculin;1 833
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Féminin;2 870
Région flamande;Anvers;Malines;12007;2880;Bornem;15 - 64;Changé;0
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Masculin;1 901
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Féminin;1 758
Région flamande;Anvers;Malines;12007;2880;Bornem;65 - ...;Changé;0
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Masculin;106
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Féminin;87
Région flamande;Anvers;Malines;12009;2570;Duffel;0 - 14;Changé;0
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Masculin;1 165
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Féminin;2 121
Région flamande;Anvers;Malines;12009;2570;Duffel;15 - 64;Changé;0
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Masculin;1 305
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Féminin;1 478
Région flamande;Anvers;Malines;12009;2570;Duffel;65 - ...;Changé;0
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Masculin;334
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Féminin;283
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;0 - 14;Changé;0
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Masculin;3 098
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Féminin;4 846
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;15 - 64;Changé;< 5
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Masculin;3 209
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Féminin;3 069
Région flamande;Anvers;Malines;12014;2220;Heist-op-den-Berg;65 - ...;Changé;0
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Masculin;257
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Féminin;152
Région flamande;Anvers;Malines;12021;2500;Lierre;0 - 14;Changé;0
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Masculin;2 901
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Féminin;4 674
Région flamande;Anvers;Malines;12021;2500;Lierre;15 - 64;Changé;< 5
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Masculin;2 556
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Féminin;2 671
Région flamande;Anvers;Malines;12021;2500;Lierre;65 - ...;Changé;0
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Masculin;940
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Féminin;658
Région flamande;Anvers;Malines;12025;2800;Malines;0 - 14;Changé;0
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Masculin;5 725
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Féminin;8 968
Région flamande;Anvers;Malines;12025;2800;Malines;15 - 64;Changé;< 5
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Masculin;4 861
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Féminin;5 588
Région flamande;Anvers;Malines;12025;2800;Malines;65 - ...;Changé;0
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Masculin;167
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Féminin;133
Région flamande;Anvers;Malines;12026;2560;Nijlen;0 - 14;Changé;0
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Masculin;1 740
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Féminin;2 850
Région flamande;Anvers;Malines;12026;2560;Nijlen;15 - 64;Changé;0
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Masculin;1 482
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Féminin;1 457
Région flamande;Anvers;Malines;12026;2560;Nijlen;65 - ...;Changé;0
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Masculin;133
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Féminin;141
Région flamande;Anvers;Malines;12029;2580;Putte;0 - 14;Changé;0
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Masculin;1 294
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Féminin;1 891
Région flamande;Anvers;Malines;12029;2580;Putte;15 - 64;Changé;0
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Masculin;1 268
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Féminin;1 512
Région flamande;Anvers;Malines;12029;2580;Putte;65 - ...;Changé;0
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Masculin;189
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Féminin;120
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;0 - 14;Changé;0
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Masculin;1 457
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Féminin;2 387
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;15 - 64;Changé;0
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Masculin;1 290
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Féminin;1 828
Région flamande;Anvers;Malines;12035;2860;Sint-Katelijne-Waver;65 - ...;Changé;0
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Masculin;297
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Féminin;157
Région flamande;Anvers;Malines;12040;2830;Willebroek;0 - 14;Changé;0
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Masculin;1 980
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Féminin;3 044
Région flamande;Anvers;Malines;12040;2830;Willebroek;15 - 64;Changé;0
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Masculin;1 628
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Féminin;1 699
Région flamande;Anvers;Malines;12040;2830;Willebroek;65 - ...;Changé;0
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;0 - 14;Indéfinissable;0
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;0 - 14;Masculin;203
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;0 - 14;Féminin;134
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;0 - 14;Changé;0
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;15 - 64;Indéfinissable;0
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;15 - 64;Masculin;2 014
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;15 - 64;Féminin;3 194
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;15 - 64;Changé;0
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;65 - ...;Indéfinissable;0
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;65 - ...;Masculin;1 992
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;65 - ...;Féminin;1 866
Région flamande;Anvers;Malines;12041;2870;Puurs-Sint-Amands;65 - ...;Changé;0
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Indéfinissable;0
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Masculin;105
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Féminin;88
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;0 - 14;Changé;0
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Indéfinissable;0
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Masculin;1 148
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Féminin;1 448
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;15 - 64;Changé;0
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Indéfinissable;0
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Masculin;713
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Féminin;765
Région flamande;Anvers;Turnhout;13001;2370;Arendonk;65 - ...;Changé;0
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Indéfinissable;0
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Masculin;15
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Féminin;15
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;0 - 14;Changé;0
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Indéfinissable;0
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Masculin;199
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Féminin;225
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;15 - 64;Changé;0
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Indéfinissable;0
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Masculin;207
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Féminin;209
Région flamande;Anvers;Turnhout;13002;2387;Baerle-Duc;65 - ...;Changé;0
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Indéfinissable;0
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Masculin;318
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Féminin;261
Région flamande;Anvers;Turnhout;13003;2490;Balen;0 - 14;Changé;0
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Indéfinissable;0
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Masculin;2 006
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Féminin;2 834
Région flamande;Anvers;Turnhout;13003;2490;Balen;15 - 64;Changé;< 5
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Indéfinissable;0
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Masculin;1 781
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Féminin;1 662
Région flamande;Anvers;Turnhout;13003;2490;Balen;65 - ...;Changé;0
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Indéfinissable;0
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Masculin;149
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Féminin;93
Région flamande;Anvers;Turnhout;13004;2340;Beerse;0 - 14;Changé;0
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Indéfinissable;0
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Masculin;1 365
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Féminin;2 100
Région flamande;Anvers;Turnhout;13004;2340;Beerse;15 - 64;Changé;< 5
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Indéfinissable;0
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Masculin;1 140
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Féminin;1 146
Région flamande;Anvers;Turnhout;13004;2340;Beerse;65 - ...;Changé;0
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Indéfinissable;0
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Masculin;89
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Féminin;81
Région flamande;Anvers;Turnhout;13006;2480;Dessel;0 - 14;Changé;0
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Indéfinissable;0
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Masculin;877
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Féminin;1 089
Région flamande;Anvers;Turnhout;13006;2480;Dessel;15 - 64;Changé;0
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Indéfinissable;0
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Masculin;857
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Féminin;632
Région flamande;Anvers;Turnhout;13006;2480;Dessel;65 - ...;Changé;0
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Indéfinissable;0
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Masculin;444
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Féminin;295
Région flamande;Anvers;Turnhout;13008;2440;Geel;0 - 14;Changé;0
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Indéfinissable;0
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Masculin;3 561
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Féminin;4 704
Région flamande;Anvers;Turnhout;13008;2440;Geel;15 - 64;Changé;< 5
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Indéfinissable;0
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Masculin;2 840
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Féminin;2 768
Région flamande;Anvers;Turnhout;13008;2440;Geel;65 - ...;Changé;0
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Indéfinissable;0
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Masculin;68
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Féminin;65
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;0 - 14;Changé;0
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Indéfinissable;0
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Masculin;960
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Féminin;1 469
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;15 - 64;Changé;0
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Indéfinissable;0
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Masculin;855
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Féminin;846
Région flamande;Anvers;Turnhout;13010;2280;Grobbendonk;65 - ...;Changé;0
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Indéfinissable;0
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Masculin;267
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Féminin;198
Région flamande;Anvers;Turnhout;13011;2200;Herentals;0 - 14;Changé;0
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Indéfinissable;0
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Masculin;2 779
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Féminin;3 824
Région flamande;Anvers;Turnhout;13011;2200;Herentals;15 - 64;Changé;0
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Indéfinissable;0
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Masculin;2 258
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Féminin;2 244
Région flamande;Anvers;Turnhout;13011;2200;Herentals;65 - ...;Changé;0
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Indéfinissable;0
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Masculin;55
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Féminin;36
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;0 - 14;Changé;0
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Indéfinissable;0
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Masculin;839
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Féminin;1 243
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;15 - 64;Changé;0
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Indéfinissable;0
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Masculin;796
Région flamande;Anvers;Turnhout;13012;2270;Herenthout;65 - ...;Féminin;733
