gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;klassieke_hospitalisatie
Vlaams Gewest;West-Vlaanderen;Diksmuide;32030;8647;Lo-Reninge;65 - ...;Vrouwelijk;127
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;0 - 14;Mannelijk;223
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;0 - 14;Vrouwelijk;237
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;15 - 64;Mannelijk;1.382
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;15 - 64;Vrouwelijk;1.621
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;65 - ...;Mannelijk;1.496
Vlaams Gewest;West-Vlaanderen;Ieper;33011;8900;Ieper;65 - ...;Vrouwelijk;1.641
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;0 - 14;Mannelijk;7
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;0 - 14;Vrouwelijk;10
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;15 - 64;Mannelijk;43
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;15 - 64;Vrouwelijk;42
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;65 - ...;Mannelijk;32
Vlaams Gewest;West-Vlaanderen;Ieper;33016;8957;Mesen;65 - ...;Vrouwelijk;42
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;0 - 14;Mannelijk;146
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;0 - 14;Vrouwelijk;149
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;15 - 64;Mannelijk;649
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;15 - 64;Vrouwelijk;818
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;65 - ...;Mannelijk;772
Vlaams Gewest;West-Vlaanderen;Ieper;33021;8970;Poperinge;65 - ...;Vrouwelijk;733
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;0 - 14;Mannelijk;201
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;0 - 14;Vrouwelijk;171
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;15 - 64;Mannelijk;654
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;15 - 64;Vrouwelijk;892
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;65 - ...;Mannelijk;740
Vlaams Gewest;West-Vlaanderen;Ieper;33029;8940;Wervik;65 - ...;Vrouwelijk;783
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;0 - 14;Mannelijk;134
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;0 - 14;Vrouwelijk;102
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;15 - 64;Mannelijk;418
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;15 - 64;Vrouwelijk;527
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;65 - ...;Mannelijk;460
Vlaams Gewest;West-Vlaanderen;Ieper;33037;8980;Zonnebeke;65 - ...;Vrouwelijk;435
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;0 - 14;Mannelijk;57
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;0 - 14;Vrouwelijk;51
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;15 - 64;Mannelijk;282
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;15 - 64;Vrouwelijk;306
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;65 - ...;Mannelijk;282
Vlaams Gewest;West-Vlaanderen;Ieper;33039;8950;Heuvelland;65 - ...;Vrouwelijk;281
Vlaams Gewest;West-Vlaanderen;Ieper;33040;8920;Langemark-Poelkapelle;0 - 14;Mannelijk;77
Vlaams Gewest;West-Vlaanderen;Ieper;33040;8920;Langemark-Poelkapelle;0 - 14;Vrouwelijk;51
Vlaams Gewest;West-Vlaanderen;Ieper;33040;8920;Langemark-Poelkapelle;15 - 64;Mannelijk;337
Vlaams Gewest;West-Vlaanderen;Ieper;33040;8920;Langemark-Poelkapelle;15 - 64;Vrouwelijk;360
Vlaams Gewest;West-Vlaanderen;Ieper;33040;8920;Langemark-Poelkapelle;65 - ...;Mannelijk;351
Vlaams Gewest;West-Vlaanderen;Ieper;33040;8920;Langemark-Poelkapelle;65 - ...;Vrouwelijk;281
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;0 - 14;Mannelijk;34
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;0 - 14;Vrouwelijk;26
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;15 - 64;Mannelijk;143
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;15 - 64;Vrouwelijk;134
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;65 - ...;Mannelijk;155
Vlaams Gewest;West-Vlaanderen;Ieper;33041;8640;Vleteren;65 - ...;Vrouwelijk;94
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;0 - 14;Mannelijk;137
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;0 - 14;Vrouwelijk;120
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;15 - 64;Mannelijk;453
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;15 - 64;Vrouwelijk;594
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;65 - ...;Mannelijk;586
Vlaams Gewest;West-Vlaanderen;Kortrijk;34002;8570;Anzegem;65 - ...;Vrouwelijk;527
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;0 - 14;Mannelijk;84
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;0 - 14;Vrouwelijk;94
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;15 - 64;Mannelijk;340
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;15 - 64;Vrouwelijk;496
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;65 - ...;Mannelijk;313
Vlaams Gewest;West-Vlaanderen;Kortrijk;34003;8580;Avelgem;65 - ...;Vrouwelijk;323
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;0 - 14;Mannelijk;123
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;0 - 14;Vrouwelijk;111
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;15 - 64;Mannelijk;390
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;15 - 64;Vrouwelijk;596
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;65 - ...;Mannelijk;450
Vlaams Gewest;West-Vlaanderen;Kortrijk;34009;8540;Deerlijk;65 - ...;Vrouwelijk;405
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;0 - 14;Mannelijk;308
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;0 - 14;Vrouwelijk;206
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;15 - 64;Mannelijk;996
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;15 - 64;Vrouwelijk;1.403
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;65 - ...;Mannelijk;1.059
Vlaams Gewest;West-Vlaanderen;Kortrijk;34013;8530;Harelbeke;65 - ...;Vrouwelijk;1.000
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;0 - 14;Mannelijk;819
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;0 - 14;Vrouwelijk;676
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;15 - 64;Mannelijk;2.524
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;15 - 64;Vrouwelijk;3.541
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;65 - ...;Mannelijk;3.004
Vlaams Gewest;West-Vlaanderen;Kortrijk;34022;8500;Kortrijk;65 - ...;Vrouwelijk;3.344
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;0 - 14;Mannelijk;109
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;0 - 14;Vrouwelijk;131
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;15 - 64;Mannelijk;435
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;15 - 64;Vrouwelijk;642
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;65 - ...;Mannelijk;569
Vlaams Gewest;West-Vlaanderen;Kortrijk;34023;8520;Kuurne;65 - ...;Vrouwelijk;590
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;0 - 14;Mannelijk;32
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;0 - 14;Vrouwelijk;24
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;15 - 64;Mannelijk;194
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;15 - 64;Vrouwelijk;260
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;65 - ...;Mannelijk;230
Vlaams Gewest;West-Vlaanderen;Kortrijk;34025;8860;Lendelede;65 - ...;Vrouwelijk;271
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;0 - 14;Mannelijk;386
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;0 - 14;Vrouwelijk;357
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;15 - 64;Mannelijk;1.159
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;15 - 64;Vrouwelijk;1.723
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;65 - ...;Mannelijk;1.292
Vlaams Gewest;West-Vlaanderen;Kortrijk;34027;8930;Menen;65 - ...;Vrouwelijk;1.428
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;0 - 14;Mannelijk;375
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;0 - 14;Vrouwelijk;313
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;15 - 64;Mannelijk;1.291
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;15 - 64;Vrouwelijk;1.788
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;65 - ...;Mannelijk;1.443
Vlaams Gewest;West-Vlaanderen;Kortrijk;34040;8790;Waregem;65 - ...;Vrouwelijk;1.549
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;0 - 14;Mannelijk;327
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;0 - 14;Vrouwelijk;241
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;15 - 64;Mannelijk;1.050
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;15 - 64;Vrouwelijk;1.556
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;65 - ...;Mannelijk;1.175
Vlaams Gewest;West-Vlaanderen;Kortrijk;34041;8560;Wevelgem;65 - ...;Vrouwelijk;1.124
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;0 - 14;Mannelijk;250
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;0 - 14;Vrouwelijk;198
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;15 - 64;Mannelijk;884
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;15 - 64;Vrouwelijk;1.090
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;65 - ...;Mannelijk;920
Vlaams Gewest;West-Vlaanderen;Kortrijk;34042;8550;Zwevegem;65 - ...;Vrouwelijk;889
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;0 - 14;Mannelijk;15
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;0 - 14;Vrouwelijk;9
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;15 - 64;Mannelijk;83
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;15 - 64;Vrouwelijk;98
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;65 - ...;Mannelijk;57
Vlaams Gewest;West-Vlaanderen;Kortrijk;34043;8587;Spiere-Helkijn;65 - ...;Vrouwelijk;77
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;0 - 14;Mannelijk;153
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;0 - 14;Vrouwelijk;114
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;15 - 64;Mannelijk;610
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;15 - 64;Vrouwelijk;767
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;65 - ...;Mannelijk;758
Vlaams Gewest;West-Vlaanderen;Oostende;35002;8450;Bredene;65 - ...;Vrouwelijk;731
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;0 - 14;Mannelijk;97
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;0 - 14;Vrouwelijk;67
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;15 - 64;Mannelijk;379
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;15 - 64;Vrouwelijk;556
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;65 - ...;Mannelijk;420
Vlaams Gewest;West-Vlaanderen;Oostende;35005;8470;Gistel;65 - ...;Vrouwelijk;428
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;0 - 14;Mannelijk;115
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;0 - 14;Vrouwelijk;117
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;15 - 64;Mannelijk;448
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;15 - 64;Vrouwelijk;633
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;65 - ...;Mannelijk;534
Vlaams Gewest;West-Vlaanderen;Oostende;35006;8480;Ichtegem;65 - ...;Vrouwelijk;530
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;0 - 14;Mannelijk;87
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;0 - 14;Vrouwelijk;84
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;15 - 64;Mannelijk;730
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;15 - 64;Vrouwelijk;782
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;65 - ...;Mannelijk;1.224
Vlaams Gewest;West-Vlaanderen;Oostende;35011;8430;Middelkerke;65 - ...;Vrouwelijk;1.245
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;0 - 14;Mannelijk;577
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;0 - 14;Vrouwelijk;462
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;15 - 64;Mannelijk;2.507
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;15 - 64;Vrouwelijk;3.049
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;65 - ...;Mannelijk;3.439
Vlaams Gewest;West-Vlaanderen;Oostende;35013;8400;Oostende;65 - ...;Vrouwelijk;3.947
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;0 - 14;Mannelijk;75
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;0 - 14;Vrouwelijk;68
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;15 - 64;Mannelijk;346
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;15 - 64;Vrouwelijk;392
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;65 - ...;Mannelijk;324
Vlaams Gewest;West-Vlaanderen;Oostende;35014;8460;Oudenburg;65 - ...;Vrouwelijk;354
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;0 - 14;Mannelijk;59
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;0 - 14;Vrouwelijk;39
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;15 - 64;Mannelijk;366
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;15 - 64;Vrouwelijk;464
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;65 - ...;Mannelijk;722
Vlaams Gewest;West-Vlaanderen;Oostende;35029;8420;De Haan;65 - ...;Vrouwelijk;712
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;0 - 14;Mannelijk;85
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;0 - 14;Vrouwelijk;62
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;15 - 64;Mannelijk;362
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;15 - 64;Vrouwelijk;446
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;65 - ...;Mannelijk;377
Vlaams Gewest;West-Vlaanderen;Roeselare;36006;8830;Hooglede;65 - ...;Vrouwelijk;369
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;0 - 14;Mannelijk;71
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;0 - 14;Vrouwelijk;108
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;15 - 64;Mannelijk;401
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;15 - 64;Vrouwelijk;554
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;65 - ...;Mannelijk;433
Vlaams Gewest;West-Vlaanderen;Roeselare;36007;8770;Ingelmunster;65 - ...;Vrouwelijk;434
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;0 - 14;Mannelijk;234
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;0 - 14;Vrouwelijk;255
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;15 - 64;Mannelijk;1.037
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;15 - 64;Vrouwelijk;1.405
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;65 - ...;Mannelijk;1.145
Vlaams Gewest;West-Vlaanderen;Roeselare;36008;8870;Izegem;65 - ...;Vrouwelijk;1.240
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;0 - 14;Mannelijk;83
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;0 - 14;Vrouwelijk;62
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;15 - 64;Mannelijk;325
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;15 - 64;Vrouwelijk;435
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;65 - ...;Mannelijk;358
Vlaams Gewest;West-Vlaanderen;Roeselare;36010;8880;Ledegem;65 - ...;Vrouwelijk;350
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;0 - 14;Mannelijk;71
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;0 - 14;Vrouwelijk;53
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;15 - 64;Mannelijk;297
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;15 - 64;Vrouwelijk;424
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;65 - ...;Mannelijk;329
Vlaams Gewest;West-Vlaanderen;Roeselare;36011;8810;Lichtervelde;65 - ...;Vrouwelijk;308
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;0 - 14;Mannelijk;130
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;0 - 14;Vrouwelijk;72
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;15 - 64;Mannelijk;362
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;15 - 64;Vrouwelijk;546
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;65 - ...;Mannelijk;443
Vlaams Gewest;West-Vlaanderen;Roeselare;36012;8890;Moorslede;65 - ...;Vrouwelijk;477
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;0 - 14;Mannelijk;513
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;0 - 14;Vrouwelijk;497
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;15 - 64;Mannelijk;2.350
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;15 - 64;Vrouwelijk;3.071
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;65 - ...;Mannelijk;2.411
Vlaams Gewest;West-Vlaanderen;Roeselare;36015;8800;Roeselare;65 - ...;Vrouwelijk;2.544
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;0 - 14;Mannelijk;84
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;0 - 14;Vrouwelijk;76
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;15 - 64;Mannelijk;399
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;15 - 64;Vrouwelijk;553
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;65 - ...;Mannelijk;414
Vlaams Gewest;West-Vlaanderen;Roeselare;36019;8840;Staden;65 - ...;Vrouwelijk;388
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;0 - 14;Mannelijk;100
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;0 - 14;Vrouwelijk;88
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;15 - 64;Mannelijk;293
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;15 - 64;Vrouwelijk;404
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;65 - ...;Mannelijk;332
Vlaams Gewest;West-Vlaanderen;Tielt;37002;8720;Dentergem;65 - ...;Vrouwelijk;325
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;0 - 14;Mannelijk;105
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;0 - 14;Vrouwelijk;98
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;15 - 64;Mannelijk;403
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;15 - 64;Vrouwelijk;568
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;65 - ...;Mannelijk;483
Vlaams Gewest;West-Vlaanderen;Tielt;37007;8760;Meulebeke;65 - ...;Vrouwelijk;441
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;0 - 14;Mannelijk;112
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;0 - 14;Vrouwelijk;70
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;15 - 64;Mannelijk;253
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;15 - 64;Vrouwelijk;372
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;65 - ...;Mannelijk;273
Vlaams Gewest;West-Vlaanderen;Tielt;37010;8780;Oostrozebeke;65 - ...;Vrouwelijk;300
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;0 - 14;Mannelijk;76
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;0 - 14;Vrouwelijk;67
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;15 - 64;Mannelijk;276
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;15 - 64;Vrouwelijk;353
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;65 - ...;Mannelijk;284
Vlaams Gewest;West-Vlaanderen;Tielt;37011;8740;Pittem;65 - ...;Vrouwelijk;297
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;0 - 14;Mannelijk;56
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;0 - 14;Vrouwelijk;70
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;15 - 64;Mannelijk;217
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;15 - 64;Vrouwelijk;299
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;65 - ...;Mannelijk;248
Vlaams Gewest;West-Vlaanderen;Tielt;37012;8755;Ruiselede;65 - ...;Vrouwelijk;227
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt (West-Vlaanderen);0 - 14;Mannelijk;268
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt (West-Vlaanderen);0 - 14;Vrouwelijk;228
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt (West-Vlaanderen);15 - 64;Mannelijk;782
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt (West-Vlaanderen);15 - 64;Vrouwelijk;1.020
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt (West-Vlaanderen);65 - ...;Mannelijk;862
Vlaams Gewest;West-Vlaanderen;Tielt;37015;8700;Tielt (West-Vlaanderen);65 - ...;Vrouwelijk;980
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;0 - 14;Mannelijk;128
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;0 - 14;Vrouwelijk;102
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;15 - 64;Mannelijk;381
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;15 - 64;Vrouwelijk;444
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;65 - ...;Mannelijk;311
Vlaams Gewest;West-Vlaanderen;Tielt;37017;8710;Wielsbeke;65 - ...;Vrouwelijk;286
Vlaams Gewest;West-Vlaanderen;Tielt;37018;8750;Wingene;0 - 14;Mannelijk;183
