région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospita-_lisation_classique
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Masculin;74
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;0 - 14;Féminin;57
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Masculin;303
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;15 - 64;Féminin;450
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Masculin;323
Région flamande;Anvers;Turnhout;13016;2235;Hulshout;65 - ...;Féminin;327
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Masculin;131
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Féminin;105
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Masculin;594
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Féminin;815
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;65 - ...;Masculin;703
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;65 - ...;Féminin;620
Région flamande;Anvers;Turnhout;13019;2275;Lille;0 - 14;Masculin;113
Région flamande;Anvers;Turnhout;13019;2275;Lille;0 - 14;Féminin;95
Région flamande;Anvers;Turnhout;13019;2275;Lille;15 - 64;Masculin;555
Région flamande;Anvers;Turnhout;13019;2275;Lille;15 - 64;Féminin;703
Région flamande;Anvers;Turnhout;13019;2275;Lille;65 - ...;Masculin;561
Région flamande;Anvers;Turnhout;13019;2275;Lille;65 - ...;Féminin;494
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;0 - 14;Masculin;102
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;0 - 14;Féminin;84
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;15 - 64;Masculin;427
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;15 - 64;Féminin;510
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;65 - ...;Masculin;525
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;65 - ...;Féminin;410
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;0 - 14;Masculin;69
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;0 - 14;Féminin;59
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;15 - 64;Masculin;309
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;15 - 64;Féminin;356
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;65 - ...;Masculin;319
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;65 - ...;Féminin;228
Région flamande;Anvers;Turnhout;13025;2400;Mol;0 - 14;Masculin;341
Région flamande;Anvers;Turnhout;13025;2400;Mol;0 - 14;Féminin;288
Région flamande;Anvers;Turnhout;13025;2400;Mol;15 - 64;Masculin;1.303
Région flamande;Anvers;Turnhout;13025;2400;Mol;15 - 64;Féminin;1.759
Région flamande;Anvers;Turnhout;13025;2400;Mol;65 - ...;Masculin;1.428
Région flamande;Anvers;Turnhout;13025;2400;Mol;65 - ...;Féminin;1.281
Région flamande;Anvers;Turnhout;13029;2250;Olen;0 - 14;Masculin;91
Région flamande;Anvers;Turnhout;13029;2250;Olen;0 - 14;Féminin;98
Région flamande;Anvers;Turnhout;13029;2250;Olen;15 - 64;Masculin;447
Région flamande;Anvers;Turnhout;13029;2250;Olen;15 - 64;Féminin;610
Région flamande;Anvers;Turnhout;13029;2250;Olen;65 - ...;Masculin;357
Région flamande;Anvers;Turnhout;13029;2250;Olen;65 - ...;Féminin;415
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Masculin;127
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Féminin;98
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Masculin;385
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Féminin;537
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Masculin;535
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Féminin;401
Région flamande;Anvers;Turnhout;13035;2380;Ravels;0 - 14;Masculin;107
Région flamande;Anvers;Turnhout;13035;2380;Ravels;0 - 14;Féminin;94
Région flamande;Anvers;Turnhout;13035;2380;Ravels;15 - 64;Masculin;507
Région flamande;Anvers;Turnhout;13035;2380;Ravels;15 - 64;Féminin;704
Région flamande;Anvers;Turnhout;13035;2380;Ravels;65 - ...;Masculin;495
Région flamande;Anvers;Turnhout;13035;2380;Ravels;65 - ...;Féminin;459
Région flamande;Anvers;Turnhout;13036;2470;Retie;0 - 14;Masculin;92
Région flamande;Anvers;Turnhout;13036;2470;Retie;0 - 14;Féminin;77
Région flamande;Anvers;Turnhout;13036;2470;Retie;15 - 64;Masculin;407
Région flamande;Anvers;Turnhout;13036;2470;Retie;15 - 64;Féminin;471
Région flamande;Anvers;Turnhout;13036;2470;Retie;65 - ...;Masculin;439
Région flamande;Anvers;Turnhout;13036;2470;Retie;65 - ...;Féminin;315
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;0 - 14;Masculin;104
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;0 - 14;Féminin;112
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;15 - 64;Masculin;416
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;15 - 64;Féminin;550
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;65 - ...;Masculin;433
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;65 - ...;Féminin;407
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;0 - 14;Masculin;374
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;0 - 14;Féminin;311
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;15 - 64;Masculin;1.430
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;15 - 64;Féminin;2.140
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;65 - ...;Masculin;1.400
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;65 - ...;Féminin;1.507
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;0 - 14;Masculin;37
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;0 - 14;Féminin;60
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;15 - 64;Masculin;287
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;15 - 64;Féminin;376
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;65 - ...;Masculin;261
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;65 - ...;Féminin;200
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;0 - 14;Masculin;66
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;0 - 14;Féminin;82
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;15 - 64;Masculin;302
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;15 - 64;Féminin;428
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;65 - ...;Masculin;335
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;65 - ...;Féminin;347
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;0 - 14;Masculin;180
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;0 - 14;Féminin;177
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;15 - 64;Masculin;857
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;15 - 64;Féminin;1.084
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;65 - ...;Masculin;963
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;65 - ...;Féminin;809
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;0 - 14;Masculin;158
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;0 - 14;Féminin;161
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;15 - 64;Masculin;594
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;15 - 64;Féminin;860
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;65 - ...;Masculin;627
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;65 - ...;Féminin;549
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;0 - 14;Masculin;265
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;0 - 14;Féminin;258
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;15 - 64;Masculin;925
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;15 - 64;Féminin;1.439
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;65 - ...;Masculin;1.019
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;65 - ...;Féminin;1.041
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;0 - 14;Masculin;160
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;0 - 14;Féminin;146
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;15 - 64;Masculin;668
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;15 - 64;Féminin;938
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;65 - ...;Masculin;771
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;65 - ...;Féminin;796
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;0 - 14;Masculin;17
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;0 - 14;Féminin;10
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;15 - 64;Masculin;74
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;15 - 64;Féminin;75
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;65 - ...;Masculin;64
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;65 - ...;Féminin;51
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;0 - 14;Masculin;246
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;0 - 14;Féminin;185
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;15 - 64;Masculin;1.170
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;15 - 64;Féminin;1.728
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;65 - ...;Masculin;1.391
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;65 - ...;Féminin;1.650
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;0 - 14;Masculin;85
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;0 - 14;Féminin;59
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;15 - 64;Masculin;321
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;15 - 64;Féminin;328
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;65 - ...;Masculin;256
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;65 - ...;Féminin;254
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;0 - 14;Masculin;48
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;0 - 14;Féminin;66
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;15 - 64;Masculin;294
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;15 - 64;Féminin;355
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;65 - ...;Masculin;307
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;65 - ...;Féminin;297
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;0 - 14;Masculin;255
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;0 - 14;Féminin;189
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;15 - 64;Masculin;1.109
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;15 - 64;Féminin;1.536
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;65 - ...;Masculin;1.087
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;65 - ...;Féminin;1.187
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);0 - 14;Masculin;333
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);0 - 14;Féminin;255
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);15 - 64;Masculin;1.217
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);15 - 64;Féminin;1.892
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);65 - ...;Masculin;1.170
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);65 - ...;Féminin;1.423
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;0 - 14;Masculin;42
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;0 - 14;Féminin;26
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;15 - 64;Masculin;164
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;15 - 64;Féminin;265
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;65 - ...;Masculin;227
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;65 - ...;Féminin;208
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;0 - 14;Masculin;82
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;0 - 14;Féminin;67
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;15 - 64;Masculin;296
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;15 - 64;Féminin;359
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;65 - ...;Masculin;298
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;65 - ...;Féminin;284
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;0 - 14;Masculin;57
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;0 - 14;Féminin;71
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;15 - 64;Masculin;264
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;15 - 64;Féminin;484
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;65 - ...;Masculin;309
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;65 - ...;Féminin;335
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Masculin;37
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Féminin;55
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Masculin;297
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Féminin;350
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Masculin;300
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Féminin;305
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;0 - 14;Masculin;117
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;0 - 14;Féminin;81
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;15 - 64;Masculin;409
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;15 - 64;Féminin;540
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;65 - ...;Masculin;523
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;65 - ...;Féminin;437
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;0 - 14;Masculin;103
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;0 - 14;Féminin;116
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;15 - 64;Masculin;596
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;15 - 64;Féminin;721
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;65 - ...;Masculin;595
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;65 - ...;Féminin;672
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);0 - 14;Masculin;153
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);0 - 14;Féminin;103
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);15 - 64;Masculin;452
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);15 - 64;Féminin;743
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);65 - ...;Masculin;421
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);65 - ...;Féminin;467
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;0 - 14;Masculin;118
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;0 - 14;Féminin;92
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;15 - 64;Masculin;562
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;15 - 64;Féminin;736
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;65 - ...;Masculin;721
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;65 - ...;Féminin;574
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;0 - 14;Masculin;113
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;0 - 14;Féminin;91
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;15 - 64;Masculin;455
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;15 - 64;Féminin;650
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;65 - ...;Masculin;482
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;65 - ...;Féminin;524
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;0 - 14;Masculin;134
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;0 - 14;Féminin;127
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;15 - 64;Masculin;464
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;15 - 64;Féminin;588
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;65 - ...;Masculin;483
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;65 - ...;Féminin;463
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;0 - 14;Masculin;120
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;0 - 14;Féminin;121
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;15 - 64;Masculin;581
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;15 - 64;Féminin;871
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;65 - ...;Masculin;799
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;65 - ...;Féminin;838
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;0 - 14;Masculin;22
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;0 - 14;Féminin;31
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;15 - 64;Masculin;94
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;15 - 64;Féminin;174
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;65 - ...;Masculin;106
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;65 - ...;Féminin;141
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;0 - 14;Masculin;209
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;0 - 14;Féminin;210
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;15 - 64;Masculin;980
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;15 - 64;Féminin;1.529
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;65 - ...;Masculin;1.104
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;65 - ...;Féminin;1.030
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;0 - 14;Masculin;65
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;0 - 14;Féminin;56
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;15 - 64;Masculin;366
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;15 - 64;Féminin;499
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;65 - ...;Masculin;369
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;65 - ...;Féminin;374
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;0 - 14;Masculin;84
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;0 - 14;Féminin;105
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;15 - 64;Masculin;523
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;15 - 64;Féminin;660
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;65 - ...;Masculin;532
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;65 - ...;Féminin;550
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;0 - 14;Masculin;365
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;0 - 14;Féminin;339
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;15 - 64;Masculin;1.167
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;15 - 64;Féminin;2.106
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;65 - ...;Masculin;1.110
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;65 - ...;Féminin;1.133
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;0 - 14;Masculin;199
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;0 - 14;Féminin;154
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;15 - 64;Masculin;805
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;15 - 64;Féminin;1.192
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;65 - ...;Masculin;842
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;65 - ...;Féminin;933
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;0 - 14;Masculin;170
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;0 - 14;Féminin;159
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;15 - 64;Masculin;772
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;15 - 64;Féminin;915
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;65 - ...;Masculin;694
