région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge_(ans);sexe;nombre_de_séjours
Région wallonne;Liège;Verviers;63020.0;4820.0;Dison;15 – 64;Masculin;916
Région wallonne;Liège;Verviers;63020.0;4820.0;Dison;15 – 64;Féminin;1532
Région wallonne;Liège;Verviers;63020.0;4820.0;Dison;65 – ...;Masculin;482
Région wallonne;Liège;Verviers;63020.0;4820.0;Dison;65 – ...;Féminin;419
Région wallonne;Liège;Verviers;63023.0;4700.0;Eupen; 0 – 14;Masculin;139
Région wallonne;Liège;Verviers;63023.0;4700.0;Eupen; 0 – 14;Féminin;70
Région wallonne;Liège;Verviers;63023.0;4700.0;Eupen;15 – 64;Masculin;1244
Région wallonne;Liège;Verviers;63023.0;4700.0;Eupen;15 – 64;Féminin;1644
Région wallonne;Liège;Verviers;63023.0;4700.0;Eupen;65 – ...;Masculin;653
Région wallonne;Liège;Verviers;63023.0;4700.0;Eupen;65 – ...;Féminin;754
Région wallonne;Liège;Verviers;63035.0;4650.0;Herve; 0 – 14;Masculin;220
Région wallonne;Liège;Verviers;63035.0;4650.0;Herve; 0 – 14;Féminin;101
Région wallonne;Liège;Verviers;63035.0;4650.0;Herve;15 – 64;Masculin;1068
Région wallonne;Liège;Verviers;63035.0;4650.0;Herve;15 – 64;Féminin;1207
Région wallonne;Liège;Verviers;63035.0;4650.0;Herve;65 – ...;Masculin;385
Région wallonne;Liège;Verviers;63035.0;4650.0;Herve;65 – ...;Féminin;490
Région wallonne;Liège;Verviers;63038.0;4845.0;Jalhay; 0 – 14;Masculin;57
Région wallonne;Liège;Verviers;63038.0;4845.0;Jalhay; 0 – 14;Féminin;27
Région wallonne;Liège;Verviers;63038.0;4845.0;Jalhay;15 – 64;Masculin;421
Région wallonne;Liège;Verviers;63038.0;4845.0;Jalhay;15 – 64;Féminin;576
Région wallonne;Liège;Verviers;63038.0;4845.0;Jalhay;65 – ...;Masculin;324
Région wallonne;Liège;Verviers;63038.0;4845.0;Jalhay;65 – ...;Féminin;314
Région wallonne;Liège;Verviers;63040.0;4720.0;La Calamine; 0 – 14;Masculin;40
Région wallonne;Liège;Verviers;63040.0;4720.0;La Calamine; 0 – 14;Féminin;16
Région wallonne;Liège;Verviers;63040.0;4720.0;La Calamine;15 – 64;Masculin;468
Région wallonne;Liège;Verviers;63040.0;4720.0;La Calamine;15 – 64;Féminin;546
Région wallonne;Liège;Verviers;63040.0;4720.0;La Calamine;65 – ...;Masculin;276
Région wallonne;Liège;Verviers;63040.0;4720.0;La Calamine;65 – ...;Féminin;311
Région wallonne;Liège;Verviers;63045.0;4990.0;Lierneux; 0 – 14;Masculin;21
Région wallonne;Liège;Verviers;63045.0;4990.0;Lierneux; 0 – 14;Féminin;14
Région wallonne;Liège;Verviers;63045.0;4990.0;Lierneux;15 – 64;Masculin;164
Région wallonne;Liège;Verviers;63045.0;4990.0;Lierneux;15 – 64;Féminin;217
Région wallonne;Liège;Verviers;63045.0;4990.0;Lierneux;65 – ...;Masculin;64
Région wallonne;Liège;Verviers;63045.0;4990.0;Lierneux;65 – ...;Féminin;87
Région wallonne;Liège;Verviers;63046.0;4830.0;Limbourg; 0 – 14;Masculin;112
Région wallonne;Liège;Verviers;63046.0;4830.0;Limbourg; 0 – 14;Féminin;29
Région wallonne;Liège;Verviers;63046.0;4830.0;Limbourg;15 – 64;Masculin;317
Région wallonne;Liège;Verviers;63046.0;4830.0;Limbourg;15 – 64;Féminin;535
Région wallonne;Liège;Verviers;63046.0;4830.0;Limbourg;65 – ...;Masculin;124
Région wallonne;Liège;Verviers;63046.0;4830.0;Limbourg;65 – ...;Féminin;126
Région wallonne;Liège;Verviers;63048.0;4710.0;Lontzen; 0 – 14;Masculin;28
Région wallonne;Liège;Verviers;63048.0;4710.0;Lontzen; 0 – 14;Féminin;17
Région wallonne;Liège;Verviers;63048.0;4710.0;Lontzen;15 – 64;Masculin;313
Région wallonne;Liège;Verviers;63048.0;4710.0;Lontzen;15 – 64;Féminin;337
Région wallonne;Liège;Verviers;63048.0;4710.0;Lontzen;65 – ...;Masculin;109
Région wallonne;Liège;Verviers;63048.0;4710.0;Lontzen;65 – ...;Féminin;120
Région wallonne;Liège;Verviers;63049.0;4960.0;Malmedy; 0 – 14;Masculin;74
Région wallonne;Liège;Verviers;63049.0;4960.0;Malmedy; 0 – 14;Féminin;53
Région wallonne;Liège;Verviers;63049.0;4960.0;Malmedy;15 – 64;Masculin;756
Région wallonne;Liège;Verviers;63049.0;4960.0;Malmedy;15 – 64;Féminin;894
Région wallonne;Liège;Verviers;63049.0;4960.0;Malmedy;65 – ...;Masculin;378
Région wallonne;Liège;Verviers;63049.0;4960.0;Malmedy;65 – ...;Féminin;564
Région wallonne;Liège;Verviers;63057.0;4877.0;Olne; 0 – 14;Masculin;42
Région wallonne;Liège;Verviers;63057.0;4877.0;Olne; 0 – 14;Féminin;14
Région wallonne;Liège;Verviers;63057.0;4877.0;Olne;15 – 64;Masculin;201
Région wallonne;Liège;Verviers;63057.0;4877.0;Olne;15 – 64;Féminin;242
Région wallonne;Liège;Verviers;63057.0;4877.0;Olne;65 – ...;Masculin;45
Région wallonne;Liège;Verviers;63057.0;4877.0;Olne;65 – ...;Féminin;92
Région wallonne;Liège;Verviers;63058.0;4860.0;Pepinster; 0 – 14;Masculin;102
Région wallonne;Liège;Verviers;63058.0;4860.0;Pepinster; 0 – 14;Féminin;83
Région wallonne;Liège;Verviers;63058.0;4860.0;Pepinster;15 – 64;Masculin;575
Région wallonne;Liège;Verviers;63058.0;4860.0;Pepinster;15 – 64;Féminin;946
Région wallonne;Liège;Verviers;63058.0;4860.0;Pepinster;65 – ...;Masculin;343
Région wallonne;Liège;Verviers;63058.0;4860.0;Pepinster;65 – ...;Féminin;272
Région wallonne;Liège;Verviers;63061.0;4730.0;Raeren; 0 – 14;Masculin;23
Région wallonne;Liège;Verviers;63061.0;4730.0;Raeren; 0 – 14;Féminin;23
Région wallonne;Liège;Verviers;63061.0;4730.0;Raeren;15 – 64;Masculin;341
Région wallonne;Liège;Verviers;63061.0;4730.0;Raeren;15 – 64;Féminin;474
Région wallonne;Liège;Verviers;63061.0;4730.0;Raeren;65 – ...;Masculin;273
Région wallonne;Liège;Verviers;63061.0;4730.0;Raeren;65 – ...;Féminin;254
Région wallonne;Liège;Verviers;63067.0;4780.0;Saint-Vith; 0 – 14;Masculin;64
Région wallonne;Liège;Verviers;63067.0;4780.0;Saint-Vith; 0 – 14;Féminin;42
Région wallonne;Liège;Verviers;63067.0;4780.0;Saint-Vith;15 – 64;Masculin;803
Région wallonne;Liège;Verviers;63067.0;4780.0;Saint-Vith;15 – 64;Féminin;978
Région wallonne;Liège;Verviers;63067.0;4780.0;Saint-Vith;65 – ...;Masculin;363
Région wallonne;Liège;Verviers;63067.0;4780.0;Saint-Vith;65 – ...;Féminin;446
Région wallonne;Liège;Verviers;63072.0;4900.0;Spa; 0 – 14;Masculin;110
Région wallonne;Liège;Verviers;63072.0;4900.0;Spa; 0 – 14;Féminin;56
Région wallonne;Liège;Verviers;63072.0;4900.0;Spa;15 – 64;Masculin;536
Région wallonne;Liège;Verviers;63072.0;4900.0;Spa;15 – 64;Féminin;777
Région wallonne;Liège;Verviers;63072.0;4900.0;Spa;65 – ...;Masculin;403
Région wallonne;Liège;Verviers;63072.0;4900.0;Spa;65 – ...;Féminin;508
Région wallonne;Liège;Verviers;63073.0;4970.0;Stavelot; 0 – 14;Masculin;40
Région wallonne;Liège;Verviers;63073.0;4970.0;Stavelot; 0 – 14;Féminin;40
Région wallonne;Liège;Verviers;63073.0;4970.0;Stavelot;15 – 64;Masculin;412
Région wallonne;Liège;Verviers;63073.0;4970.0;Stavelot;15 – 64;Féminin;514
Région wallonne;Liège;Verviers;63073.0;4970.0;Stavelot;65 – ...;Masculin;250
Région wallonne;Liège;Verviers;63073.0;4970.0;Stavelot;65 – ...;Féminin;231
Région wallonne;Liège;Verviers;63075.0;4987.0;Stoumont; 0 – 14;Masculin;19
Région wallonne;Liège;Verviers;63075.0;4987.0;Stoumont; 0 – 14;Féminin;21
Région wallonne;Liège;Verviers;63075.0;4987.0;Stoumont;15 – 64;Masculin;184
Région wallonne;Liège;Verviers;63075.0;4987.0;Stoumont;15 – 64;Féminin;209
Région wallonne;Liège;Verviers;63075.0;4987.0;Stoumont;65 – ...;Masculin;91
Région wallonne;Liège;Verviers;63075.0;4987.0;Stoumont;65 – ...;Féminin;61
Région wallonne;Liège;Verviers;63076.0;4910.0;Theux; 0 – 14;Masculin;88
Région wallonne;Liège;Verviers;63076.0;4910.0;Theux; 0 – 14;Féminin;73
Région wallonne;Liège;Verviers;63076.0;4910.0;Theux;15 – 64;Masculin;602
Région wallonne;Liège;Verviers;63076.0;4910.0;Theux;15 – 64;Féminin;947
Région wallonne;Liège;Verviers;63076.0;4910.0;Theux;65 – ...;Masculin;323
Région wallonne;Liège;Verviers;63076.0;4910.0;Theux;65 – ...;Féminin;399
Région wallonne;Liège;Verviers;63079.0;4800.0;Verviers; 0 – 14;Masculin;832
Région wallonne;Liège;Verviers;63079.0;4800.0;Verviers; 0 – 14;Féminin;542
Région wallonne;Liège;Verviers;63079.0;4800.0;Verviers;15 – 64;Masculin;4080
Région wallonne;Liège;Verviers;63079.0;4800.0;Verviers;15 – 64;Féminin;4670
Région wallonne;Liège;Verviers;63079.0;4800.0;Verviers;65 – ...;Masculin;1442
Région wallonne;Liège;Verviers;63079.0;4800.0;Verviers;65 – ...;Féminin;1825
Région wallonne;Liège;Verviers;63080.0;4950.0;Waimes; 0 – 14;Masculin;55
Région wallonne;Liège;Verviers;63080.0;4950.0;Waimes; 0 – 14;Féminin;41
Région wallonne;Liège;Verviers;63080.0;4950.0;Waimes;15 – 64;Masculin;519
Région wallonne;Liège;Verviers;63080.0;4950.0;Waimes;15 – 64;Féminin;527
Région wallonne;Liège;Verviers;63080.0;4950.0;Waimes;65 – ...;Masculin;212
Région wallonne;Liège;Verviers;63080.0;4950.0;Waimes;65 – ...;Féminin;332
Région wallonne;Liège;Verviers;63084.0;4840.0;Welkenraedt; 0 – 14;Masculin;66
Région wallonne;Liège;Verviers;63084.0;4840.0;Welkenraedt; 0 – 14;Féminin;41
Région wallonne;Liège;Verviers;63084.0;4840.0;Welkenraedt;15 – 64;Masculin;511
Région wallonne;Liège;Verviers;63084.0;4840.0;Welkenraedt;15 – 64;Féminin;813
Région wallonne;Liège;Verviers;63084.0;4840.0;Welkenraedt;65 – ...;Masculin;213
Région wallonne;Liège;Verviers;63084.0;4840.0;Welkenraedt;65 – ...;Féminin;308
Région wallonne;Liège;Verviers;63086.0;4980.0;Trois-Ponts; 0 – 14;Masculin;12
Région wallonne;Liège;Verviers;63086.0;4980.0;Trois-Ponts; 0 – 14;Féminin;21
Région wallonne;Liège;Verviers;63086.0;4980.0;Trois-Ponts;15 – 64;Masculin;114
Région wallonne;Liège;Verviers;63086.0;4980.0;Trois-Ponts;15 – 64;Féminin;165
Région wallonne;Liège;Verviers;63086.0;4980.0;Trois-Ponts;65 – ...;Masculin;73
Région wallonne;Liège;Verviers;63086.0;4980.0;Trois-Ponts;65 – ...;Féminin;71
Région wallonne;Liège;Verviers;63087.0;4790.0;Burg-Reuland; 0 – 14;Masculin;49
Région wallonne;Liège;Verviers;63087.0;4790.0;Burg-Reuland; 0 – 14;Féminin;17
Région wallonne;Liège;Verviers;63087.0;4790.0;Burg-Reuland;15 – 64;Masculin;258
Région wallonne;Liège;Verviers;63087.0;4790.0;Burg-Reuland;15 – 64;Féminin;390
Région wallonne;Liège;Verviers;63087.0;4790.0;Burg-Reuland;65 – ...;Masculin;246
Région wallonne;Liège;Verviers;63087.0;4790.0;Burg-Reuland;65 – ...;Féminin;129
Région wallonne;Liège;Verviers;63088.0;4850.0;Plombières; 0 – 14;Masculin;64
Région wallonne;Liège;Verviers;63088.0;4850.0;Plombières; 0 – 14;Féminin;35
Région wallonne;Liège;Verviers;63088.0;4850.0;Plombières;15 – 64;Masculin;503
Région wallonne;Liège;Verviers;63088.0;4850.0;Plombières;15 – 64;Féminin;600
Région wallonne;Liège;Verviers;63088.0;4850.0;Plombières;65 – ...;Masculin;279
Région wallonne;Liège;Verviers;63088.0;4850.0;Plombières;65 – ...;Féminin;308
Région wallonne;Liège;Verviers;63089.0;4890.0;Thimister-Clermont; 0 – 14;Masculin;35
Région wallonne;Liège;Verviers;63089.0;4890.0;Thimister-Clermont; 0 – 14;Féminin;25
Région wallonne;Liège;Verviers;63089.0;4890.0;Thimister-Clermont;15 – 64;Masculin;272
Région wallonne;Liège;Verviers;63089.0;4890.0;Thimister-Clermont;15 – 64;Féminin;498
Région wallonne;Liège;Verviers;63089.0;4890.0;Thimister-Clermont;65 – ...;Masculin;60
Région wallonne;Liège;Verviers;63089.0;4890.0;Thimister-Clermont;65 – ...;Féminin;78
Région wallonne;Liège;Waremme;64008.0;4257.0;Berloz; 0 – 14;Masculin;32
Région wallonne;Liège;Waremme;64008.0;4257.0;Berloz; 0 – 14;Féminin;25
Région wallonne;Liège;Waremme;64008.0;4257.0;Berloz;15 – 64;Masculin;190
Région wallonne;Liège;Waremme;64008.0;4257.0;Berloz;15 – 64;Féminin;238
Région wallonne;Liège;Waremme;64008.0;4257.0;Berloz;65 – ...;Masculin;66
Région wallonne;Liège;Waremme;64008.0;4257.0;Berloz;65 – ...;Féminin;122
Région wallonne;Liège;Waremme;64015.0;4260.0;Braives; 0 – 14;Masculin;126
Région wallonne;Liège;Waremme;64015.0;4260.0;Braives; 0 – 14;Féminin;42
Région wallonne;Liège;Waremme;64015.0;4260.0;Braives;15 – 64;Masculin;345
Région wallonne;Liège;Waremme;64015.0;4260.0;Braives;15 – 64;Féminin;508
Région wallonne;Liège;Waremme;64015.0;4260.0;Braives;65 – ...;Masculin;173
Région wallonne;Liège;Waremme;64015.0;4260.0;Braives;65 – ...;Féminin;228
Région wallonne;Liège;Waremme;64021.0;4367.0;Crisnée; 0 – 14;Masculin;13
Région wallonne;Liège;Waremme;64021.0;4367.0;Crisnée; 0 – 14;Féminin;16
Région wallonne;Liège;Waremme;64021.0;4367.0;Crisnée;15 – 64;Masculin;212
Région wallonne;Liège;Waremme;64021.0;4367.0;Crisnée;15 – 64;Féminin;176
Région wallonne;Liège;Waremme;64021.0;4367.0;Crisnée;65 – ...;Masculin;132
Région wallonne;Liège;Waremme;64021.0;4367.0;Crisnée;65 – ...;Féminin;123
Région wallonne;Liège;Waremme;64023.0;4357.0;Donceel; 0 – 14;Masculin;25
Région wallonne;Liège;Waremme;64023.0;4357.0;Donceel; 0 – 14;Féminin;12
Région wallonne;Liège;Waremme;64023.0;4357.0;Donceel;15 – 64;Masculin;193
Région wallonne;Liège;Waremme;64023.0;4357.0;Donceel;15 – 64;Féminin;313
Région wallonne;Liège;Waremme;64023.0;4357.0;Donceel;65 – ...;Masculin;71
Région wallonne;Liège;Waremme;64023.0;4357.0;Donceel;65 – ...;Féminin;133
Région wallonne;Liège;Waremme;64025.0;4347.0;Fexhe-le-Haut-Clocher; 0 – 14;Masculin;43
Région wallonne;Liège;Waremme;64025.0;4347.0;Fexhe-le-Haut-Clocher; 0 – 14;Féminin;24
Région wallonne;Liège;Waremme;64025.0;4347.0;Fexhe-le-Haut-Clocher;15 – 64;Masculin;173
Région wallonne;Liège;Waremme;64025.0;4347.0;Fexhe-le-Haut-Clocher;15 – 64;Féminin;196
Région wallonne;Liège;Waremme;64025.0;4347.0;Fexhe-le-Haut-Clocher;65 – ...;Masculin;152
Région wallonne;Liège;Waremme;64025.0;4347.0;Fexhe-le-Haut-Clocher;65 – ...;Féminin;103
Région wallonne;Liège;Waremme;64029.0;4250.0;Geer; 0 – 14;Masculin;34
Région wallonne;Liège;Waremme;64029.0;4250.0;Geer; 0 – 14;Féminin;32
Région wallonne;Liège;Waremme;64029.0;4250.0;Geer;15 – 64;Masculin;195
Région wallonne;Liège;Waremme;64029.0;4250.0;Geer;15 – 64;Féminin;253
Région wallonne;Liège;Waremme;64029.0;4250.0;Geer;65 – ...;Masculin;100
Région wallonne;Liège;Waremme;64029.0;4250.0;Geer;65 – ...;Féminin;88
Région wallonne;Liège;Waremme;64034.0;4280.0;Hannut; 0 – 14;Masculin;101
Région wallonne;Liège;Waremme;64034.0;4280.0;Hannut; 0 – 14;Féminin;73
Région wallonne;Liège;Waremme;64034.0;4280.0;Hannut;15 – 64;Masculin;843
Région wallonne;Liège;Waremme;64034.0;4280.0;Hannut;15 – 64;Féminin;982
Région wallonne;Liège;Waremme;64034.0;4280.0;Hannut;65 – ...;Masculin;527
Région wallonne;Liège;Waremme;64034.0;4280.0;Hannut;65 – ...;Féminin;628
Région wallonne;Liège;Waremme;64047.0;4287.0;Lincent; 0 – 14;Masculin;19
Région wallonne;Liège;Waremme;64047.0;4287.0;Lincent; 0 – 14;Féminin;17
Région wallonne;Liège;Waremme;64047.0;4287.0;Lincent;15 – 64;Masculin;157
Région wallonne;Liège;Waremme;64047.0;4287.0;Lincent;15 – 64;Féminin;266
Région wallonne;Liège;Waremme;64047.0;4287.0;Lincent;65 – ...;Masculin;112
Région wallonne;Liège;Waremme;64047.0;4287.0;Lincent;65 – ...;Féminin;96
Région wallonne;Liège;Waremme;64056.0;4360.0;Oreye; 0 – 14;Masculin;18
Région wallonne;Liège;Waremme;64056.0;4360.0;Oreye; 0 – 14;Féminin;17
Région wallonne;Liège;Waremme;64056.0;4360.0;Oreye;15 – 64;Masculin;222
Région wallonne;Liège;Waremme;64056.0;4360.0;Oreye;15 – 64;Féminin;330
Région wallonne;Liège;Waremme;64056.0;4360.0;Oreye;65 – ...;Masculin;126
Région wallonne;Liège;Waremme;64056.0;4360.0;Oreye;65 – ...;Féminin;88
Région wallonne;Liège;Waremme;64063.0;4350.0;Remicourt; 0 – 14;Masculin;66
Région wallonne;Liège;Waremme;64063.0;4350.0;Remicourt; 0 – 14;Féminin;39
Région wallonne;Liège;Waremme;64063.0;4350.0;Remicourt;15 – 64;Masculin;388
Région wallonne;Liège;Waremme;64063.0;4350.0;Remicourt;15 – 64;Féminin;396
Région wallonne;Liège;Waremme;64063.0;4350.0;Remicourt;65 – ...;Masculin;160
Région wallonne;Liège;Waremme;64063.0;4350.0;Remicourt;65 – ...;Féminin;272
Région wallonne;Liège;Waremme;64065.0;4470.0;Saint-Georges-sur-Meuse; 0 – 14;Masculin;83
Région wallonne;Liège;Waremme;64065.0;4470.0;Saint-Georges-sur-Meuse; 0 – 14;Féminin;32
Région wallonne;Liège;Waremme;64065.0;4470.0;Saint-Georges-sur-Meuse;15 – 64;Masculin;386
Région wallonne;Liège;Waremme;64065.0;4470.0;Saint-Georges-sur-Meuse;15 – 64;Féminin;524
Région wallonne;Liège;Waremme;64065.0;4470.0;Saint-Georges-sur-Meuse;65 – ...;Masculin;328
Région wallonne;Liège;Waremme;64065.0;4470.0;Saint-Georges-sur-Meuse;65 – ...;Féminin;239
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme; 0 – 14;Masculin;117
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme; 0 – 14;Féminin;89
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme;15 – 64;Masculin;916
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme;15 – 64;Féminin;1403
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme;65 – ...;Masculin;961
Région wallonne;Liège;Waremme;64074.0;4300.0;Waremme;65 – ...;Féminin;877
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges; 0 – 14;Masculin;23
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges; 0 – 14;Féminin;17
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges;15 – 64;Masculin;179
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges;15 – 64;Féminin;153
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges;65 – ...;Masculin;73
Région wallonne;Liège;Waremme;64075.0;4219.0;Wasseiges;65 – ...;Féminin;50
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes; 0 – 14;Masculin;99
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes; 0 – 14;Féminin;18
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes;15 – 64;Masculin;210
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes;15 – 64;Féminin;281
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes;65 – ...;Masculin;131
Région wallonne;Liège;Waremme;64076.0;4317.0;Faimes;65 – ...;Féminin;90
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon; 0 – 14;Masculin;176
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon; 0 – 14;Féminin;90
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon;15 – 64;Masculin;1254
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon;15 – 64;Féminin;1594
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon;65 – ...;Masculin;591
Région wallonne;Luxembourg;Arlon;81001.0;6700.0;Arlon;65 – ...;Féminin;729
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert; 0 – 14;Masculin;26
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert; 0 – 14;Féminin;20
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert;15 – 64;Masculin;201
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert;15 – 64;Féminin;227
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert;65 – ...;Masculin;140
Région wallonne;Luxembourg;Arlon;81003.0;6717.0;Attert;65 – ...;Féminin;107
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange; 0 – 14;Masculin;87
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange; 0 – 14;Féminin;66
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange;15 – 64;Masculin;738
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange;15 – 64;Féminin;839
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange;65 – ...;Masculin;445
Région wallonne;Luxembourg;Arlon;81004.0;6790.0;Aubange;65 – ...;Féminin;313
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange; 0 – 14;Masculin;15
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange; 0 – 14;Féminin;4
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange;15 – 64;Masculin;117
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange;15 – 64;Féminin;115
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange;65 – ...;Masculin;36
Région wallonne;Luxembourg;Arlon;81013.0;6630.0;Martelange;65 – ...;Féminin;41
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy; 0 – 14;Masculin;42
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy; 0 – 14;Féminin;18
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy;15 – 64;Masculin;375
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy;15 – 64;Féminin;344
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy;65 – ...;Masculin;238
Région wallonne;Luxembourg;Arlon;81015.0;6780.0;Messancy;65 – ...;Féminin;230
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne; 0 – 14;Masculin;116
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne; 0 – 14;Féminin;72
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne;15 – 64;Masculin;1030
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne;15 – 64;Féminin;1054
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne;65 – ...;Masculin;338
Région wallonne;Luxembourg;Bastogne;82003.0;6600.0;Bastogne;65 – ...;Féminin;456
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne; 0 – 14;Masculin;53
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne; 0 – 14;Féminin;37
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne;15 – 64;Masculin;221
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne;15 – 64;Féminin;188
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne;65 – ...;Masculin;86
Région wallonne;Luxembourg;Bastogne;82005.0;6687.0;Bertogne;65 – ...;Féminin;67
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers; 0 – 14;Masculin;12
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers; 0 – 14;Féminin;20
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers;15 – 64;Masculin;151
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers;15 – 64;Féminin;163
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers;65 – ...;Masculin;49
Région wallonne;Luxembourg;Bastogne;82009.0;6637.0;Fauvillers;65 – ...;Féminin;90
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize; 0 – 14;Masculin;19
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize; 0 – 14;Féminin;25
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize;15 – 64;Masculin;428
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize;15 – 64;Féminin;421
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize;65 – ...;Masculin;165
Région wallonne;Luxembourg;Bastogne;82014.0;6660.0;Houffalize;65 – ...;Féminin;168
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm; 0 – 14;Masculin;136
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm; 0 – 14;Féminin;26
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm;15 – 64;Masculin;521
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm;15 – 64;Féminin;617
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm;65 – ...;Masculin;214
Région wallonne;Luxembourg;Bastogne;82032.0;6690.0;Vielsalm;65 – ...;Féminin;243
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre; 0 – 14;Masculin;60
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre; 0 – 14;Féminin;22
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre;15 – 64;Masculin;261
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre;15 – 64;Féminin;357
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre;65 – ...;Masculin;139
Région wallonne;Luxembourg;Bastogne;82036.0;6640.0;Vaux-sur-Sûre;65 – ...;Féminin;106
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy; 0 – 14;Masculin;55
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy; 0 – 14;Féminin;34
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy;15 – 64;Masculin;401
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy;15 – 64;Féminin;487
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy;65 – ...;Masculin;205
Région wallonne;Luxembourg;Bastogne;82037.0;6670.0;Gouvy;65 – ...;Féminin;110
Région wallonne;Luxembourg;Bastogne;82038.0;6680.0;Sainte-Ode; 0 – 14;Masculin;23
