gewest;provincie;arrondissement;nis-code;postcode;gemeente;leeftijdsgroep;geslacht;aantal_verblijven
Waals Gewest;Luxemburg;Bastenaken;82003;6600;Bastenaken;65 – ...;Mannelijk;355
Waals Gewest;Luxemburg;Bastenaken;82003;6600;Bastenaken;65 – ...;Vrouwelijk;482
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne; 0 – 14;Mannelijk;35
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne; 0 – 14;Vrouwelijk;33
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;15 – 64;Mannelijk;217
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;15 – 64;Vrouwelijk;172
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;65 – ...;Mannelijk;84
Waals Gewest;Luxemburg;Bastenaken;82005;6687;Bertogne;65 – ...;Vrouwelijk;73
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers; 0 – 14;Mannelijk;21
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers; 0 – 14;Vrouwelijk;10
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;15 – 64;Mannelijk;97
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;15 – 64;Vrouwelijk;138
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;65 – ...;Mannelijk;35
Waals Gewest;Luxemburg;Bastenaken;82009;6637;Fauvillers;65 – ...;Vrouwelijk;54
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize; 0 – 14;Mannelijk;30
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize; 0 – 14;Vrouwelijk;20
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;15 – 64;Mannelijk;281
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;15 – 64;Vrouwelijk;434
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;65 – ...;Mannelijk;162
Waals Gewest;Luxemburg;Bastenaken;82014;6660;Houffalize;65 – ...;Vrouwelijk;209
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm; 0 – 14;Mannelijk;55
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm; 0 – 14;Vrouwelijk;19
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;15 – 64;Mannelijk;493
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;15 – 64;Vrouwelijk;653
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;65 – ...;Mannelijk;264
Waals Gewest;Luxemburg;Bastenaken;82032;6690;Vielsalm;65 – ...;Vrouwelijk;275
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre; 0 – 14;Mannelijk;31
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre; 0 – 14;Vrouwelijk;25
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;15 – 64;Mannelijk;206
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;15 – 64;Vrouwelijk;398
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;65 – ...;Mannelijk;138
Waals Gewest;Luxemburg;Bastenaken;82036;6640;Vaux-sur-Sûre;65 – ...;Vrouwelijk;83
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy; 0 – 14;Mannelijk;51
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy; 0 – 14;Vrouwelijk;14
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;15 – 64;Mannelijk;341
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;15 – 64;Vrouwelijk;499
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;65 – ...;Mannelijk;138
Waals Gewest;Luxemburg;Bastenaken;82037;6670;Gouvy;65 – ...;Vrouwelijk;161
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode; 0 – 14;Mannelijk;19
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode; 0 – 14;Vrouwelijk;12
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;15 – 64;Mannelijk;96
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;15 – 64;Vrouwelijk;113
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;65 – ...;Mannelijk;75
Waals Gewest;Luxemburg;Bastenaken;82038;6680;Sainte-Ode;65 – ...;Vrouwelijk;79
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy; 0 – 14;Mannelijk;50
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy; 0 – 14;Vrouwelijk;62
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;15 – 64;Mannelijk;497
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;15 – 64;Vrouwelijk;702
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;65 – ...;Mannelijk;418
Waals Gewest;Luxemburg;Marche-en-Famenne;83012;6940;Durbuy;65 – ...;Vrouwelijk;271
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée; 0 – 14;Mannelijk;19
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée; 0 – 14;Vrouwelijk;13
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;15 – 64;Mannelijk;116
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;15 – 64;Vrouwelijk;131
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;65 – ...;Mannelijk;87
Waals Gewest;Luxemburg;Marche-en-Famenne;83013;6997;Érezée;65 – ...;Vrouwelijk;140
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton; 0 – 14;Mannelijk;26
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton; 0 – 14;Vrouwelijk;42
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;15 – 64;Mannelijk;260
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;15 – 64;Vrouwelijk;343
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;65 – ...;Mannelijk;123
Waals Gewest;Luxemburg;Marche-en-Famenne;83028;6990;Hotton;65 – ...;Vrouwelijk;209
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne; 0 – 14;Mannelijk;17
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne; 0 – 14;Vrouwelijk;9
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 – 64;Mannelijk;201
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;15 – 64;Vrouwelijk;195
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 – ...;Mannelijk;157
Waals Gewest;Luxemburg;Marche-en-Famenne;83031;6980;La Roche-en-Ardenne;65 – ...;Vrouwelijk;196
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne; 0 – 14;Mannelijk;125
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne; 0 – 14;Vrouwelijk;69
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 – 64;Mannelijk;843
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;15 – 64;Vrouwelijk;1130
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 – ...;Mannelijk;496
Waals Gewest;Luxemburg;Marche-en-Famenne;83034;6900;Marche-en-Famenne;65 – ...;Vrouwelijk;575
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne; 0 – 14;Mannelijk;28
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne; 0 – 14;Vrouwelijk;10
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;15 – 64;Mannelijk;360
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;15 – 64;Vrouwelijk;297
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;65 – ...;Mannelijk;124
Waals Gewest;Luxemburg;Marche-en-Famenne;83040;6950;Nassogne;65 – ...;Vrouwelijk;125
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux; 0 – 14;Mannelijk;17
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux; 0 – 14;Vrouwelijk;13
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;15 – 64;Mannelijk;94
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;15 – 64;Vrouwelijk;188
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;65 – ...;Mannelijk;83
Waals Gewest;Luxemburg;Marche-en-Famenne;83044;6987;Rendeux;65 – ...;Vrouwelijk;94
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville; 0 – 14;Mannelijk;18
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville; 0 – 14;Vrouwelijk;7
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;15 – 64;Mannelijk;139
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;15 – 64;Vrouwelijk;192
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;65 – ...;Mannelijk;28
Waals Gewest;Luxemburg;Marche-en-Famenne;83049;6970;Tenneville;65 – ...;Vrouwelijk;74
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay; 0 – 14;Mannelijk;17
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay; 0 – 14;Vrouwelijk;20
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;15 – 64;Mannelijk;217
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;15 – 64;Vrouwelijk;162
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;65 – ...;Mannelijk;114
Waals Gewest;Luxemburg;Marche-en-Famenne;83055;6960;Manhay;65 – ...;Vrouwelijk;72
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix; 0 – 14;Mannelijk;56
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix; 0 – 14;Vrouwelijk;33
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;15 – 64;Mannelijk;516
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;15 – 64;Vrouwelijk;612
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;65 – ...;Mannelijk;336
Waals Gewest;Luxemburg;Neufchâteau;84009;6880;Bertrix;65 – ...;Vrouwelijk;267
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon; 0 – 14;Mannelijk;16
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon; 0 – 14;Vrouwelijk;19
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;15 – 64;Mannelijk;282
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;15 – 64;Vrouwelijk;399
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;65 – ...;Mannelijk;189
Waals Gewest;Luxemburg;Neufchâteau;84010;6830;Bouillon;65 – ...;Vrouwelijk;231
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse; 0 – 14;Mannelijk;8
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse; 0 – 14;Vrouwelijk;9
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;15 – 64;Mannelijk;65
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;15 – 64;Vrouwelijk;79
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;65 – ...;Mannelijk;38
Waals Gewest;Luxemburg;Neufchâteau;84016;6929;Daverdisse;65 – ...;Vrouwelijk;42
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont; 0 – 14;Mannelijk;5
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont; 0 – 14;Vrouwelijk;4
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;15 – 64;Mannelijk;59
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;15 – 64;Vrouwelijk;93
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;65 – ...;Mannelijk;28
Waals Gewest;Luxemburg;Neufchâteau;84029;6887;Herbeumont;65 – ...;Vrouwelijk;33
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise; 0 – 14;Mannelijk;40
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise; 0 – 14;Vrouwelijk;35
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;15 – 64;Mannelijk;178
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;15 – 64;Vrouwelijk;173
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;65 – ...;Mannelijk;135
Waals Gewest;Luxemburg;Neufchâteau;84033;6860;Léglise;65 – ...;Vrouwelijk;76
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin; 0 – 14;Mannelijk;41
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin; 0 – 14;Vrouwelijk;22
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;15 – 64;Mannelijk;212
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;15 – 64;Vrouwelijk;324
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;65 – ...;Mannelijk;135
Waals Gewest;Luxemburg;Neufchâteau;84035;6890;Libin;65 – ...;Vrouwelijk;133
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau; 0 – 14;Mannelijk;51
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau; 0 – 14;Vrouwelijk;53
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau;15 – 64;Mannelijk;375
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau;15 – 64;Vrouwelijk;349
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau;65 – ...;Mannelijk;205
Waals Gewest;Luxemburg;Neufchâteau;84043;6840;Neufchâteau;65 – ...;Vrouwelijk;183
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul; 0 – 14;Mannelijk;38
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul; 0 – 14;Vrouwelijk;26
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;15 – 64;Mannelijk;256
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;15 – 64;Vrouwelijk;386
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;65 – ...;Mannelijk;119
Waals Gewest;Luxemburg;Neufchâteau;84050;6850;Paliseul;65 – ...;Vrouwelijk;150
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert; 0 – 14;Mannelijk;26
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert; 0 – 14;Vrouwelijk;22
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;15 – 64;Mannelijk;396
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;15 – 64;Vrouwelijk;334
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;65 – ...;Mannelijk;252
Waals Gewest;Luxemburg;Neufchâteau;84059;6870;Saint-Hubert;65 – ...;Vrouwelijk;166
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin; 0 – 14;Mannelijk;13
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin; 0 – 14;Vrouwelijk;14
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;15 – 64;Mannelijk;123
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;15 – 64;Vrouwelijk;150
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;65 – ...;Mannelijk;61
Waals Gewest;Luxemburg;Neufchâteau;84068;6927;Tellin;65 – ...;Vrouwelijk;130
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin; 0 – 14;Mannelijk;16
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin; 0 – 14;Vrouwelijk;12
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;15 – 64;Mannelijk;165
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;15 – 64;Vrouwelijk;232
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;65 – ...;Mannelijk;133
Waals Gewest;Luxemburg;Neufchâteau;84075;6920;Wellin;65 – ...;Vrouwelijk;101
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny; 0 – 14;Mannelijk;88
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny; 0 – 14;Vrouwelijk;51
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;15 – 64;Mannelijk;441
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;15 – 64;Vrouwelijk;724
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;65 – ...;Mannelijk;247
Waals Gewest;Luxemburg;Neufchâteau;84077;6800;Libramont-Chevigny;65 – ...;Vrouwelijk;287
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny; 0 – 14;Mannelijk;28
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny; 0 – 14;Vrouwelijk;74
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;15 – 64;Mannelijk;192
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;15 – 64;Vrouwelijk;271
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;65 – ...;Mannelijk;156
Waals Gewest;Luxemburg;Virton;85007;6810;Chiny;65 – ...;Vrouwelijk;213
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle; 0 – 14;Mannelijk;40
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle; 0 – 14;Vrouwelijk;46
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;15 – 64;Mannelijk;331
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;15 – 64;Vrouwelijk;272
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;65 – ...;Mannelijk;128
Waals Gewest;Luxemburg;Virton;85009;6740;Étalle;65 – ...;Vrouwelijk;122
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville; 0 – 14;Mannelijk;22
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville; 0 – 14;Vrouwelijk;33
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;15 – 64;Mannelijk;214
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;15 – 64;Vrouwelijk;429
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;65 – ...;Mannelijk;177
Waals Gewest;Luxemburg;Virton;85011;6820;Florenville;65 – ...;Vrouwelijk;177
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton; 0 – 14;Mannelijk;14
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton; 0 – 14;Vrouwelijk;19
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;15 – 64;Mannelijk;108
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;15 – 64;Vrouwelijk;123
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;65 – ...;Mannelijk;105
Waals Gewest;Luxemburg;Virton;85024;6769;Meix-devant-Virton;65 – ...;Vrouwelijk;73
Waals Gewest;Luxemburg;Virton;85026;6750;Musson; 0 – 14;Mannelijk;37
Waals Gewest;Luxemburg;Virton;85026;6750;Musson; 0 – 14;Vrouwelijk;20
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;15 – 64;Mannelijk;150
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;15 – 64;Vrouwelijk;256
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;65 – ...;Mannelijk;151
Waals Gewest;Luxemburg;Virton;85026;6750;Musson;65 – ...;Vrouwelijk;120
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg); 0 – 14;Mannelijk;33
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg); 0 – 14;Vrouwelijk;13
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);15 – 64;Mannelijk;132
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);15 – 64;Vrouwelijk;135
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);65 – ...;Mannelijk;64
Waals Gewest;Luxemburg;Virton;85034;6747;Saint-Léger (Luxemburg);65 – ...;Vrouwelijk;67
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny; 0 – 14;Mannelijk;42
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny; 0 – 14;Vrouwelijk;13
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;15 – 64;Mannelijk;123
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;15 – 64;Vrouwelijk;249
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;65 – ...;Mannelijk;119
Waals Gewest;Luxemburg;Virton;85039;6730;Tintigny;65 – ...;Vrouwelijk;81
Waals Gewest;Luxemburg;Virton;85045;6760;Virton; 0 – 14;Mannelijk;95
Waals Gewest;Luxemburg;Virton;85045;6760;Virton; 0 – 14;Vrouwelijk;61
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;15 – 64;Mannelijk;496
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;15 – 64;Vrouwelijk;618
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;65 – ...;Mannelijk;316
Waals Gewest;Luxemburg;Virton;85045;6760;Virton;65 – ...;Vrouwelijk;374
Waals Gewest;Luxemburg;Virton;85046;6720;Habay; 0 – 14;Mannelijk;45
Waals Gewest;Luxemburg;Virton;85046;6720;Habay; 0 – 14;Vrouwelijk;29
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;15 – 64;Mannelijk;385
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;15 – 64;Vrouwelijk;360
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;65 – ...;Mannelijk;182
Waals Gewest;Luxemburg;Virton;85046;6720;Habay;65 – ...;Vrouwelijk;133
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy; 0 – 14;Mannelijk;12
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy; 0 – 14;Vrouwelijk;16
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;15 – 64;Mannelijk;95
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;15 – 64;Vrouwelijk;138
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;65 – ...;Mannelijk;64
Waals Gewest;Luxemburg;Virton;85047;6767;Rouvroy;65 – ...;Vrouwelijk;64
Waals Gewest;Namen;Dinant;91005;5537;Anhée; 0 – 14;Mannelijk;113
Waals Gewest;Namen;Dinant;91005;5537;Anhée; 0 – 14;Vrouwelijk;69
Waals Gewest;Namen;Dinant;91005;5537;Anhée;15 – 64;Mannelijk;506
Waals Gewest;Namen;Dinant;91005;5537;Anhée;15 – 64;Vrouwelijk;639
Waals Gewest;Namen;Dinant;91005;5537;Anhée;65 – ...;Mannelijk;388
Waals Gewest;Namen;Dinant;91005;5537;Anhée;65 – ...;Vrouwelijk;383
Waals Gewest;Namen;Dinant;91013;5570;Beauraing; 0 – 14;Mannelijk;57
Waals Gewest;Namen;Dinant;91013;5570;Beauraing; 0 – 14;Vrouwelijk;59
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;15 – 64;Mannelijk;423
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;15 – 64;Vrouwelijk;448
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;65 – ...;Mannelijk;386
Waals Gewest;Namen;Dinant;91013;5570;Beauraing;65 – ...;Vrouwelijk;241
Waals Gewest;Namen;Dinant;91015;5555;Bièvre; 0 – 14;Mannelijk;21
Waals Gewest;Namen;Dinant;91015;5555;Bièvre; 0 – 14;Vrouwelijk;14
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;15 – 64;Mannelijk;147
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;15 – 64;Vrouwelijk;185
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;65 – ...;Mannelijk;127
Waals Gewest;Namen;Dinant;91015;5555;Bièvre;65 – ...;Vrouwelijk;96
Waals Gewest;Namen;Dinant;91030;5590;Ciney; 0 – 14;Mannelijk;98
Waals Gewest;Namen;Dinant;91030;5590;Ciney; 0 – 14;Vrouwelijk;63
Waals Gewest;Namen;Dinant;91030;5590;Ciney;15 – 64;Mannelijk;925
Waals Gewest;Namen;Dinant;91030;5590;Ciney;15 – 64;Vrouwelijk;1079
Waals Gewest;Namen;Dinant;91030;5590;Ciney;65 – ...;Mannelijk;497
Waals Gewest;Namen;Dinant;91030;5590;Ciney;65 – ...;Vrouwelijk;620
Waals Gewest;Namen;Dinant;91034;5500;Dinant; 0 – 14;Mannelijk;108
Waals Gewest;Namen;Dinant;91034;5500;Dinant; 0 – 14;Vrouwelijk;50
Waals Gewest;Namen;Dinant;91034;5500;Dinant;15 – 64;Mannelijk;760
Waals Gewest;Namen;Dinant;91034;5500;Dinant;15 – 64;Vrouwelijk;958
Waals Gewest;Namen;Dinant;91034;5500;Dinant;65 – ...;Mannelijk;707
Waals Gewest;Namen;Dinant;91034;5500;Dinant;65 – ...;Vrouwelijk;488
Waals Gewest;Namen;Dinant;91054;5575;Gedinne; 0 – 14;Mannelijk;17
Waals Gewest;Namen;Dinant;91054;5575;Gedinne; 0 – 14;Vrouwelijk;17
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;15 – 64;Mannelijk;232
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;15 – 64;Vrouwelijk;204
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;65 – ...;Mannelijk;333
Waals Gewest;Namen;Dinant;91054;5575;Gedinne;65 – ...;Vrouwelijk;199
Waals Gewest;Namen;Dinant;91059;5360;Hamois; 0 – 14;Mannelijk;101
Waals Gewest;Namen;Dinant;91059;5360;Hamois; 0 – 14;Vrouwelijk;36
Waals Gewest;Namen;Dinant;91059;5360;Hamois;15 – 64;Mannelijk;405
Waals Gewest;Namen;Dinant;91059;5360;Hamois;15 – 64;Vrouwelijk;416
Waals Gewest;Namen;Dinant;91059;5360;Hamois;65 – ...;Mannelijk;215
Waals Gewest;Namen;Dinant;91059;5360;Hamois;65 – ...;Vrouwelijk;220
Waals Gewest;Namen;Dinant;91064;5370;Havelange; 0 – 14;Mannelijk;38
Waals Gewest;Namen;Dinant;91064;5370;Havelange; 0 – 14;Vrouwelijk;17
Waals Gewest;Namen;Dinant;91064;5370;Havelange;15 – 64;Mannelijk;228
